ID Posla;Vrsta kupoprodajnega posla;Datum uveljavitve;Datum sklenitve pogodbe;Pogodbena cena / Odškodnina;Vključenost DDV;Stopnja DDV;Datum izteka lizinga;Datum prenehanja lizinga;Opombe o pravnem poslu;Posredovanje nepremičninske agencije;Datum zadnje spremembe posla;Datum zadnje uveljavitve posla;Vrsta akta;Tržnost posla
301573;1;16.01.2017;12.12.2016;92000;0;;;;PV 11626/2016;0;30.07.2019;16.01.2017;1;1
301588;1;16.01.2017;12.12.2016;45000;0;;;;;1;30.07.2019;16.01.2017;1;1
301593;1;16.01.2017;23.11.2016;5000;0;;;;;0;30.07.2019;16.01.2017;1;2
301594;1;16.01.2017;28.11.2016;120000;0;;;;;1;30.07.2019;16.01.2017;1;2
301598;1;16.01.2017;12.12.2016;2025;0;;;;;0;30.07.2019;16.01.2017;1;3
301604;1;16.01.2017;07.12.2016;88000;0;;;;;0;30.07.2019;16.01.2017;1;1
301608;1;16.01.2017;12.12.2016;37000;0;;;;;0;30.07.2019;16.01.2017;1;1
301611;1;16.01.2017;01.12.2016;312;0;;;;;0;30.07.2019;16.01.2017;1;3
301618;1;16.01.2017;12.12.2016;8500;0;;;;;0;30.07.2019;16.01.2017;1;1
301635;1;16.01.2017;27.09.2016;13500;0;;;;;0;30.07.2019;16.01.2017;1;3
301638;1;16.01.2017;12.12.2016;85000;0;;;;;0;30.07.2019;16.01.2017;1;1
301647;1;16.01.2017;13.12.2016;100000;0;;;;PV 11660/2016;1;30.07.2019;16.01.2017;1;1
301648;1;16.01.2017;09.12.2016;50000;0;;;;11659;0;30.07.2019;16.01.2017;1;4
301662;1;16.01.2017;12.12.2016;15000;0;;;;;0;30.07.2019;16.01.2017;1;3
301664;1;16.01.2017;10.12.2016;77770;0;;;;;1;30.07.2019;16.01.2017;1;2
301665;1;16.01.2017;10.12.2016;72000;0;;;;;0;30.07.2019;16.01.2017;1;1
301667;1;16.01.2017;05.12.2016;2491;0;;;;PV 11473/2016;0;30.07.2019;16.01.2017;1;1
301670;1;16.01.2017;02.12.2016;43100;0;;;;;0;30.07.2019;16.01.2017;1;1
301676;1;16.01.2017;07.12.2016;90000;0;;;;;0;30.07.2019;16.01.2017;1;2
301684;1;16.01.2017;05.12.2016;38000;0;;;;;0;30.07.2019;16.01.2017;1;2
301692;1;16.01.2017;09.12.2016;95000;0;;;;;1;30.07.2019;16.01.2017;1;1
301693;1;16.01.2017;07.12.2016;10600;0;;;;;0;30.07.2019;16.01.2017;1;2
301700;1;16.01.2017;02.12.2016;200;0;;;;;0;30.07.2019;16.01.2017;1;2
301702;3;16.01.2017;08.12.2016;10383,38;0;;;;;0;30.07.2019;16.01.2017;1;3
301713;1;16.01.2017;16.09.2016;7250;0;;;;11604;0;30.07.2019;16.01.2017;1;2
301716;1;16.01.2017;02.12.2016;16000;0;;;;;0;30.07.2019;16.01.2017;1;3
301726;1;16.01.2017;09.12.2016;30000;0;;;;;0;30.07.2019;16.01.2017;1;3
301728;1;16.01.2017;21.11.2016;7000;0;;;;N 11650/2016;0;30.07.2019;16.01.2017;1;4
301732;1;16.01.2017;24.11.2016;9500;0;;;;;0;30.07.2019;16.01.2017;1;2
301764;1;16.01.2017;09.11.2016;95000;0;;;;;0;30.07.2019;16.01.2017;1;1
301787;1;16.01.2017;08.12.2016;5800;0;;;;;0;30.07.2019;16.01.2017;1;2
301788;1;16.01.2017;07.12.2016;61000;0;;;;;1;30.07.2019;16.01.2017;1;2
301793;2;16.01.2017;18.11.2016;32000;0;;;;;0;30.07.2019;16.01.2017;1;1
301800;2;16.01.2017;05.12.2016;3500;0;;;;Prodajalec POLOPLUS d.o.o.-v stečaju (ST 1855/2013), ki ga zastopa steč.upravitelj mag Dragan Manjulov.;0;30.07.2019;16.01.2017;1;3
301812;1;16.01.2017;01.04.2016;5000;0;;;;;0;30.07.2019;16.01.2017;1;3
301822;1;16.01.2017;23.11.2016;55000;0;;;;;1;30.07.2019;16.01.2017;1;3
301826;1;16.01.2017;16.09.2016;14975;0;;;;DPN 11595;0;30.07.2019;16.01.2017;1;2
301836;1;16.01.2017;05.12.2016;70000;0;;;;11447/2016;0;30.07.2019;16.01.2017;1;1
301845;1;16.01.2017;07.12.2016;74000;0;;;;;0;30.07.2019;16.01.2017;1;2
301847;1;16.01.2017;13.12.2016;37000;0;;;;;0;30.07.2019;16.01.2017;1;1
301852;1;16.01.2017;08.12.2016;100000;0;;;;;0;30.07.2019;16.01.2017;1;1
301873;1;16.01.2017;28.11.2016;745;0;;;;;0;30.07.2019;16.01.2017;1;4
301886;1;16.01.2017;09.12.2016;155000;0;;;;;0;30.07.2019;16.01.2017;1;1
301889;1;16.01.2017;16.09.2016;8700;0;;;;PV 11601/2016;0;30.07.2019;16.01.2017;1;2
301902;1;16.01.2017;03.07.2016;300;0;;;;;0;30.07.2019;16.01.2017;1;1
301903;1;16.01.2017;29.11.2016;10832,5;0;;;;;0;30.07.2019;16.01.2017;1;1
301910;1;16.01.2017;07.12.2016;142000;0;;;;PV/2016;0;30.07.2019;16.01.2017;1;2
301917;1;16.01.2017;03.12.2016;110000;0;;;;DPN 11569;0;30.07.2019;16.01.2017;1;1
301924;1;16.01.2017;08.12.2016;53000;0;;;;;1;30.07.2019;16.01.2017;1;1
301943;1;16.01.2017;23.11.2016;2500;0;;;;;0;30.07.2019;16.01.2017;1;2
301946;1;16.01.2017;07.12.2016;99220;0;;;;;1;30.07.2019;16.01.2017;1;2
301967;1;16.01.2017;07.12.2016;140000;0;;;;11524/16;0;30.07.2019;16.01.2017;1;1
301976;1;16.01.2017;08.12.2016;34000;0;;;;;0;30.07.2019;16.01.2017;1;1
301981;1;16.01.2017;06.12.2016;58000;0;;;;;1;30.07.2019;16.01.2017;1;1
301994;1;16.01.2017;04.11.2016;5000;0;;;;;0;30.07.2019;16.01.2017;1;1
302005;1;16.01.2017;27.11.2016;8000;0;;;;;0;30.07.2019;16.01.2017;1;2
302013;1;16.01.2017;20.10.2016;780;0;;;;;0;30.07.2019;16.01.2017;1;4
302024;1;16.01.2017;15.11.2016;25000;0;;;;;0;30.07.2019;16.01.2017;1;1
302036;1;16.01.2017;08.12.2016;116000;0;;;;n11541/16;1;30.07.2019;16.01.2017;1;4
302039;1;16.01.2017;27.11.2016;19800;0;;;;N 11383/16;0;30.07.2019;16.01.2017;1;1
302045;1;16.01.2017;05.12.2016;80000;0;;;;pv/11549/2016;1;30.07.2019;16.01.2017;1;1
302046;1;16.01.2017;16.11.2016;15000;0;;;;;0;30.07.2019;16.01.2017;1;2
302072;1;16.01.2017;25.11.2016;42500;0;;;;;0;30.07.2019;16.01.2017;1;1
302073;1;16.01.2017;16.11.2016;14000;0;;;;POOBLAŠČENI NOTAR ZDRAVKO GROBOLJŠEK;0;30.07.2019;16.01.2017;1;3
302078;1;16.01.2017;30.11.2016;200;0;;;;;0;30.07.2019;16.01.2017;1;2
302091;1;16.01.2017;06.12.2016;120000;0;;;;11438/2016;0;30.07.2019;16.01.2017;1;1
302095;1;16.01.2017;22.11.2016;509,38;0;;;;;0;30.07.2019;16.01.2017;1;3
302097;1;16.01.2017;01.04.2016;5000;0;;;;;0;30.07.2019;16.01.2017;1;3
302105;1;16.01.2017;06.12.2016;204960;0;;;;n 11463/16;0;16.01.2017;16.01.2017;1;5
302110;1;16.01.2017;07.12.2016;4375;0;;;;;0;30.07.2019;16.01.2017;1;2
302117;1;16.01.2017;24.10.2016;4500;0;;;;DPN 11474;1;30.07.2019;16.01.2017;1;1
302134;1;16.01.2017;05.12.2016;5680;0;;;;;0;30.07.2019;16.01.2017;1;1
302147;1;16.01.2017;06.12.2016;46800;0;;;;;0;30.07.2019;16.01.2017;1;1
302149;1;16.01.2017;07.12.2016;73000;0;;;;;0;30.07.2019;16.01.2017;1;1
302159;1;16.01.2017;30.11.2016;5089,8;0;;;;;0;30.07.2019;16.01.2017;1;1
302161;1;16.01.2017;30.11.2016;95000;0;;;;;1;30.07.2019;16.01.2017;1;2
302172;1;16.01.2017;07.12.2016;115000;0;;;;;0;30.07.2019;16.01.2017;1;1
302177;1;16.01.2017;07.12.2016;20000;0;;;;;0;30.07.2019;16.01.2017;1;1
302180;1;16.01.2017;18.11.2016;58,32;0;;;;;0;30.07.2019;16.01.2017;1;3
302194;1;16.01.2017;20.10.2016;2200;0;;;;;0;30.07.2019;16.01.2017;1;1
302208;1;16.01.2017;28.11.2016;53500;0;;;;N 11439/2016;0;30.07.2019;16.01.2017;1;3
302226;1;16.01.2017;15.11.2016;2000;0;;;;;0;02.06.2023;16.01.2017;1;3
302227;1;16.01.2017;09.11.2016;18000;0;;;;;1;30.07.2019;16.01.2017;1;2
302239;1;16.01.2017;01.12.2016;80000;0;;;;PV 11328/2016;1;30.07.2019;16.01.2017;1;1
302267;2;16.01.2017;27.09.2016;3400;0;;;;prodajlec v stečaju;0;30.07.2019;16.01.2017;1;1
302268;1;16.01.2017;08.09.2016;5000;0;;;;;0;30.07.2019;16.01.2017;1;1
302281;1;16.01.2017;01.12.2016;37000;0;;;;;1;30.07.2019;16.01.2017;1;1
302284;1;16.01.2017;06.12.2016;133000;0;;;;;0;30.07.2019;16.01.2017;1;1
302289;1;16.01.2017;27.10.2016;13500;0;;;;;0;30.07.2019;16.01.2017;1;1
302293;1;16.01.2017;30.11.2016;85000;0;;;;PV 11205/2016;0;30.07.2019;16.01.2017;1;1
302306;1;16.01.2017;05.12.2016;78000;0;;;;;0;30.07.2019;16.01.2017;1;1
302317;2;16.01.2017;27.05.2016;960;0;;;;;0;30.07.2019;16.01.2017;1;1
302327;1;16.01.2017;30.11.2016;145000;0;;;;;0;30.07.2019;16.01.2017;1;2
302331;1;16.01.2017;30.11.2016;1000;0;;;;;0;30.07.2019;16.01.2017;1;2
302337;1;16.01.2017;17.11.2016;52;0;;;;;0;30.07.2019;16.01.2017;1;3
302375;1;16.01.2017;30.11.2016;54500;0;;;;;0;30.07.2019;16.01.2017;1;2
302380;1;16.01.2017;05.12.2016;33000;0;;;;;0;30.07.2019;16.01.2017;1;2
302388;1;16.01.2017;30.11.2016;26000;0;;;;;1;30.07.2019;16.01.2017;1;2
302396;1;16.01.2017;05.12.2016;67000;0;;;;;1;30.07.2019;16.01.2017;1;1
302420;1;16.01.2017;01.12.2016;69000;0;;;;;1;30.07.2019;16.01.2017;1;1
302441;1;16.01.2017;02.12.2016;155000;0;;;;11348/16;0;30.07.2019;16.01.2017;1;1
302443;1;16.01.2017;18.07.2016;71250;0;;;;N 11352/2016;0;30.07.2019;16.01.2017;1;3
302449;1;16.01.2017;22.11.2016;4381;0;;;;;0;30.07.2019;16.01.2017;1;2
302450;1;16.01.2017;30.11.2016;28000;0;;;;;1;30.07.2019;16.01.2017;1;1
302453;1;16.01.2017;29.11.2016;10000;0;;;;11263/16;0;30.07.2019;16.01.2017;1;1
302464;1;16.01.2017;18.11.2016;10558;0;;;;n 11241/2016;0;30.07.2019;16.01.2017;1;3
302471;1;16.01.2017;01.12.2016;148000;0;;;;n 11281/2016;0;30.07.2019;16.01.2017;1;1
302475;3;16.01.2017;01.12.2016;30240;0;;;;;0;30.07.2019;16.01.2017;1;3
302476;1;16.01.2017;06.11.2016;55000;0;;;;;1;30.07.2019;16.01.2017;1;1
302499;1;16.01.2017;02.12.2016;135000;0;;;;;1;30.07.2019;16.01.2017;1;2
302500;1;16.01.2017;03.03.2016;2000;0;;;;;0;30.07.2019;16.01.2017;1;2
302502;1;16.01.2017;01.12.2016;61841;0;;;;;1;30.07.2019;16.01.2017;1;2
302510;1;16.01.2017;14.11.2016;174;0;;;;;0;30.07.2019;16.01.2017;1;3
302522;1;16.01.2017;02.12.2016;10000;0;;;;;0;30.07.2019;16.01.2017;1;3
302529;1;16.01.2017;01.12.2016;48000;0;;;;;1;30.07.2019;16.01.2017;1;4
302538;1;16.01.2017;26.11.2016;168500;0;;;;;0;30.07.2019;16.01.2017;1;2
302543;1;16.01.2017;02.12.2016;198940;0;;;;N 11311/2016;0;21.04.2023;16.01.2017;1;3
302544;1;16.01.2017;15.04.2016;771,78;0;;;;;0;30.07.2019;16.01.2017;1;3
302549;2;16.01.2017;28.11.2016;87777;0;;;;Prodajalec EURO STAN NEPREMIČNINE d.o.o. - v stečaju, ki ga zastopa steč. upravitelj Igor Pirc.;0;30.07.2019;16.01.2017;1;4
302567;1;16.01.2017;30.11.2016;45000;0;;;;;1;30.07.2019;16.01.2017;1;3
302569;1;16.01.2017;27.10.2016;30000;0;;;;;0;30.07.2019;16.01.2017;1;3
302570;1;16.01.2017;26.11.2016;201;0;;;;;0;30.07.2019;16.01.2017;1;2
302577;1;16.01.2017;21.08.2016;1000;0;;;;;0;30.07.2019;16.01.2017;1;2
302581;1;16.01.2017;04.11.2016;8000;0;;;;;0;30.07.2019;16.01.2017;1;2
