ID Posla;Šifra KO;Ime KO;Občina;Parcelna številka;Vrsta zemljišča;Vrsta trajnega nasada;Starost trajnega nasada;Prodani delež parcele;Opombe o nepremičnini;Površina parcele;Pogodbena cena parcele;Stopnja DDV parcele
432542;1754;ŠENTVID NAD LJUBLJANO;LJUBLJANA;848/40;5;;;1/1;;47;;
432542;1754;ŠENTVID NAD LJUBLJANO;LJUBLJANA;848/41;5;;;89/5000;;51;;
432542;1754;ŠENTVID NAD LJUBLJANO;LJUBLJANA;845;5;;;411/2500;;4963;;
432542;1738;DRAVLJE;LJUBLJANA;59/10;5;;;3411/10000;;24;;
432542;1738;DRAVLJE;LJUBLJANA;59/11;5;;;3411/10000;;26;;
432542;1738;DRAVLJE;LJUBLJANA;59/12;5;;;3411/10000;;11;;
432542;1738;DRAVLJE;LJUBLJANA;59/13;5;;;3411/10000;;11;;
432542;1738;DRAVLJE;LJUBLJANA;59/14;5;;;3411/10000;;44;;
432542;1738;DRAVLJE;LJUBLJANA;59/16;5;;;3411/10000;;14;;
432542;1754;ŠENTVID NAD LJUBLJANO;LJUBLJANA;848/17;5;;;14/625;;186;;
432542;1754;ŠENTVID NAD LJUBLJANO;LJUBLJANA;848/18;5;;;14/625;;27;;
432542;1754;ŠENTVID NAD LJUBLJANO;LJUBLJANA;848/21;5;;;89/5000;;1168;;
432542;1754;ŠENTVID NAD LJUBLJANO;LJUBLJANA;848/39;5;;;1/1;;33;;
432542;1754;ŠENTVID NAD LJUBLJANO;LJUBLJANA;848/34;5;;;1/1;;22;;
432542;1738;DRAVLJE;LJUBLJANA;59/8;5;;;3411/10000;;58;;
432542;1738;DRAVLJE;LJUBLJANA;59/9;5;;;3411/10000;;22;;
436154;2590;HRIBI;ANKARAN;2004/1;7;;;1/1;;3104;;
441179;2223;KOBARID;KOBARID;347/1;2;;;1/1;;1481;;
441179;2223;KOBARID;KOBARID;347/5;2;;;1/1;;1216;;
441179;2223;KOBARID;KOBARID;347/6;2;;;1/1;;397;;
441179;2223;KOBARID;KOBARID;347/7;6;;;1/1;;725;;
441179;2223;KOBARID;KOBARID;347/8;2;;;1/1;;533;;
441179;2223;KOBARID;KOBARID;347/9;6;;;1/1;;366;;
441179;2223;KOBARID;KOBARID;347/4;5;;;1/1;;377;;
441330;2223;KOBARID;KOBARID;346/9;2;;;1/1;;2650;;
441330;2223;KOBARID;KOBARID;347/10;2;;;1/1;;2369;;
441330;2223;KOBARID;KOBARID;347/11;2;;;1/1;;129;;
441332;2222;SVINO;KOBARID;666/4;2;;;1/1;;1286;;
445371;2631;PORTOROŽ;PIRAN;6992/10;7;;;1/1;;323;;
445423;2606;SEMEDELA;KOPER;2006/38;5;;;1/1;;51;;
445423;2606;SEMEDELA;KOPER;2006/39;5;;;1/1;;485;;
445423;2606;SEMEDELA;KOPER;2006/34;5;;;1/2;;17;;
445423;2606;SEMEDELA;KOPER;2006/35;5;;;1/2;;134;;
445458;2631;PORTOROŽ;PIRAN;3803;9;;;1/1;;373;;
445458;2631;PORTOROŽ;PIRAN;3802;9;;;1/1;;356;;
445458;2631;PORTOROŽ;PIRAN;3801;9;;;1/1;;722;;
445458;2631;PORTOROŽ;PIRAN;2887/1;7;;;1/1;;909;;
445458;2628;MALIJA;IZOLA;2624/2;7;;;1/1;;778;;
445458;2628;MALIJA;IZOLA;2668;5;;;1/1;;486;;
445458;2628;MALIJA;IZOLA;2669;5;;;1/1;;426;;
445458;2628;MALIJA;IZOLA;2670;7;;;1/1;;1562;;
445458;2628;MALIJA;IZOLA;2671/1;7;;;1/1;;6763;;
445458;2628;MALIJA;IZOLA;2672;7;;;1/1;;1935;;
445458;2628;MALIJA;IZOLA;2673;7;;;1/1;;7870;;
445458;2628;MALIJA;IZOLA;2674;7;;;1/1;;1190;;
445458;2628;MALIJA;IZOLA;2675;7;;;1/1;;461;;
445458;2628;MALIJA;IZOLA;2777/2;7;;;1/1;;583;;
445458;2628;MALIJA;IZOLA;2778/2;7;;;1/1;;216;;
445458;2628;MALIJA;IZOLA;2780/2;7;;;1/1;;1232;;
445458;2631;PORTOROŽ;PIRAN;2913/2;7;;;1/1;;266;;
445458;2628;MALIJA;IZOLA;2781/2;7;;;1/1;;258;;
445479;2553;GROČANA;HRPELJE-KOZINA;1082/6;5;;;1/1;;71;;
445522;2592;JERNEJ;ANKARAN;1922/5;5;;;1/1;;75;;
445522;2592;JERNEJ;ANKARAN;1922/6;5;;;1/1;;235;;
445522;2592;JERNEJ;ANKARAN;1922/4;5;;;1/1;;222;;
448877;105;MURSKA SOBOTA;MURSKA SOBOTA;602/8;5;;;1/1;;39;;
448999;105;MURSKA SOBOTA;MURSKA SOBOTA;602/13;5;;;1/1;;35;;
454562;2424;VOLČJI GRAD;KOMEN;128/2;7;;;1/1;;476;;
454562;2424;VOLČJI GRAD;KOMEN;129;7;;;1/1;;2254;;
454562;2424;VOLČJI GRAD;KOMEN;132/1;7;;;1/1;;942;;
454562;2424;VOLČJI GRAD;KOMEN;130/1;7;;;1/1;;5431;;
454562;2424;VOLČJI GRAD;KOMEN;131;7;;;1/1;;758;;
454562;2424;VOLČJI GRAD;KOMEN;1466;7;;;1/1;;555;;
454562;2424;VOLČJI GRAD;KOMEN;132/2;7;;;1/1;;631;;
454562;2424;VOLČJI GRAD;KOMEN;130/2;7;;;1/1;;421;;
454562;2424;VOLČJI GRAD;KOMEN;128/1;7;;;1/1;;4859;;
482976;1783;GROSUPLJE NASELJE;GROSUPLJE;543/7;5;;;1/1;;763;;
485356;1754;ŠENTVID NAD LJUBLJANO;LJUBLJANA;192/29;5;;;1/1;;113;;
485356;1754;ŠENTVID NAD LJUBLJANO;LJUBLJANA;192/28;5;;;1/1;;38;;
485356;1754;ŠENTVID NAD LJUBLJANO;LJUBLJANA;192/27;5;;;1/1;;93;;
485356;1754;ŠENTVID NAD LJUBLJANO;LJUBLJANA;192/51;5;;;1/4;;6;;
485356;1754;ŠENTVID NAD LJUBLJANO;LJUBLJANA;192/36;6;;;1/4;;37;;
485356;1754;ŠENTVID NAD LJUBLJANO;LJUBLJANA;192/35;6;;;1/4;;15;;
485356;1754;ŠENTVID NAD LJUBLJANO;LJUBLJANA;192/34;6;;;1/4;;5;;
485356;1754;ŠENTVID NAD LJUBLJANO;LJUBLJANA;192/33;6;;;1/4;;17;;
485356;1754;ŠENTVID NAD LJUBLJANO;LJUBLJANA;192/53;6;;;1/4;;39;;
499819;2632;SEČOVLJE;PIRAN;6093;7;;;1/1;;4357;;
503053;2623;BORŠT;KOPER;2901/1;5;;;1/2;;45;;
503053;2623;BORŠT;KOPER;2901/2;5;;;1/2;;37;;
503053;2623;BORŠT;KOPER;3092;5;;;1/1;;62;;
517264;2560;HRPELJE;HRPELJE-KOZINA;3344/110;5;;;1/1;;63;;
517264;2560;HRPELJE;HRPELJE-KOZINA;3344/111;5;;;1/1;;60;;
517264;2560;HRPELJE;HRPELJE-KOZINA;3344/112;5;;;1/1;;24;;
517264;2560;HRPELJE;HRPELJE-KOZINA;3344/113;5;;;1/1;;42;;
517264;2560;HRPELJE;HRPELJE-KOZINA;3344/114;5;;;1/1;;17;;
517264;2560;HRPELJE;HRPELJE-KOZINA;3344/66;5;;;1/1;;65;;
517264;2560;HRPELJE;HRPELJE-KOZINA;3344/103;5;;;1/1;;19;;
517264;2560;HRPELJE;HRPELJE-KOZINA;3344/73;5;;;1/1;;63;;
517264;2560;HRPELJE;HRPELJE-KOZINA;3344/70;5;;;1/1;;18;;
517264;2560;HRPELJE;HRPELJE-KOZINA;3344/116;5;;;1/1;;24;;
517264;2560;HRPELJE;HRPELJE-KOZINA;3344/115;5;;;1/1;;62;;
517264;2560;HRPELJE;HRPELJE-KOZINA;3344/117;5;;;1/1;;60;;
517264;2560;HRPELJE;HRPELJE-KOZINA;3344/118;5;;;1/1;;17;;
517264;2560;HRPELJE;HRPELJE-KOZINA;3344/119;5;;;1/1;;43;;
517264;2560;HRPELJE;HRPELJE-KOZINA;3344/75;5;;;1/1;;140;;
519086;2603;DEKANI;KOPER;537;7;;;1/1;;1431;;
519086;2603;DEKANI;KOPER;536;3;;;1/1;;508;;
519086;2603;DEKANI;KOPER;538;3;;;1/1;;616;;
521134;680;TEZNO;MARIBOR;2000/21;3;;;1/1;;133;;
521481;2293;GRGAR;NOVA GORICA;2/13;5;;;1/1;;158;;
521481;2293;GRGAR;NOVA GORICA;2/14;5;;;1/1;;59;;
521481;2293;GRGAR;NOVA GORICA;2/15;5;;;1/1;;47;;
521481;2293;GRGAR;NOVA GORICA;2/16;6;;;1/1;;60;;
521481;2293;GRGAR;NOVA GORICA;2/25;6;;;1/5;;435;;
521482;2293;GRGAR;NOVA GORICA;2/12;5;;;1/1;;178;;
521482;2293;GRGAR;NOVA GORICA;2/23;6;;;1/1;;12;;
521482;2293;GRGAR;NOVA GORICA;2/25;6;;;2/5;;435;;
521483;2293;GRGAR;NOVA GORICA;2/11;5;;;1/1;;181;;
521483;2293;GRGAR;NOVA GORICA;2/20;6;;;1/1;;12;;
521483;2293;GRGAR;NOVA GORICA;2/21;6;;;1/1;;12;;
521483;2293;GRGAR;NOVA GORICA;2/25;6;;;1/5;;435;;
521484;2293;GRGAR;NOVA GORICA;2/10;5;;;1/1;;186;;
521484;2293;GRGAR;NOVA GORICA;2/22;6;;;1/1;;12;;
521484;2293;GRGAR;NOVA GORICA;2/25;6;;;1/5;;435;;
521485;2293;GRGAR;NOVA GORICA;2/9;5;;;1/1;;200;;
521485;2293;GRGAR;NOVA GORICA;2/17;5;;;1/1;;28;;
521485;2293;GRGAR;NOVA GORICA;2/18;6;;;1/1;;18;;
521485;2293;GRGAR;NOVA GORICA;2/19;6;;;1/1;;12;;
521485;2293;GRGAR;NOVA GORICA;2/8;5;;;1/1;;149;;
521485;2293;GRGAR;NOVA GORICA;2/25;6;;;1/5;;435;;
521486;2293;GRGAR;NOVA GORICA;2/24;6;;;1/1;;19;;
521507;1455;BRŠLJIN;NOVO MESTO;420/5;2;;;1/1;;2063;;
521507;1455;BRŠLJIN;NOVO MESTO;421/7;2;;;1/1;;2242;;
521507;1455;BRŠLJIN;NOVO MESTO;1024/6;2;;;1/1;;363;;
521507;1447;GORENJA STRAŽA;NOVO MESTO;2075/76;2;;;1/1;;7349;;
521516;1138;ŠENTJUR PRI CELJU;ŠENTJUR;966;2;;;1/1;;690;;
521516;1138;ŠENTJUR PRI CELJU;ŠENTJUR;967;2;;;1/1;;2694;;
521516;1138;ŠENTJUR PRI CELJU;ŠENTJUR;968/1;2;;;1/1;;4254;;
521516;1138;ŠENTJUR PRI CELJU;ŠENTJUR;974/1;2;;;1/1;;1152;;
521516;1138;ŠENTJUR PRI CELJU;ŠENTJUR;980/1;2;;;1/1;;766;;
521516;1138;ŠENTJUR PRI CELJU;ŠENTJUR;981/1;2;;;1/1;;6554;;
521516;1138;ŠENTJUR PRI CELJU;ŠENTJUR;984/1;2;;;1/1;;3837;;
521516;1138;ŠENTJUR PRI CELJU;ŠENTJUR;984/3;2;;;1/1;;2361;;
521516;1138;ŠENTJUR PRI CELJU;ŠENTJUR;987;2;;;1/1;;84;;
521516;1138;ŠENTJUR PRI CELJU;ŠENTJUR;988/3;2;;;1/1;;2350;;
521516;1138;ŠENTJUR PRI CELJU;ŠENTJUR;989/3;2;;;1/1;;1574;;
521516;1138;ŠENTJUR PRI CELJU;ŠENTJUR;990/6;2;;;1/1;;1328;;
521516;1138;ŠENTJUR PRI CELJU;ŠENTJUR;991;2;;;1/1;;235;;
521516;1138;ŠENTJUR PRI CELJU;ŠENTJUR;992/1;2;;;1/1;;205;;
521516;1138;ŠENTJUR PRI CELJU;ŠENTJUR;993/5;2;;;1/1;;54;;
521516;1142;TRATNA;ŠENTJUR;4/22;2;;;1/1;;62;;
521516;1142;TRATNA;ŠENTJUR;70/6;2;;;1/1;;6800;;
521516;1142;TRATNA;ŠENTJUR;72/5;2;;;1/1;;4372;;
521516;1142;TRATNA;ŠENTJUR;134/17;2;;;1/1;;4047;;
521547;630;GEREČJA VAS;SELNICA OB DRAVI;124/14;3;;;1/1;;679;;
521549;814;ŠENTVID;VUZENICA;15;3;;;1/1;;216;;
521550;146;DOBROVNIK;DOBROVNIK;4494/1;3;;;1/1;;259;;
521551;417;MARKOVCI;MARKOVCI;217/3;6;;;1/1;;149;;
521552;2304;NOVA GORICA;NOVA GORICA;317/1;3;;;1/1;;3619;;
521602;1844;VODICE;LITIJA;959/10;5;;;396/3140;;363;;
521682;680;TEZNO;MARIBOR;327/50;5;;;1/1;;4;;
521686;680;TEZNO;MARIBOR;327/36;5;;;1/1;;18;;
521690;1844;VODICE;LITIJA;959/10;5;;;419/3140;;363;;
521695;1844;VODICE;LITIJA;959/10;5;;;822/3140;;363;;
521712;850;SLOVENJ GRADEC;SLOVENJ GRADEC;289/19;3;;;1/1;;1109;;
521712;850;SLOVENJ GRADEC;SLOVENJ GRADEC;289/18;3;;;1/1;;989;;
521712;850;SLOVENJ GRADEC;SLOVENJ GRADEC;289/17;3;;;1/1;;78;;
521712;850;SLOVENJ GRADEC;SLOVENJ GRADEC;290/6;3;;;1/1;;537;;
521712;850;SLOVENJ GRADEC;SLOVENJ GRADEC;290/5;3;;;1/1;;838;;
521712;850;SLOVENJ GRADEC;SLOVENJ GRADEC;289/22;3;;;1/1;;2075;;
521712;850;SLOVENJ GRADEC;SLOVENJ GRADEC;289/21;3;;;1/1;;1270;;
521712;850;SLOVENJ GRADEC;SLOVENJ GRADEC;289/20;3;;;1/1;;1082;;
521740;2490;POSTOJNA;POSTOJNA;1325/20;7;;;1/1;;2792;;
521740;2490;POSTOJNA;POSTOJNA;1325/39;5;;;1/1;;1387;;
521796;2636;BEŽIGRAD;LJUBLJANA;447/12;5;;;1/1;;68;;
521797;1794;RAČNA;GROSUPLJE;2247/27;5;;;1/1;;37;;
521797;1794;RAČNA;GROSUPLJE;2247/28;5;;;1/1;;9;;
521797;1794;RAČNA;GROSUPLJE;2247/29;5;;;1/1;;127;;
521803;1065;VOJNIK TRG;VOJNIK;620/1;6;;;1/1;;13;3000;4
521829;935;SPODNJA REČICA;REČICA OB SAVINJI;274/9;3;;;1/1;;1231;;
521829;935;SPODNJA REČICA;REČICA OB SAVINJI;274/10;3;;;1/1;;68;;
521835;1257;BIZELJSKO;BREŽICE;1780/8;3;;;1/2;;290;;
521836;2673;SPODNJA POHANCA;BREŽICE;1253/3;5;;;1/1;;83;;
521839;1944;PREVOJE;LUKOVICA;79/1;3;;;1/1;;1075;;
521847;884;FARNA VAS;PREVALJE;205/22;5;;;1/1;;144;;
521847;884;FARNA VAS;PREVALJE;208/10;5;;;1/1;;30;;
521847;884;FARNA VAS;PREVALJE;551/5;5;;;1/1;;5;;
521847;884;FARNA VAS;PREVALJE;205/29;5;;;1/1;;34;;
521849;721;MORJE;RAČE-FRAM;419/16;5;;;1/1;;785;;
521850;721;MORJE;RAČE-FRAM;419/13;5;;;1/1;;789;;
521852;721;MORJE;RAČE-FRAM;419/14;5;;;1/1;;639;;
521853;721;MORJE;RAČE-FRAM;419/15;5;;;1/1;;801;;
521854;721;MORJE;RAČE-FRAM;418/21;5;;;1/1;;1176;;
521855;721;MORJE;RAČE-FRAM;423/30;5;;;1/1;;515;;
521856;721;MORJE;RAČE-FRAM;423/29;5;;;1/1;;525;;
521857;721;MORJE;RAČE-FRAM;423/28;5;;;1/1;;525;;
521858;721;MORJE;RAČE-FRAM;423/27;5;;;1/1;;525;;
521878;721;MORJE;RAČE-FRAM;423/23;5;;;1/1;;523;;
521879;721;MORJE;RAČE-FRAM;423/24;5;;;1/1;;527;;
521883;721;MORJE;RAČE-FRAM;423/25;5;;;1/1;;525;;
521884;721;MORJE;RAČE-FRAM;423/26;5;;;1/1;;525;;
521886;721;MORJE;RAČE-FRAM;423/22;5;;;1/1;;533;;
521888;721;MORJE;RAČE-FRAM;423/21;5;;;1/1;;506;;
521889;721;MORJE;RAČE-FRAM;423/19;5;;;1/1;;603;;
521890;1577;KOČEVJE;KOČEVJE;30/5;5;;;1177/10000;;3635;;
521890;1577;KOČEVJE;KOČEVJE;30/6;5;;;1/2;;45;;
521890;1577;KOČEVJE;KOČEVJE;32/5;5;;;2910/10000;;1966;;
521890;1577;KOČEVJE;KOČEVJE;32/6;5;;;1/1;;104;;
521890;1577;KOČEVJE;KOČEVJE;47/11;5;;;2511/10000;;18295;;
521890;1577;KOČEVJE;KOČEVJE;47/12;5;;;5600/10000;;25;;
521890;1577;KOČEVJE;KOČEVJE;47/13;5;;;8780/10000;;41;;
521890;1577;KOČEVJE;KOČEVJE;47/14;5;;;1/2;;69;;
521892;721;MORJE;RAČE-FRAM;423/31;5;;;1/1;;564;;
521894;721;MORJE;RAČE-FRAM;416/8;5;;;1/1;;427;;
521896;721;MORJE;RAČE-FRAM;416/7;5;;;1/1;;423;;
521897;721;MORJE;RAČE-FRAM;417/10;5;;;1/1;;1014;;
521898;721;MORJE;RAČE-FRAM;417/7;5;;;1/1;;566;;
521899;1577;KOČEVJE;KOČEVJE;30/5;5;;;11/10000;;3635;;
521899;1577;KOČEVJE;KOČEVJE;29/25;5;;;1/1;;450;;
521899;1577;KOČEVJE;KOČEVJE;30/6;5;;;1/2;;45;;
521899;1577;KOČEVJE;KOČEVJE;31/2;5;;;1/1;;275;;
521899;1577;KOČEVJE;KOČEVJE;47/7;5;;;1/1;;11772;;
521899;1577;KOČEVJE;KOČEVJE;47/8;5;;;1/1;;680;;
521899;1577;KOČEVJE;KOČEVJE;48/2;5;;;1/1;;167;;
521899;1577;KOČEVJE;KOČEVJE;48/3;5;;;1/1;;52;;
521899;1577;KOČEVJE;KOČEVJE;49/2;5;;;1/1;;194;;
521899;1577;KOČEVJE;KOČEVJE;49/4;5;;;1/1;;1457;;
521899;1577;KOČEVJE;KOČEVJE;50/2;5;;;1/1;;379;;
521899;1577;KOČEVJE;KOČEVJE;50/4;6;;;1/1;;1172;;
521899;1577;KOČEVJE;KOČEVJE;47/11;5;;;1535/10000;;18295;;
521899;1577;KOČEVJE;KOČEVJE;47/12;5;;;4400/10000;;25;;
521899;1577;KOČEVJE;KOČEVJE;47/13;5;;;1220/10000;;41;;
521899;1577;KOČEVJE;KOČEVJE;47/14;5;;;1/2;;69;;
521902;721;MORJE;RAČE-FRAM;417/7;5;;;1/1;;566;;
521903;721;MORJE;RAČE-FRAM;417/8;5;;;1/1;;494;;
521904;721;MORJE;RAČE-FRAM;417/9;5;;;1/1;;486;;
521906;721;MORJE;RAČE-FRAM;419/20;5;;;1/1;;721;;
521909;721;MORJE;RAČE-FRAM;418/25;5;;;1/1;;728;;
521963;721;MORJE;RAČE-FRAM;419/19;5;;;1/1;;716;;
521965;721;MORJE;RAČE-FRAM;418/24;5;;;1/1;;758;;
521967;721;MORJE;RAČE-FRAM;419/18;5;;;1/1;;741;;
521969;721;MORJE;RAČE-FRAM;418/23;5;;;1/1;;781;;
521970;721;MORJE;RAČE-FRAM;419/17;5;;;1/1;;760;;
521972;721;MORJE;RAČE-FRAM;418/22;2;;;1/1;;811;;
522007;975;VINSKA GORA;VELENJE;531/1;2;;;1/1;;459;;
522007;975;VINSKA GORA;VELENJE;531/4;2;;;1/1;;465;;
522008;964;VELENJE;VELENJE;3327/20;5;;;1/1;;487;;
522008;964;VELENJE;VELENJE;2394/3;5;;;1/1;;35;;
522014;638;KRČEVINA;MARIBOR;358/8;3;;;1/1;;37;;
522015;638;KRČEVINA;MARIBOR;358/7;3;;;1/1;;49;;
522016;1580;ONEK;KOČEVJE;228/33;5;;;1/1;;112;;
522016;1580;ONEK;KOČEVJE;228/38;5;;;1/1;;333;;
522016;1580;ONEK;KOČEVJE;228/40;5;;;1/1;;60;;
522016;1580;ONEK;KOČEVJE;228/42;5;;;1/1;;353;;
522016;1594;MOZELJ;KOČEVJE;6004/2;5;;;1/1;;66;;
522016;1594;MOZELJ;KOČEVJE;6004/4;5;;;1/1;;91;;
522017;2290;KOJSKO;BRDA;2691/1;5;;;1/1;;1680;;
522018;1771;ZADOBROVA;LJUBLJANA;172/9;5;;;1/1;;78;;
522019;1569;POLOM;KOČEVJE;2946/7;5;;;1/1;;157;;
522020;234;VERŽEJ;VERŽEJ;1363/1;2;;;1/1;;480;;
522020;234;VERŽEJ;VERŽEJ;1363/2;2;;;1/1;;137;;
522021;1938;MENGEŠ;MENGEŠ;1318/1;6;;;1/1;;183;;
522021;1938;MENGEŠ;MENGEŠ;1337/1;6;;;1/1;;83;;
522021;1938;MENGEŠ;MENGEŠ;1338/1;6;;;1/1;;166;;
522022;2281;ŠMARTNO;BRDA;35/4;5;;;1/1;;446;;
522023;1810;STIČNA;IVANČNA GORICA;711/251;5;;;1/2;;355;;
522025;1977;SORA;MEDVODE;52/1;3;;;1/3;;406;;
522025;1977;SORA;MEDVODE;52/2;5;;;1/3;;585;;
522025;1977;SORA;MEDVODE;52/4;9;;;1/3;;328;;
522025;1977;SORA;MEDVODE;53/2;3;;;1/3;;964;;
522026;677;ZGORNJE RADVANJE;MARIBOR;1164;5;;;1/6;;582;;
522027;2498;NARIN;PIVKA;2029/3;5;;;2/3;;662;;
522028;1625;RIBNICA;RIBNICA;548/6;5;;;1/3;;743;;
522028;1625;RIBNICA;RIBNICA;*543;5;;;1/3;;93;;
522029;1020;PONGRAC;ŽALEC;1390;9;;;1/2;;9107;;
522029;1020;PONGRAC;ŽALEC;1391;9;;;1/2;;644;;
522029;1020;PONGRAC;ŽALEC;1392;7;;;1/2;;3129;;
522029;1020;PONGRAC;ŽALEC;1393;7;;;1/2;;1964;;
522029;1020;PONGRAC;ŽALEC;1394;9;;;1/2;;2989;;
522029;1020;PONGRAC;ŽALEC;*232;7;;;1/2;;36;;
522030;2175;JESENICE;JESENICE;2348/3;5;;;1/1;;19;;
522031;1886;ZAGORJE MESTO;ZAGORJE OB SAVI;1801;5;;;5/9;;405;;
522034;1755;GLINCE;LJUBLJANA;757/20;5;;;1/1;;185;;
522034;1755;GLINCE;LJUBLJANA;754/20;5;;;1/2;;171;;
522035;693;MIKLAVŽ NA DRAVSKEM POLJU;MIKLAVŽ NA DRAVSKEM POLJU;2043/21;5;;;9/10;;486;;
522036;710;DVORJANE;DUPLEK;520;1;;;1/2;;432;;
522036;710;DVORJANE;DUPLEK;521/3;5;;;1/2;;655;;
522036;710;DVORJANE;DUPLEK;522;1;;;1/2;;1309;;
522037;1977;SORA;MEDVODE;52/1;7;;;1/6;;406;;
522037;1977;SORA;MEDVODE;52/2;5;;;1/6;;585;;
522037;1977;SORA;MEDVODE;52/4;9;;;1/6;;328;;
522037;1977;SORA;MEDVODE;53/2;7;;;1/6;;964;;
522039;708;SKOKE;MIKLAVŽ NA DRAVSKEM POLJU;821/12;2;;;1/1;;550;;
522040;607;JELENČE;PESNICA;308/8;3;;;1/1;;746;;
522040;607;JELENČE;PESNICA;308/9;3;;;1/1;;748;;
522041;202;KAPELSKI VRH;RADENCI;280/1;5;;;1/2;;1015;;
522041;202;KAPELSKI VRH;RADENCI;280/3;5;;;1/2;;844;;
522044;705;SLIVNICA;HOČE-SLIVNICA;20/3;5;;;1/1;;231;;
522044;705;SLIVNICA;HOČE-SLIVNICA;20/1;1;;;1/1;;1121;;
522044;705;SLIVNICA;HOČE-SLIVNICA;20/4;5;;;1/1;;548;;
522044;705;SLIVNICA;HOČE-SLIVNICA;20/2;1;;;1/1;;5;;
522046;1495;TOPLICE;DOLENJSKE TOPLICE;458/7;3;;;1/1;;1423;;
522055;1938;MENGEŠ;MENGEŠ;1042/6;6;;;1/1;;1817;;
522055;1938;MENGEŠ;MENGEŠ;1042/8;6;;;1/1;;117;;
522055;1938;MENGEŠ;MENGEŠ;1047/1;6;;;1/1;;260;;
522055;1938;MENGEŠ;MENGEŠ;1048/1;6;;;1/1;;674;;
522055;1938;MENGEŠ;MENGEŠ;1049/1;6;;;1/1;;410;;
522055;1938;MENGEŠ;MENGEŠ;1050/1;6;;;1/1;;178;;
522055;1938;MENGEŠ;MENGEŠ;1129/4;6;;;1/1;;644;;
522055;1938;MENGEŠ;MENGEŠ;1130/1;6;;;1/1;;358;;
522055;1938;MENGEŠ;MENGEŠ;1132/1;6;;;1/1;;140;;
522055;1938;MENGEŠ;MENGEŠ;1133/1;6;;;1/1;;126;;
522055;1938;MENGEŠ;MENGEŠ;1134/1;6;;;1/1;;150;;
522055;1938;MENGEŠ;MENGEŠ;1135/1;6;;;1/1;;144;;
522055;1938;MENGEŠ;MENGEŠ;1137/5;6;;;1/1;;45;;
522055;1938;MENGEŠ;MENGEŠ;1358/1;6;;;1/1;;1233;;
522055;1938;MENGEŠ;MENGEŠ;1359/1;6;;;1/1;;708;;
522055;1938;MENGEŠ;MENGEŠ;2877/4;6;;;1/1;;204;;
522055;1938;MENGEŠ;MENGEŠ;2887/1;6;;;1/1;;71;;
522055;1938;MENGEŠ;MENGEŠ;2892/1;6;;;1/1;;35;;
522059;223;BLAGUŠ;SVETI JURIJ OB ŠČAVNICI;393/2;1;;;1/1;;4191;;
522059;225;KRALJEVCI;SVETI JURIJ OB ŠČAVNICI;777/3;1;;;1/1;;5870;;
522061;1113;ŽIČE;SLOVENSKE KONJICE;858;7;;;377622/378000;;8736;;
522061;1113;ŽIČE;SLOVENSKE KONJICE;473;7;;;25137/25200;;2090;;
522061;1113;ŽIČE;SLOVENSKE KONJICE;472/2;7;;;25137/25200;;277;;
522061;1113;ŽIČE;SLOVENSKE KONJICE;470/1;7;;;25137/25200;;2104;;
522062;1113;ŽIČE;SLOVENSKE KONJICE;392;7;;;24500/25200;;1719;;
522062;1113;ŽIČE;SLOVENSKE KONJICE;394;7;;;24500/25200;;1723;;
522063;700;SLIVNIŠKO POHORJE;HOČE-SLIVNICA;352/1;9;;;1/1;;40540;;
522064;2677;PRULE;LJUBLJANA;40/1;9;;;1/2;;330;;
522064;2677;PRULE;LJUBLJANA;40/2;9;;;1/2;;379;;
522065;1994;DOBROVA;LJUBLJANA;1759/275;5;;;3925/28800;;288;;
522066;2596;TINJAN;KOPER;1943;5;;;72/1344;;76;;
522067;2596;TINJAN;KOPER;1176;7;;;1/1;;490;;
522067;2596;TINJAN;KOPER;1179;7;;;1/1;;565;;
522069;1742;REPNJE;VODICE;482/18;5;;;1/1;;773;;
522070;493;SEDLAŠEK;PODLEHNIK;989/4;7;;;1/1;;434;;
522070;493;SEDLAŠEK;PODLEHNIK;996/1;7;;;1/1;;390;;
522070;493;SEDLAŠEK;PODLEHNIK;1076/1;7;;;1/1;;1456;;
522070;493;SEDLAŠEK;PODLEHNIK;1076/2;7;;;1/1;;702;;
522070;493;SEDLAŠEK;PODLEHNIK;*87/1;5;;;1/1;;33;;
522071;1724;BREZOVICA;BREZOVICA;956/5;3;;;1/1;;401;;
522074;2452;DIVAČA;DIVAČA;528/8;5;;;1/1;;145;;
522075;1051;VERPETE;VOJNIK;933/3;5;;;1/1;;366;;
522075;1051;VERPETE;VOJNIK;933/4;5;;;1/1;;148;;
522076;403;BOROVCI;MARKOVCI;135;7;;;1/1;;5365;;
522077;1184;LEMBERG TRG;ŠMARJE PRI JELŠAH;183;7;;;1/1;;165;;
522077;1184;LEMBERG TRG;ŠMARJE PRI JELŠAH;184;9;;;1/1;;2479;;
522078;1835;HOTIČ;LITIJA;1398/5;5;;;1/28;;413;;
522078;1835;HOTIČ;LITIJA;1398/6;5;;;1/28;;25;;
522078;1835;HOTIČ;LITIJA;1398/7;5;;;1/28;;62;;
522078;1835;HOTIČ;LITIJA;1397/2;5;;;1/28;;218;;
522078;1835;HOTIČ;LITIJA;1397/3;5;;;1/28;;334;;
522079;2610;VANGANEL;KOPER;934;7;;;1/1;;1773;;
522079;2610;VANGANEL;KOPER;933;7;;;1/1;;246;;
