ID Posla;Šifra KO;Ime KO;Občina;Parcelna številka;Vrsta zemljišča;Vrsta trajnega nasada;Starost trajnega nasada;Prodani delež parcele;Opombe o nepremičnini;Površina parcele;Pogodbena cena parcele;Stopnja DDV parcele
349258;850;SLOVENJ GRADEC;SLOVENJ GRADEC;808/11;5;;;1/1;;27;;
349258;845;PAMEČE;SLOVENJ GRADEC;1331/171;5;;;1/1;;38;;
350902;2350;OTALEŽ;IDRIJA;825/23;9;;;1/1;;15360;;
350902;2350;OTALEŽ;IDRIJA;825/22;9;;;1/1;;3380;;
350902;2350;OTALEŽ;IDRIJA;794/14;9;;;1/1;;4770;;
350902;2350;OTALEŽ;IDRIJA;825/21;9;;;1/1;;4370;;
351067;1271;VITNA VAS;BREŽICE;905;3;;;1/1;;72;;
351067;1271;VITNA VAS;BREŽICE;899/3;9;;;1/1;;5600;;
351067;1271;VITNA VAS;BREŽICE;906;7;;;1/1;;4003;;
351067;1271;VITNA VAS;BREŽICE;907;9;;;1/1;;935;;
351978;1331;KOSTANJEVICA;KOSTANJEVICA NA KRKI;1435/3;5;;;1/3;;512;;
351978;1331;KOSTANJEVICA;KOSTANJEVICA NA KRKI;*347;5;;;1/3;;85;;
351978;1334;ČRNEČA VAS;KOSTANJEVICA NA KRKI;869/1;7;;;1/2;;487;;
351978;1334;ČRNEČA VAS;KOSTANJEVICA NA KRKI;868/1;7;;;1/2;;741;;
353608;2143;TRŽIČ;TRŽIČ;616/39;3;;;1/1;;201;;
353868;680;TEZNO;MARIBOR;2590/6;5;;;1/1;;339;;
353868;680;TEZNO;MARIBOR;2590/8;5;;;1/1;;1256;;
353868;680;TEZNO;MARIBOR;2591/1;5;;;1/1;;1081;;
353868;680;TEZNO;MARIBOR;2591/2;5;;;1/1;;859;;
353868;680;TEZNO;MARIBOR;2595/2;5;;;1/1;;73;;
353868;680;TEZNO;MARIBOR;2595/3;5;;;1/1;;26;;
353868;680;TEZNO;MARIBOR;2590/9;5;;;1/1;;60;;
353868;680;TEZNO;MARIBOR;2590/10;5;;;1/1;;22;;
354144;1722;TRNOVSKO PREDMESTJE;LJUBLJANA;474/73;5;;;1/1;;209;;
354144;1722;TRNOVSKO PREDMESTJE;LJUBLJANA;474/74;5;;;1/1;;423;;
355007;2590;HRIBI;KOPER;2153;5;;;1/1;;188;;
355007;2590;HRIBI;KOPER;807/2;5;;;1/1;;114;;
355007;2590;HRIBI;KOPER;807/3;5;;;1/1;;234;;
355773;675;HRASTJE;MARIBOR;436;7;;;1/1;;140;;
355773;675;HRASTJE;MARIBOR;116/3;7;;;1/1;;22;;
355773;675;HRASTJE;MARIBOR;103;7;;;1/1;;108;;
355773;675;HRASTJE;MARIBOR;116/1;7;;;1/1;;93;;
355773;675;HRASTJE;MARIBOR;102;7;;;3930/3982;;3982;;
355773;675;HRASTJE;MARIBOR;435;7;;;1/1;;2097;;
355773;675;HRASTJE;MARIBOR;430/1;7;;;1/1;;9445;;
355773;675;HRASTJE;MARIBOR;433/4;7;;;1/1;;529;;
355773;675;HRASTJE;MARIBOR;429;7;;;1/1;;385;;
357661;564;ŠENTILJ V SLOVENSKIH GORICAH;ŠENTILJ;513/2;7;;;1/1;;1500;;
358401;1138;ŠENTJUR PRI CELJU;ŠENTJUR;600;2;;;1/1;;1349;;
358401;1138;ŠENTJUR PRI CELJU;ŠENTJUR;602/2;6;;;1/1;;2231;;
358401;1138;ŠENTJUR PRI CELJU;ŠENTJUR;598/2;6;;;1/1;;87;;
358505;1144;VODRUŽ;ŠENTJUR;720/1;10;;;1/1;;3466;;
358505;1144;VODRUŽ;ŠENTJUR;707/2;10;;;1/1;;1452;;
358505;1144;VODRUŽ;ŠENTJUR;706/4;10;;;1/1;;458;;
358662;1077;CELJE;CELJE;8/8;3;;;1/1;;95;;
358662;1077;CELJE;CELJE;1/15;3;;;1/1;;278;;
358662;1077;CELJE;CELJE;1/19;3;;;1/1;;161;;
358666;1077;CELJE;CELJE;3;5;;;1/1;;8;;
358666;1077;CELJE;CELJE;4/2;5;;;1/1;;277;;
358666;1077;CELJE;CELJE;7/3;5;;;1/1;;1686;;
358666;1077;CELJE;CELJE;7/5;5;;;1/1;;282;;
358666;1077;CELJE;CELJE;7/6;5;;;1/1;;216;;
358666;1077;CELJE;CELJE;7/7;5;;;1/1;;200;;
358666;1077;CELJE;CELJE;8/6;5;;;1/1;;1162;;
358701;1730;MOSTE;LJUBLJANA;127/139;5;;;1/1;;906;;
358701;1730;MOSTE;LJUBLJANA;127/140;5;;;1/1;;242;;
358701;1730;MOSTE;LJUBLJANA;127/141;5;;;1/1;;242;;
358701;1730;MOSTE;LJUBLJANA;127/232;5;;;1/1;;2597;;
358701;1730;MOSTE;LJUBLJANA;127/231;6;;;35/100;;233;;
358701;1730;MOSTE;LJUBLJANA;127/439;6;;;2427/10000;;208;;
358701;1730;MOSTE;LJUBLJANA;127/440;6;;;2427/10000;;215;;
358701;1730;MOSTE;LJUBLJANA;127/446;6;;;2427/10000;;613;;
358701;1730;MOSTE;LJUBLJANA;127/271;6;;;2427/10000;;1941;;
358701;1730;MOSTE;LJUBLJANA;127/426;6;;;2427/10000;;225;;
358701;1730;MOSTE;LJUBLJANA;127/427;6;;;2427/10000;;444;;
358701;1730;MOSTE;LJUBLJANA;127/428;6;;;2427/10000;;11;;
358724;1911;KAMNIK;KAMNIK;526/61;3;;;1;;168;;
358728;1911;KAMNIK;KAMNIK;500/6;3;;;1;;64;;
358744;2030;SUHA;ŠKOFJA LOKA;1092/15;5;;;1/1;;170;;
358927;1835;HOTIČ;LITIJA;1338/87;5;;;1/1;;161;;
358974;1421;MEDVEDJE SELO;TREBNJE;600/9;3;;;1/1;;1502;;
358974;1421;MEDVEDJE SELO;TREBNJE;603/44;3;;;1/1;;1254;;
359087;2589;PLAVJE;KOPER;405/7;3;;;1/1;;837;;
359087;2589;PLAVJE;KOPER;1298/29;3;;;1/1;;287;;
359087;2589;PLAVJE;KOPER;412/28;3;;;1/1;;640;;
359090;1281;ŠENTLENART;BREŽICE;77/21;2;;;1/1;;4423;;
359090;1281;ŠENTLENART;BREŽICE;68/36;2;;;1/1;;1120;;
359094;1281;ŠENTLENART;BREŽICE;77/23;2;;;1/1;;4725;;
359094;1281;ŠENTLENART;BREŽICE;77/18;2;;;1/1;;285;;
359094;1281;ŠENTLENART;BREŽICE;75/5;2;;;1/1;;860;;
359096;2589;PLAVJE;KOPER;1298/28;3;;;1/1;;1;;
359096;2589;PLAVJE;KOPER;1298/30;3;;;1/1;;25;;
359096;2589;PLAVJE;KOPER;1298/47;3;;;1/1;;41;;
359096;2589;PLAVJE;KOPER;1298/49;3;;;1/1;;201;;
359139;1142;TRATNA;ŠENTJUR;1488/2;5;;;1/1;;304;;
359238;1143;GORICA PRI SLIVNICI;ŠENTJUR;744/11;3;;;1/1;;50;;
359238;1143;GORICA PRI SLIVNICI;ŠENTJUR;744/26;3;;;1/1;;341;;
359238;1143;GORICA PRI SLIVNICI;ŠENTJUR;744/27;3;;;1/1;;258;;
359238;1143;GORICA PRI SLIVNICI;ŠENTJUR;744/31;3;;;1/1;;3;;
359239;1131;MARIJA DOBJE;ŠENTJUR;1483/4;5;;;1/1;;37;;
359241;1142;TRATNA;ŠENTJUR;129/21;2;;;1/1;;781;;
359241;1142;TRATNA;ŠENTJUR;130/2;2;;;1/1;;401;;
359246;1835;HOTIČ;LITIJA;1338/86;3;;;1/1;Kupuje se del nepremičnine, ki bo naknadno odmerjena po izvedenem geodetskem postopku. Stranka je kupila nepremičnino v izmeri 463m2.;26217;;
359248;1838;LITIJA;LITIJA;170/6;5;;;1/1;;169;;
359249;1835;HOTIČ;LITIJA;1338/86;3;;;1/1;Kupuje se del nepremičnine, ki bo naknadno odmerjena po izvedenem geodetskem postopku. Stranka je kupila nepremičnino v površini 595m2.;26217;;
359250;1835;HOTIČ;LITIJA;1338/86;3;;;1/1;Kupuje se del nepremičnine, ki bo naknadno odmerjena po izvedenem geodetskem postopku.  Stranka je kupila delež v izmeri 922m2.;26217;;
359283;1492;STRANSKA VAS;NOVO MESTO;1779/4;3;;;1/1;;66;;
359284;804;RADLJE OB DRAVI;RADLJE OB DRAVI;146/5;3;;;1/1;;1085;;
359284;804;RADLJE OB DRAVI;RADLJE OB DRAVI;147/5;3;;;1/1;;187;;
359284;804;RADLJE OB DRAVI;RADLJE OB DRAVI;148/1;3;;;1/1;;1818;;
359284;804;RADLJE OB DRAVI;RADLJE OB DRAVI;148/5;3;;;1/1;;1306;;
359288;2630;PIRAN;PIRAN;21/35;5;;;1/1;;43;;
359288;2630;PIRAN;PIRAN;21/49;5;;;1/1;;45;;
359288;2630;PIRAN;PIRAN;21/77;5;;;1/10;;198;;
359291;1492;STRANSKA VAS;NOVO MESTO;1779/5;3;;;1/1;;88;;
359291;1492;STRANSKA VAS;NOVO MESTO;1779/6;3;;;1/1;;66;;
359296;1460;ŠENTPETER;NOVO MESTO;160/199;3;;;1/1;;139;;
359297;566;SLADKI VRH;ŠENTILJ;384/8;4;;;1/1;;219;;
359297;566;SLADKI VRH;ŠENTILJ;385/3;4;;;1/1;;576;;
359303;2623;BORŠT;KOPER;2150/14;3;;;1/1;;71;;
359310;259;LJUTOMER;LJUTOMER;1427/4;5;;;1/1;;977;;
359310;259;LJUTOMER;LJUTOMER;1427/6;5;;;1/1;;540;;
359314;259;LJUTOMER;LJUTOMER;1427/9;5;;;1/1;;2030;;
359318;2598;SOCERB;KOPER;3065/4;3;;;1/1;;72;;
359323;1722;TRNOVSKO PREDMESTJE;LJUBLJANA;350/20;1;;;1/1;;159;;
359323;1722;TRNOVSKO PREDMESTJE;LJUBLJANA;350/222;1;;;1/1;;90;;
359323;1722;TRNOVSKO PREDMESTJE;LJUBLJANA;350/223;1;;;1/1;;463;;
359323;1722;TRNOVSKO PREDMESTJE;LJUBLJANA;350/224;1;;;1/1;;7;;
359323;1722;TRNOVSKO PREDMESTJE;LJUBLJANA;350/225;1;;;1/1;;353;;
359325;1722;TRNOVSKO PREDMESTJE;LJUBLJANA;350/20;1;;;1/1;;159;;
359325;1722;TRNOVSKO PREDMESTJE;LJUBLJANA;350/222;1;;;1/1;;90;;
359325;1722;TRNOVSKO PREDMESTJE;LJUBLJANA;350/223;1;;;1/1;;463;;
359325;1722;TRNOVSKO PREDMESTJE;LJUBLJANA;350/224;1;;;1/1;;7;;
359325;1722;TRNOVSKO PREDMESTJE;LJUBLJANA;350/225;1;;;1/1;;353;;
359326;1142;TRATNA;ŠENTJUR;1474/12;3;;;1/1;;582;;
359353;969;VELIKI VRH;ŠMARTNO OB PAKI;515/9;1;;;1/1;;496;;
359355;2606;SEMEDELA;KOPER;1466/11;3;;;1/1;;854;;
359382;969;VELIKI VRH;ŠMARTNO OB PAKI;515/12;1;;;1/1;;541;;
359383;2630;PIRAN;PIRAN;21/19;5;;;1/1;;5;;
359383;2630;PIRAN;PIRAN;21/33;5;;;1/1;;66;;
359383;2630;PIRAN;PIRAN;21/34;5;;;1/1;;17;;
359383;2630;PIRAN;PIRAN;21/77;5;;;1/10;;198;;
359384;969;VELIKI VRH;ŠMARTNO OB PAKI;515/11;1;;;1/1;;489;;
359388;1009;OJSTRIŠKA VAS;TABOR;1157/2;1;;;1/1;;559;;
359388;1009;OJSTRIŠKA VAS;TABOR;1157/3;6;;;1/2;;113;;
359397;2606;SEMEDELA;KOPER;2665/10;3;;;1/1;;626;;
359399;2630;PIRAN;PIRAN;21/52;5;;;1/1;;69;;
359399;2630;PIRAN;PIRAN;21/54;5;;;1/1;;59;;
359399;2630;PIRAN;PIRAN;21/78;5;;;1/1;;11;;
359399;2630;PIRAN;PIRAN;21/77;5;;;1/10;;198;;
359402;2630;PIRAN;PIRAN;21/36;5;;;1/1;;21;;
359402;2630;PIRAN;PIRAN;21/37;5;;;1/1;;43;;
359402;2630;PIRAN;PIRAN;21/45;5;;;1/1;;93;;
359402;2630;PIRAN;PIRAN;21/77;5;;;1/10;;198;;
359405;2630;PIRAN;PIRAN;21/15;5;;;1/1;;19;;
359405;2630;PIRAN;PIRAN;21/39;5;;;1/1;;42;;
359405;2630;PIRAN;PIRAN;21/48;5;;;1/1;;43;;
359405;2630;PIRAN;PIRAN;21/77;5;;;1/10;;198;;
359406;1389;GOVEJI DOL;SEVNICA;994/1;6;;;1/1;;297;;
359406;1389;GOVEJI DOL;SEVNICA;994/2;6;;;1/1;;19;;
359406;1389;GOVEJI DOL;SEVNICA;996/4;5;;;1/1;;1731;;
359406;1389;GOVEJI DOL;SEVNICA;996/5;5;;;1/1;;1594;;
359406;1389;GOVEJI DOL;SEVNICA;996/6;6;;;1/1;;9;;
359407;1009;OJSTRIŠKA VAS;TABOR;1157/1;1;;;1/1;;462;;
359407;1009;OJSTRIŠKA VAS;TABOR;1157/3;6;;;1/2;;113;;
359409;2630;PIRAN;PIRAN;21/16;5;;;1/1;;39;;
359409;2630;PIRAN;PIRAN;21/18;5;;;1/1;;28;;
359409;2630;PIRAN;PIRAN;21/27;5;;;1/1;;33;;
359409;2630;PIRAN;PIRAN;21/77;5;;;1/10;;198;;
359421;2589;PLAVJE;KOPER;1319/47;3;;;1/1;;30;;
359599;2628;MALIJA;IZOLA;5404/13;5;;;1/1;;93;;
359602;2628;MALIJA;IZOLA;5404/12;5;;;1/1;;152;;
359604;874;ŠENTANEL;PREVALJE;358/28;3;;;1/1;;832;;
359610;893;ZAGRAD;PREVALJE;366/2;5;;;1/1;;27;;
359611;884;FARNA VAS;PREVALJE;605/19;5;;;1/1;;60;;
359613;884;FARNA VAS;PREVALJE;163/4;7;;;1/1;;379;;
359613;884;FARNA VAS;PREVALJE;163/8;7;;;1/1;;765;;
359636;680;TEZNO;MARIBOR;2498/5;6;;;1/1;;818;;
359660;1911;KAMNIK;KAMNIK;292/19;5;;;127/5000;;3033;;
359660;1911;KAMNIK;KAMNIK;292/10;5;;;127/5000;;79;;
359660;1911;KAMNIK;KAMNIK;292/15;6;;;3/2000;;14826;;
359669;680;TEZNO;MARIBOR;2600/23;3;;;1/1;;1649;;
359669;680;TEZNO;MARIBOR;2600/24;2;;;1/1;;321;;
359706;53;BODONCI;PUCONCI;596/1;7;;;1/1;;4241;;
359706;53;BODONCI;PUCONCI;595;7;;;1/1;;3555;;
359707;2200;BOHINJSKA BISTRICA;BOHINJ;379/2;5;;;1/20;;715;;
359707;2200;BOHINJSKA BISTRICA;BOHINJ;379/4;10;;;1/20;;166;;
359708;261;STARA CESTA;LJUTOMER;222;7;;;1/1;;494;;
359709;415;BUKOVCI;MARKOVCI;715/1;7;;;1/1;;2325;;
359711;1430;KNEŽJA VAS;TREBNJE;423/2;5;;;1/1;;704;;
359712;1740;SPODNJA ŠIŠKA;LJUBLJANA;1257/17;5;;;1/1;;35;;
359714;1981;GOLO BRDO;MEDVODE;300/13;5;;;1/1;;494;;
359715;1927;BLAGOVICA;LUKOVICA;40/1;5;;;1/1;;799;;
359715;1927;BLAGOVICA;LUKOVICA;1642/11;5;;;1/1;;112;;
359716;1740;SPODNJA ŠIŠKA;LJUBLJANA;871/6;5;;;1/1;;12;;
359717;1723;VIČ;LJUBLJANA;992;5;;;1/2;;265;;
359717;1723;VIČ;LJUBLJANA;991;5;;;1/2;;293;;
359720;1793;ILOVA GORA;GROSUPLJE;501;7;;;1/1;;820;;
359720;1793;ILOVA GORA;GROSUPLJE;487;7;;;1/1;;6510;;
359720;1793;ILOVA GORA;GROSUPLJE;589;9;;;1/1;;1399;;
359720;1793;ILOVA GORA;GROSUPLJE;548;9;;;1/1;;1435;;
359720;1793;ILOVA GORA;GROSUPLJE;504;9;;;1/1;;11650;;
359720;1793;ILOVA GORA;GROSUPLJE;640;9;;;1/1;;2525;;
359720;1793;ILOVA GORA;GROSUPLJE;495/1;7;;;1/1;;10354;;
359720;1793;ILOVA GORA;GROSUPLJE;505;9;;;1/1;;6571;;
359720;1793;ILOVA GORA;GROSUPLJE;499/1;7;;;1/1;;9467;;
359720;1793;ILOVA GORA;GROSUPLJE;495/3;7;;;1/1;;431;;
359720;1793;ILOVA GORA;GROSUPLJE;503;7;;;1/1;;896;;
359720;1793;ILOVA GORA;GROSUPLJE;641;9;;;1/1;;3888;;
359720;1793;ILOVA GORA;GROSUPLJE;588;9;;;1/1;;4909;;
359720;1793;ILOVA GORA;GROSUPLJE;547;9;;;1/1;;8553;;
359720;1793;ILOVA GORA;GROSUPLJE;497;7;;;1/1;;721;;
359720;1793;ILOVA GORA;GROSUPLJE;496;7;;;1/1;;2036;;
359720;1793;ILOVA GORA;GROSUPLJE;498;7;;;1/1;;10653;;
359720;1793;ILOVA GORA;GROSUPLJE;590;9;;;1/1;;1338;;
359720;1793;ILOVA GORA;GROSUPLJE;500;7;;;1/1;;1629;;
359721;1703;JEZERO;BREZOVICA;362/156;1;;;1/1;;176;;
359723;2017;DOLENJI LOGATEC;LOGATEC;328/2;5;;;52/6281;;9181;;
359723;2017;DOLENJI LOGATEC;LOGATEC;328/22;5;;;52/6281;;2039;;
