ID Posla;Vrsta kupoprodajnega posla;Datum uveljavitve;Datum sklenitve pogodbe;Pogodbena cena / Odškodnina;Vključenost DDV;Stopnja DDV;Datum izteka lizinga;Datum prenehanja lizinga;Opombe o pravnem poslu;Posredovanje nepremičninske agencije;Datum zadnje spremembe posla;Datum zadnje uveljavitve posla;Vrsta akta;Tržnost posla
674278;1;06.03.2023;18.10.2022;13000;0;;;;;;30.08.2023;06.03.2023;1;5
674591;1;15.11.2022;25.04.2022;242380;1;3;;;;;19.04.2023;16.01.2023;1;5
674608;1;15.11.2022;19.04.2022;192570;1;3;;;;;19.04.2023;16.01.2023;1;5
675579;1;06.03.2023;11.10.2022;200;0;;;;;;30.08.2023;06.03.2023;1;5
675614;1;06.03.2023;15.10.2022;42000;0;;;;;;30.08.2023;06.03.2023;1;5
675658;1;06.03.2023;13.10.2022;35644;0;;;;;;30.08.2023;06.03.2023;1;5
675708;1;06.03.2023;10.09.2022;7000;0;;;;;;30.08.2023;06.03.2023;1;5
675974;1;06.03.2023;12.10.2022;112590;0;;;;;;30.08.2023;06.03.2023;1;5
676110;1;06.03.2023;27.10.2022;305000;0;;;;;;12.05.2023;06.03.2023;1;5
676327;1;06.03.2023;26.10.2022;400;0;;;;;;30.08.2023;06.03.2023;1;5
676462;1;06.03.2023;24.10.2022;370;0;;;;;;30.08.2023;06.03.2023;1;5
676508;1;06.03.2023;20.10.2022;165,6;0;;;;;;30.08.2023;06.03.2023;1;5
676718;1;06.03.2023;04.11.2022;17570;0;;;;;;19.04.2023;06.03.2023;1;5
677619;1;06.03.2023;15.11.2022;103800;0;;;;;;30.08.2023;06.03.2023;1;5
677741;1;06.03.2023;08.11.2022;1000;0;;;;;;30.08.2023;06.03.2023;1;5
677814;1;06.03.2023;17.11.2022;95000;0;;;;;;30.08.2023;06.03.2023;1;5
678204;3;15.02.2023;23.11.2022;4629,9;1;4;;;;;19.04.2023;15.02.2023;1;5
678889;1;09.01.2023;23.12.2022;144000;1;4;;;DDV ni obračunan, ker gre za obrnjeno davčno obveznost po 76.a.členu ZDDV-1;;19.04.2023;09.01.2023;1;5
678932;1;10.01.2023;28.02.2022;60258;0;;;;;;19.04.2023;10.01.2023;1;5
678934;3;10.01.2023;25.08.2022;114500;0;;;;;;19.04.2023;10.01.2023;1;5
678948;4;10.01.2023;13.10.2022;5000;0;;;;;;19.04.2023;10.01.2023;1;4
678956;1;10.01.2023;19.10.2022;14416,5;0;;;;;;19.04.2023;10.01.2023;1;5
678957;1;10.01.2023;20.10.2022;400000;0;;;;;;19.04.2023;10.01.2023;1;5
678962;1;10.01.2023;10.10.2022;36491;0;;;;;;19.04.2023;10.01.2023;1;5
678965;1;10.01.2023;20.10.2022;11400;0;;;;;;19.04.2023;10.01.2023;1;5
678975;1;10.01.2023;25.10.2022;107100;0;;;;;;19.04.2023;10.01.2023;1;5
678979;1;10.01.2023;27.10.2022;75000;0;;;;;;19.04.2023;10.01.2023;1;5
678985;1;07.03.2023;02.11.2022;31864,32;0;;;;;;30.08.2023;07.03.2023;1;5
679014;1;10.01.2023;13.09.2022;60301,22;0;;;;;;19.04.2023;10.01.2023;1;5
679016;1;10.01.2023;10.10.2022;1751,63;0;;;;;;19.04.2023;10.01.2023;1;5
679018;1;10.01.2023;12.05.2022;1000;0;;;;;;19.04.2023;10.01.2023;1;5
679021;1;10.01.2023;08.11.2022;11000;0;;;;;;19.04.2023;10.01.2023;1;5
679023;1;10.01.2023;07.11.2022;10000;0;;;;;;19.04.2023;10.01.2023;1;5
679031;1;10.01.2023;19.10.2022;140000;0;;;;;;19.04.2023;10.01.2023;1;5
679042;1;10.01.2023;16.09.2022;6178,5;0;;;;;;19.04.2023;10.01.2023;1;5
679043;1;10.01.2023;09.11.2022;11000;0;;;;;;19.04.2023;10.01.2023;1;5
679049;1;10.01.2023;01.09.2022;4,8;0;;;;;;19.04.2023;10.01.2023;1;5
679052;1;10.01.2023;20.10.2022;3000;0;;;;;;19.04.2023;10.01.2023;1;5
679062;1;10.01.2023;12.08.2022;3985;0;;;;;;19.04.2023;10.01.2023;1;5
679071;1;10.01.2023;15.11.2022;195000;0;;;;;;19.04.2023;10.01.2023;1;5
679074;1;10.01.2023;07.11.2022;30000;0;;;;;;19.04.2023;10.01.2023;1;5
679089;4;10.01.2023;14.11.2022;90000;0;;;;;;19.04.2023;10.01.2023;1;4
679090;1;10.01.2023;24.10.2022;2677,32;0;;;;;;19.04.2023;10.01.2023;1;5
679092;1;10.01.2023;15.11.2022;55000;0;;;;;;19.04.2023;10.01.2023;1;5
679098;1;10.01.2023;28.10.2022;4906;0;;;;;;19.04.2023;10.01.2023;1;5
679106;1;10.01.2023;15.11.2022;55500;0;;;;;;19.04.2023;10.01.2023;1;5
679109;1;10.01.2023;14.11.2022;4500;0;;;;;;19.04.2023;10.01.2023;1;5
679112;1;10.01.2023;26.10.2022;50000;0;;;;;;19.04.2023;10.01.2023;1;5
679121;1;10.01.2023;14.11.2022;22883;0;;;;;;19.04.2023;10.01.2023;1;5
679124;1;10.01.2023;23.08.2022;1200;0;;;;;;19.04.2023;10.01.2023;1;5
679136;3;10.01.2023;07.11.2022;206;0;;;;;;19.04.2023;10.01.2023;1;5
679144;1;10.01.2023;24.10.2022;6500;0;;;;;;19.04.2023;10.01.2023;1;5
679146;1;10.01.2023;14.11.2022;940000;0;;;;;;19.04.2023;10.01.2023;1;5
679148;1;10.01.2023;11.11.2022;85500;0;;;;;;19.04.2023;10.01.2023;1;5
679152;1;10.01.2023;17.11.2022;37000;0;;;;;;19.04.2023;10.01.2023;1;5
679162;1;10.01.2023;21.11.2022;93000;0;;;;;;19.04.2023;10.01.2023;1;5
679186;1;10.01.2023;29.09.2022;2800;0;;;;;;19.04.2023;10.01.2023;1;5
679197;1;10.01.2023;16.11.2022;1400;0;;;;;;19.04.2023;10.01.2023;1;5
679209;4;10.01.2023;16.11.2022;63000;0;;;;;;19.04.2023;10.01.2023;1;4
679210;1;10.01.2023;11.11.2022;243000;0;;;;;;19.04.2023;10.01.2023;1;5
679224;1;10.01.2023;14.11.2022;128000;0;;;;;;19.04.2023;10.01.2023;1;5
679245;1;10.01.2023;09.11.2022;56000;0;;;;;;19.04.2023;10.01.2023;1;5
679259;1;10.01.2023;19.07.2022;22000;0;;;;;;19.04.2023;10.01.2023;1;5
679261;1;10.01.2023;17.11.2022;26000;0;;;;;;19.04.2023;10.01.2023;1;5
679267;1;07.03.2023;13.11.2022;200000;0;;;;;;19.04.2023;07.03.2023;1;5
679275;1;10.01.2023;11.11.2022;40000;0;;;;;;19.04.2023;10.01.2023;1;5
679282;1;10.01.2023;23.11.2022;40000;0;;;;;;19.04.2023;10.01.2023;1;5
679284;1;10.01.2023;14.11.2022;34440;0;;;;;;19.04.2023;10.01.2023;1;5
679285;1;10.01.2023;16.09.2022;1300;0;;;;;;19.04.2023;10.01.2023;1;5
679289;1;10.01.2023;09.11.2022;75000;0;;;;;;19.04.2023;10.01.2023;1;5
679305;1;10.01.2023;26.10.2022;5600;0;;;;;;19.04.2023;10.01.2023;1;5
679313;1;10.01.2023;10.11.2022;6875;0;;;;;;19.04.2023;10.01.2023;1;5
679325;1;10.01.2023;14.11.2022;751,75;0;;;;;;19.04.2023;10.01.2023;1;5
679327;1;10.01.2023;09.11.2022;53500;0;;;;;;19.04.2023;10.01.2023;1;5
679335;1;10.01.2023;21.11.2022;31588;0;;;;;;19.04.2023;10.01.2023;1;5
679337;1;10.01.2023;07.09.2022;7000;0;;;;;;19.04.2023;10.01.2023;1;5
679338;1;10.01.2023;21.11.2022;57000;0;;;;;;19.04.2023;10.01.2023;1;5
679369;1;07.03.2023;10.11.2022;1104;0;;;;;;30.08.2023;07.03.2023;1;5
679374;1;10.01.2023;23.11.2022;78000;0;;;;;;19.04.2023;10.01.2023;1;5
679379;1;10.01.2023;08.11.2022;22000;0;;;;;;19.04.2023;10.01.2023;1;5
679386;1;10.01.2023;26.10.2022;1800;0;;;;;;19.04.2023;10.01.2023;1;5
679414;1;10.01.2023;17.11.2022;110000;0;;;;;;19.04.2023;10.01.2023;1;5
679415;1;07.03.2023;24.11.2022;65000;0;;;;;;19.04.2023;07.03.2023;1;5
679417;1;10.01.2023;24.11.2022;340000;0;;;;;;19.04.2023;10.01.2023;1;5
679437;1;10.01.2023;15.11.2022;460000;0;;;;;;19.04.2023;10.01.2023;1;5
679441;1;10.01.2023;28.07.2022;400;0;;;;;;19.04.2023;10.01.2023;1;5
679444;1;10.01.2023;21.09.2022;100000;0;;;;;;02.06.2023;10.01.2023;1;5
679453;1;10.01.2023;24.11.2022;298,58;0;;;;;;19.04.2023;10.01.2023;1;5
679477;1;10.01.2023;21.10.2022;259000;0;;;;;;19.04.2023;10.01.2023;1;5
679494;1;10.01.2023;21.11.2022;8403,5;0;;;;;;19.04.2023;10.01.2023;1;5
679495;1;10.01.2023;23.11.2022;2000;0;;;;;;19.04.2023;10.01.2023;1;5
679514;1;10.01.2023;21.10.2022;10000;0;;;;;;19.04.2023;10.01.2023;1;5
679525;1;10.01.2023;11.11.2022;26000;0;;;;;;19.04.2023;10.01.2023;1;5
679565;1;10.01.2023;16.11.2022;5160;0;;;;;;19.04.2023;10.01.2023;1;5
679580;1;10.01.2023;25.11.2022;74000;0;;;;;;19.04.2023;10.01.2023;1;5
679592;1;10.01.2023;23.11.2022;145000;0;;;;;;19.04.2023;10.01.2023;1;5
679597;1;10.01.2023;15.11.2022;110870;0;;;;;;19.04.2023;10.01.2023;1;5
679610;1;10.01.2023;21.11.2022;3000;0;;;;;;19.04.2023;10.01.2023;1;5
679624;1;10.01.2023;31.08.2022;12013,8;0;;;;;;19.04.2023;10.01.2023;1;5
679640;1;10.01.2023;10.11.2022;65868;0;;;;;;19.04.2023;10.01.2023;1;5
679649;1;10.01.2023;17.11.2022;90000;0;;;;;;19.04.2023;10.01.2023;1;5
679655;1;10.01.2023;08.11.2022;160000;0;;;;;;19.04.2023;10.01.2023;1;5
679663;1;10.01.2023;18.11.2022;3000;0;;;;;;19.04.2023;10.01.2023;1;5
679669;1;10.01.2023;16.08.2022;15000;0;;;;;;19.04.2023;10.01.2023;1;5
679678;1;10.01.2023;19.10.2022;20000;0;;;;;;19.04.2023;10.01.2023;1;5
679679;1;10.01.2023;29.11.2022;99000;0;;;;;;19.04.2023;10.01.2023;1;5
679694;1;10.01.2023;21.11.2022;2710;0;;;;;;19.04.2023;10.01.2023;1;5
679700;1;10.01.2023;29.11.2022;111000;0;;;;;;19.04.2023;10.01.2023;1;5
679720;1;07.03.2023;14.11.2022;82800;0;;;;;;12.05.2023;07.03.2023;1;5
679734;1;10.01.2023;10.05.2022;200000;0;;;;;;19.04.2023;10.01.2023;1;5
679743;1;10.01.2023;28.11.2022;615000;0;;;;;;19.04.2023;10.01.2023;1;5
679746;1;10.01.2023;28.11.2022;75000;0;;;;;;19.04.2023;10.01.2023;1;5
679748;1;07.03.2023;28.11.2022;224042;0;;;;;;30.08.2023;07.03.2023;1;5
679752;1;10.01.2023;28.11.2022;220000;0;;;;;;19.04.2023;10.01.2023;1;5
679763;1;10.01.2023;04.11.2022;1000;0;;;;;;19.04.2023;10.01.2023;1;5
679764;1;10.01.2023;25.11.2022;57250;0;;;;;;19.04.2023;10.01.2023;1;5
679781;1;10.01.2023;13.10.2022;45000;0;;;;;;19.04.2023;10.01.2023;1;5
679815;1;10.01.2023;29.11.2022;55000;0;;;;;;19.04.2023;10.01.2023;1;5
679833;1;10.01.2023;29.11.2022;2500;0;;;;;;19.04.2023;10.01.2023;1;5
679837;1;10.01.2023;30.11.2022;245000;0;;;;;;19.04.2023;10.01.2023;1;5
679853;1;10.01.2023;28.09.2022;415000;0;;;;;;19.04.2023;10.01.2023;1;5
679858;1;10.01.2023;25.10.2022;800;0;;;;;;19.04.2023;10.01.2023;1;5
679861;4;10.01.2023;29.11.2022;60000;0;;;;;;19.04.2023;10.01.2023;1;4
679874;1;10.01.2023;29.11.2022;17000;0;;;;;;19.04.2023;10.01.2023;1;5
679875;1;10.01.2023;26.11.2022;3600;0;;;;;;19.04.2023;10.01.2023;1;5
679887;1;10.01.2023;30.11.2022;344000;0;;;;;;19.04.2023;10.01.2023;1;5
679890;1;10.01.2023;26.10.2022;10000;0;;;;;;19.04.2023;10.01.2023;1;5
679893;1;10.01.2023;30.11.2022;185000;0;;;;;;19.04.2023;10.01.2023;1;5
679909;1;10.01.2023;28.11.2022;3000;0;;;;;;19.04.2023;10.01.2023;1;5
679921;1;10.01.2023;23.11.2022;300;0;;;;;;19.04.2023;10.01.2023;1;5
679931;2;10.01.2023;09.11.2022;20031,07;0;;;;;;19.04.2023;10.01.2023;1;5
679939;1;10.01.2023;24.11.2022;71000;0;;;;;;19.04.2023;10.01.2023;1;5
679956;1;10.01.2023;18.05.2022;1770;0;;;;;;19.04.2023;10.01.2023;1;5
679982;1;10.01.2023;05.10.2022;1500;0;;;;;;19.04.2023;10.01.2023;1;5
679987;1;10.01.2023;29.11.2022;98000;0;;;;;;19.04.2023;10.01.2023;1;5
679988;1;10.01.2023;30.11.2022;659085;0;;;;;;19.04.2023;10.01.2023;1;5
679990;3;10.01.2023;23.11.2022;15144,2;0;;;;;;19.04.2023;10.01.2023;1;5
679992;1;10.01.2023;30.11.2022;2450;0;;;;;;19.04.2023;10.01.2023;1;5
680002;1;10.01.2023;30.11.2022;33300;0;;;;;;19.04.2023;10.01.2023;1;5
680006;1;10.01.2023;30.11.2022;33300;0;;;;;;19.04.2023;10.01.2023;1;5
680011;1;10.01.2023;01.12.2022;150000;0;;;;;;19.04.2023;10.01.2023;1;5
680014;1;10.01.2023;28.11.2022;132000;0;;;;;;19.04.2023;10.01.2023;1;5
680021;1;10.01.2023;02.11.2022;33000;0;;;;;;19.04.2023;10.01.2023;1;5
680027;1;10.01.2023;01.12.2022;50000;0;;;;;;19.04.2023;10.01.2023;1;5
680034;1;10.01.2023;15.11.2022;90352,36;0;;;;;;19.04.2023;10.01.2023;1;5
680060;1;10.01.2023;30.11.2022;110000;0;;;;;;19.04.2023;10.01.2023;1;5
680063;1;10.01.2023;10.11.2022;200;0;;;;;;19.04.2023;10.01.2023;1;5
680073;1;10.01.2023;25.11.2022;6512;0;;;;;;19.04.2023;10.01.2023;1;5
680080;1;10.01.2023;29.11.2022;260000;0;;;;;;19.04.2023;10.01.2023;1;5
680093;1;10.01.2023;24.11.2022;338;0;;;;;;19.04.2023;10.01.2023;1;5
680113;1;10.01.2023;22.11.2022;60000;0;;;;;;19.04.2023;10.01.2023;1;5
680149;1;10.01.2023;30.11.2022;45000;0;;;;;;19.04.2023;10.01.2023;1;5
680153;1;10.01.2023;20.10.2022;3000;0;;;;;;19.04.2023;10.01.2023;1;5
680156;1;10.01.2023;30.11.2022;150000;0;;;;;;19.04.2023;10.01.2023;1;5
680158;1;10.01.2023;01.12.2022;20827;0;;;;;;19.04.2023;10.01.2023;1;5
680165;3;10.01.2023;15.11.2022;339000;0;;;;;;19.04.2023;10.01.2023;1;5
680183;1;10.01.2023;20.11.2022;87500;0;;;;;;19.04.2023;10.01.2023;1;5
680185;1;10.01.2023;30.11.2022;21000;0;;;;;;19.04.2023;10.01.2023;1;5
680195;1;10.01.2023;01.12.2022;111000;0;;;;;;19.04.2023;10.01.2023;1;5
680197;1;10.01.2023;14.11.2022;128000;0;;;;;;19.04.2023;10.01.2023;1;5
680225;1;10.01.2023;30.11.2022;1693,32;0;;;;;;19.04.2023;10.01.2023;1;5
680226;1;10.01.2023;11.10.2022;3000;0;;;;;;19.04.2023;10.01.2023;1;5
680230;1;10.01.2023;06.10.2022;220;0;;;;;;19.04.2023;10.01.2023;1;5
680260;1;10.01.2023;30.09.2022;3665;0;;;;;;19.04.2023;10.01.2023;1;5
680261;1;10.01.2023;20.10.2022;18600;0;;;;;;19.04.2023;10.01.2023;1;5
680262;1;10.01.2023;30.11.2022;24300;0;;;;;;19.04.2023;10.01.2023;1;5
680266;1;10.01.2023;02.12.2022;130000;0;;;;;;19.04.2023;10.01.2023;1;5
680268;1;10.01.2023;25.11.2022;74900;0;;;;;;19.04.2023;10.01.2023;1;5
680291;1;10.01.2023;29.11.2022;900;0;;;;;;19.04.2023;10.01.2023;1;5
680294;1;10.01.2023;02.12.2022;130000;0;;;;;;19.04.2023;10.01.2023;1;5
680297;1;10.01.2023;30.11.2022;47500;0;;;;;;19.04.2023;10.01.2023;1;5
680299;1;10.01.2023;24.11.2022;1500;0;;;;;;19.04.2023;10.01.2023;1;5
680301;1;10.01.2023;24.11.2022;200;0;;;;;;19.04.2023;10.01.2023;1;5
680319;1;10.01.2023;21.11.2022;1950;0;;;;;;19.04.2023;10.01.2023;1;5
680326;1;10.01.2023;20.11.2022;85500;0;;;;;;19.04.2023;10.01.2023;1;5
680328;1;10.01.2023;01.12.2022;50000;0;;;;;;19.04.2023;10.01.2023;1;5
680333;1;10.01.2023;05.12.2022;60000;0;;;;;;19.04.2023;10.01.2023;1;5
680334;4;10.01.2023;02.12.2022;180000;0;;;;;;19.04.2023;10.01.2023;1;4
680356;1;10.01.2023;02.12.2022;135000;0;;;;;;19.04.2023;10.01.2023;1;5
680371;1;07.03.2023;02.12.2022;80000;0;;;;;;12.05.2023;07.03.2023;1;5
680379;1;10.01.2023;22.11.2022;6000;0;;;;;;19.04.2023;10.01.2023;1;5
680381;1;10.01.2023;12.11.2022;5350;0;;;;;;19.04.2023;10.01.2023;1;5
680383;1;10.01.2023;30.11.2022;10000;0;;;;;;19.04.2023;10.01.2023;1;5
680386;1;10.01.2023;05.12.2022;74000;0;;;;;;19.04.2023;10.01.2023;1;5
680388;1;10.01.2023;10.11.2022;27500;0;;;;;;19.04.2023;10.01.2023;1;5
680394;1;10.01.2023;06.12.2022;22000;0;;;;;;19.04.2023;10.01.2023;1;5
680403;4;10.01.2023;29.11.2022;150000;0;;;;;;19.04.2023;10.01.2023;1;4
680405;1;10.01.2023;25.11.2022;68000;0;;;;;;19.04.2023;10.01.2023;1;5
680413;1;10.01.2023;08.11.2022;180000;0;;;;;;19.04.2023;10.01.2023;1;5
680420;1;10.01.2023;29.11.2022;860;0;;;;;;19.04.2023;10.01.2023;1;5
680428;1;10.01.2023;02.12.2022;7000;0;;;;;;19.04.2023;10.01.2023;1;5
680432;1;10.01.2023;30.11.2022;2000;0;;;;;;19.04.2023;10.01.2023;1;5
680443;1;10.01.2023;02.12.2022;45000;0;;;;;;19.04.2023;10.01.2023;1;5
680449;1;10.01.2023;29.11.2022;104000;0;;;;;;19.04.2023;10.01.2023;1;5
680470;1;10.01.2023;28.11.2022;95000;0;;;;;;19.04.2023;10.01.2023;1;5
680477;1;10.01.2023;01.12.2022;430000;0;;;;;;19.04.2023;10.01.2023;1;5
680488;1;10.01.2023;02.12.2022;600000;0;;;;;;19.04.2023;10.01.2023;1;5
680499;1;10.01.2023;05.12.2022;72500;0;;;;;;19.04.2023;10.01.2023;1;5
680507;1;10.01.2023;02.12.2022;70000;0;;;;;;19.04.2023;10.01.2023;1;5
680515;1;10.01.2023;13.09.2022;7000;0;;;;;;19.04.2023;10.01.2023;1;5
680517;1;10.01.2023;02.12.2022;30000;0;;;;;;19.04.2023;10.01.2023;1;5
680525;1;10.01.2023;28.11.2022;10000;0;;;;;;19.04.2023;10.01.2023;1;5
680527;1;10.01.2023;02.12.2022;9000;0;;;;;;19.04.2023;10.01.2023;1;5
680532;1;10.01.2023;02.12.2022;65000;0;;;;;;19.04.2023;10.01.2023;1;5
680539;1;10.01.2023;30.11.2022;192500;0;;;;;;19.04.2023;10.01.2023;1;5
680547;1;10.01.2023;11.11.2022;25000;0;;;;;;19.04.2023;10.01.2023;1;5
680558;1;07.03.2023;30.11.2022;500;0;;;;;;30.08.2023;07.03.2023;1;5
680560;1;10.01.2023;30.11.2022;175000;0;;;;;;19.04.2023;10.01.2023;1;5
680569;1;10.01.2023;05.12.2022;225000;0;;;;;;19.04.2023;10.01.2023;1;5
680580;1;10.01.2023;06.12.2022;410000;0;;;;;;19.04.2023;10.01.2023;1;5
680584;1;07.03.2023;28.11.2022;38600;0;;;;;;30.08.2023;07.03.2023;1;5
680594;1;10.01.2023;06.12.2022;1540;0;;;;;;19.04.2023;10.01.2023;1;5
680617;3;10.01.2023;07.12.2022;35704,9;0;;;;;;19.04.2023;10.01.2023;1;5
680620;1;10.01.2023;05.12.2022;96000;0;;;;;;19.04.2023;10.01.2023;1;5
680634;4;10.01.2023;02.12.2022;14076;0;;;;;;19.04.2023;10.01.2023;1;4
680643;4;10.01.2023;06.12.2022;110000;0;;;;;;19.04.2023;10.01.2023;1;4
680650;1;10.01.2023;07.12.2022;125000;0;;;;;;19.04.2023;10.01.2023;1;5
680662;1;10.01.2023;06.12.2022;90000;0;;;;;;19.04.2023;10.01.2023;1;5
680671;1;10.01.2023;16.11.2022;4500;0;;;;;;19.04.2023;10.01.2023;1;5
680673;1;10.01.2023;05.12.2022;200000;0;;;;;;19.04.2023;10.01.2023;1;5
680702;1;10.01.2023;28.10.2022;1196;0;;;;;;19.04.2023;10.01.2023;1;5
680704;1;10.01.2023;02.12.2022;65000;0;;;;;;19.04.2023;10.01.2023;1;5
680706;1;10.01.2023;06.12.2022;25000;0;;;;;;19.04.2023;10.01.2023;1;5
680710;1;10.01.2023;05.12.2022;800;0;;;;;;19.04.2023;10.01.2023;1;5
680716;1;10.01.2023;07.12.2022;280682,93;0;;;;;;19.04.2023;10.01.2023;1;5
680724;1;10.01.2023;27.11.2022;3000;0;;;;;;19.04.2023;10.01.2023;1;5
680726;1;10.01.2023;08.12.2022;500000;0;;;;;;19.04.2023;10.01.2023;1;5
680732;1;10.01.2023;07.12.2022;100000;0;;;;;;19.04.2023;10.01.2023;1;5
680754;1;10.01.2023;07.12.2022;66000;0;;;;;;19.04.2023;10.01.2023;1;5
680755;1;10.01.2023;06.12.2022;210000;0;;;;;;19.04.2023;10.01.2023;1;5
680758;1;10.01.2023;06.12.2022;85000;0;;;;;;19.04.2023;10.01.2023;1;5
680761;1;10.01.2023;07.12.2022;215000;0;;;;;;19.04.2023;10.01.2023;1;5
680771;1;10.01.2023;05.12.2022;8000;0;;;;;;19.04.2023;10.01.2023;1;5
680773;1;07.03.2023;24.11.2022;48000;0;;;;;;30.08.2023;07.03.2023;1;5
680775;1;10.01.2023;01.12.2022;420;0;;;;;;19.04.2023;10.01.2023;1;5
680786;1;10.01.2023;01.12.2022;81120;0;;;;;;19.04.2023;10.01.2023;1;5
680808;1;10.01.2023;02.12.2022;7000;0;;;;;;19.04.2023;10.01.2023;1;5
680815;1;10.01.2023;05.12.2022;30000;0;;;;;;19.04.2023;10.01.2023;1;5
680822;1;10.01.2023;07.12.2022;1206;0;;;;;;19.04.2023;10.01.2023;1;5
680826;1;10.01.2023;07.12.2022;128000;0;;;;;;19.04.2023;10.01.2023;1;5
680844;1;10.01.2023;09.12.2022;1500;0;;;;;;19.04.2023;10.01.2023;1;5
680849;1;10.01.2023;22.11.2022;121793,75;0;;;;;;19.04.2023;10.01.2023;1;5
680859;1;10.01.2023;21.11.2022;10400;0;;;;;;19.04.2023;10.01.2023;1;5
680871;1;10.01.2023;06.12.2022;15000;0;;;;;;19.04.2023;10.01.2023;1;5
680875;1;10.01.2023;08.12.2022;7500;0;;;;;;19.04.2023;10.01.2023;1;5
680881;1;10.01.2023;06.12.2022;44600;0;;;;;;19.04.2023;10.01.2023;1;5
680889;1;10.01.2023;10.12.2022;98000;0;;;;;;19.04.2023;10.01.2023;1;5
680897;1;10.01.2023;07.12.2022;169000;0;;;;;;19.04.2023;10.01.2023;1;5
680899;4;10.01.2023;02.12.2022;95647,5;0;;;;;;19.04.2023;10.01.2023;1;4
680900;1;10.01.2023;05.12.2022;4132;0;;;;;;19.04.2023;10.01.2023;1;5
680913;1;10.01.2023;01.10.2022;2450;0;;;;;;19.04.2023;10.01.2023;1;5
680934;1;10.01.2023;14.09.2022;8000;0;;;;;;19.04.2023;10.01.2023;1;5
680939;1;10.01.2023;18.11.2022;20000;0;;;;;;19.04.2023;10.01.2023;1;5
680941;1;10.01.2023;05.12.2022;300000;0;;;;;;19.04.2023;10.01.2023;1;5
680951;1;10.01.2023;05.12.2022;108000;0;;;;;;19.04.2023;10.01.2023;1;5
680973;1;10.01.2023;28.10.2022;3000;0;;;;;;19.04.2023;10.01.2023;1;5
680984;1;10.01.2023;24.11.2022;17000;0;;;;;;19.04.2023;10.01.2023;1;5
680992;3;10.01.2023;02.12.2020;471,63;0;;;;;;19.04.2023;10.01.2023;1;5
681008;1;10.01.2023;12.09.2022;73000;0;;;;;;19.04.2023;10.01.2023;1;5
681014;1;10.01.2023;12.12.2022;215000;0;;;;;;19.04.2023;10.01.2023;1;5
681016;1;10.01.2023;09.12.2022;307000;0;;;;;;19.04.2023;10.01.2023;1;5
681033;1;10.01.2023;01.12.2022;90,01;0;;;;;;19.04.2023;10.01.2023;1;5
681058;1;07.03.2023;27.10.2022;1031,25;0;;;;;;30.08.2023;07.03.2023;1;5
681062;1;10.01.2023;12.12.2022;12000;0;;;;;;19.04.2023;10.01.2023;1;5
681066;1;10.01.2023;09.12.2022;221000;0;;;;;;19.04.2023;10.01.2023;1;5
681067;1;10.01.2023;14.12.2022;12800;0;;;;;;19.04.2023;10.01.2023;1;5
681068;1;10.01.2023;12.12.2022;115000;0;;;;;;19.04.2023;10.01.2023;1;5
