ID Posla;Šifra KO;Ime KO;Občina;Parcelna številka;Vrsta zemljišča;Vrsta trajnega nasada;Starost trajnega nasada;Prodani delež parcele;Opombe o nepremičnini;Površina parcele;Pogodbena cena parcele;Stopnja DDV parcele
369893;1519;PODZEMELJ;METLIKA;36/6;7;;;1/6;;612;;
369900;1519;PODZEMELJ;METLIKA;36/13;7;;;1/6;;1803;;
369900;1519;PODZEMELJ;METLIKA;*14/2;1;;;1/6;;83;;
369900;1519;PODZEMELJ;METLIKA;272;7;;;1/6;;2456;;
369900;1519;PODZEMELJ;METLIKA;36/6;7;;;1/6;;612;;
369900;1519;PODZEMELJ;METLIKA;36/11;7;;;1/6;;4341;;
369900;1519;PODZEMELJ;METLIKA;36/10;7;;;1/6;;349;;
371026;1749;GAMELJNE;LJUBLJANA;694/33;5;;;425/1000;;72;;
371026;1749;GAMELJNE;LJUBLJANA;694/16;5;;;353/1000;;40;;
371026;1749;GAMELJNE;LJUBLJANA;694/24;5;;;1/1;;26;;
371026;1749;GAMELJNE;LJUBLJANA;694/26;5;;;1/1;;144;;
371026;1749;GAMELJNE;LJUBLJANA;694/29;5;;;1/1;;29;;
371026;1749;GAMELJNE;LJUBLJANA;694/32;5;;;1/1;;162;;
371026;1749;GAMELJNE;LJUBLJANA;694/30;5;;;1/1;;58;;
371490;1871;TRBOVLJE;TRBOVLJE;347/58;1;;;1/1;;42;;
371490;1871;TRBOVLJE;TRBOVLJE;347/57;1;;;1/1;;112;;
371490;1871;TRBOVLJE;TRBOVLJE;347/38;5;;;1/1;;546;;
371490;1871;TRBOVLJE;TRBOVLJE;347/39;5;;;1/1;;24;;
373686;1738;DRAVLJE;LJUBLJANA;1732/4;5;;;1/1;;290;;
376075;2507;TRNJE;PIVKA;3345;9;;;1/1;;20899;;
376262;889;MEŽICA;MEŽICA;429/7;5;;;1/1;;692;;
378152;2154;NOVA VAS;RADOVLJICA;191/3;5;;;1/1;;1378;;
378152;2154;NOVA VAS;RADOVLJICA;190;5;;;1/1;;144;;
378152;2154;NOVA VAS;RADOVLJICA;191/2;5;;;1/1;;290;;
378257;1698;PIJAVA GORICA;ŠKOFLJICA;1409/1;5;;;1/1;;567;;
378257;1698;PIJAVA GORICA;ŠKOFLJICA;1408;7;;;1/1;;982;;
378881;2000;ZAPLANA;VRHNIKA;1779/3;5;;;1/1;;1451;;
379008;1994;DOBROVA;DOBROVA-POLHOV GRADEC;977/137;7;;;1/1;;15128;;
379053;1770;KAŠELJ;LJUBLJANA;1866/1;1;;;1/1;;185;;
379053;1770;KAŠELJ;LJUBLJANA;1866/11;1;;;1/1;;22;;
379053;1770;KAŠELJ;LJUBLJANA;1866/9;1;;;1/1;;150;;
379516;2676;CERKVIŠČE;ČRNOMELJ;2324;9;;;1/3;;22586;;
379516;2676;CERKVIŠČE;ČRNOMELJ;1951;9;;;1/3;;15660;;
379701;157;DOLGA VAS PRI LENDAVI;LENDAVA;1741/5;5;;;1/1;;1530;;
381685;1707;IŠKA VAS;IG;1644/1;7;;;1/1;;240;;
382604;1795;VELIKE LIPLJENE;GROSUPLJE;1723/3;3;;;1/1;;159;;
382640;273;PRISTAVA;LJUTOMER;239/165;7;;;1/1;;1875;;
382640;273;PRISTAVA;LJUTOMER;239/166;7;;;1/1;;295;;
384217;1871;TRBOVLJE;TRBOVLJE;2232;5;;;1/1;;15;;
384225;25;DOLIČ;KUZMA;1414;7;;;1/1;;939;;
384225;25;DOLIČ;KUZMA;1416;7;;;1/1;;2419;;
384225;25;DOLIČ;KUZMA;1413;5;;;1/1;;533;;
384225;25;DOLIČ;KUZMA;1415;7;;;1/1;;280;;
384225;25;DOLIČ;KUZMA;1104;9;;;1/1;;2014;;
384951;2175;JESENICE;JESENICE;902/172;6;;;1/1;;12;;
384952;2175;JESENICE;JESENICE;902/152;6;;;1/1;;12;;
385732;1871;TRBOVLJE;TRBOVLJE;2230;5;;;1/1;;18;;
386212;314;HUM;ORMOŽ;568;5;;;1/1;;392;;
386212;314;HUM;ORMOŽ;566;7;;;1/1;;151;;
386212;314;HUM;ORMOŽ;567;7;;;1/1;;1373;;
386220;882;RAVNE;RAVNE NA KOROŠKEM;572/3;5;;;1/1;;847;;
386220;882;RAVNE;RAVNE NA KOROŠKEM;575;5;;;1/1;;123;;
386303;1997;BLATNA BREZOVICA;VRHNIKA;940;7;;;1/1;;18659;;
386303;1996;LOG;VRHNIKA;1987/25;7;;;1/1;;17167;;
386303;1997;BLATNA BREZOVICA;VRHNIKA;2032/2;7;;;1/1;;6869;;
386540;906;ČRNA;ČRNA NA KOROŠKEM;54/24;5;;;1/1;;4;;
386540;906;ČRNA;ČRNA NA KOROŠKEM;54/10;5;;;1/1;;14;;
386844;1611;FARA;KOSTEL;481;7;;;1/1;;1316;;
386844;1611;FARA;KOSTEL;584/2;7;;;1/1;;183;;
386844;1611;FARA;KOSTEL;584/1;7;;;1/1;;518;;
386856;2108;VELESOVO;CERKLJE NA GORENJSKEM;840/6;5;;;1/1;;300;;
386856;2108;VELESOVO;CERKLJE NA GORENJSKEM;840/5;5;;;1/1;;357;;
386929;1780;BLEČJI VRH;GROSUPLJE;702;3;;;1/2;;3266;;
386929;1780;BLEČJI VRH;GROSUPLJE;701;3;;;1/2;;3471;;
386929;1780;BLEČJI VRH;GROSUPLJE;704;3;;;1/2;;30492;;
386929;1780;BLEČJI VRH;GROSUPLJE;703;3;;;1/2;;1964;;
386929;1780;BLEČJI VRH;GROSUPLJE;723;3;;;1/2;;14581;;
387217;1502;DOLE;METLIKA;696;7;;;1/1;;1572;;
387217;1502;DOLE;METLIKA;889/2;9;;;1/1;;1741;;
387217;1502;DOLE;METLIKA;2009/2;9;;;1/1;;6737;;
387217;1502;DOLE;METLIKA;907;7;;;1/1;;417;;
387217;1502;DOLE;METLIKA;887;9;;;1/1;;597;;
387217;1502;DOLE;METLIKA;568;7;;;1/1;;1036;;
387217;1502;DOLE;METLIKA;535;7;;;1/1;;637;;
387217;1502;DOLE;METLIKA;255;7;;;1/1;;1471;;
387217;1502;DOLE;METLIKA;125/2;7;;;1/1;;965;;
387217;1502;DOLE;METLIKA;2049;9;;;1/1;;2791;;
387217;1502;DOLE;METLIKA;124;7;;;1/1;;551;;
387217;1502;DOLE;METLIKA;891;7;;;1/1;;1741;;
387217;1502;DOLE;METLIKA;695;7;;;1/1;;658;;
387217;1502;DOLE;METLIKA;563/2;7;;;1/1;;115;;
387217;1502;DOLE;METLIKA;691;7;;;1/1;;1586;;
387217;1502;DOLE;METLIKA;557;7;;;1/1;;155;;
387217;1502;DOLE;METLIKA;890;9;;;1/1;;273;;
387217;1502;DOLE;METLIKA;889/1;9;;;1/1;;317;;
387217;1502;DOLE;METLIKA;888/1;9;;;1/1;;723;;
387217;1502;DOLE;METLIKA;888/2;9;;;1/1;;1295;;
387217;1502;DOLE;METLIKA;901;9;;;1/1;;849;;
387217;1502;DOLE;METLIKA;908;7;;;1/1;;367;;
387217;1502;DOLE;METLIKA;2037/2;9;;;1/1;;2068;;
387217;1502;DOLE;METLIKA;114;7;;;1/1;;122;;
387217;1502;DOLE;METLIKA;2034;9;;;1/1;;13268;;
387217;1502;DOLE;METLIKA;110;7;;;1/1;;595;;
387217;1502;DOLE;METLIKA;108;7;;;1/1;;380;;
387217;1502;DOLE;METLIKA;684;7;;;1/1;;1219;;
387217;1502;DOLE;METLIKA;560;7;;;1/1;;1813;;
387217;1502;DOLE;METLIKA;683;7;;;1/1;;370;;
387217;1502;DOLE;METLIKA;550;7;;;1/1;;543;;
387217;1502;DOLE;METLIKA;659;7;;;1/1;;1345;;
387217;1502;DOLE;METLIKA;547;7;;;1/1;;1467;;
387217;1502;DOLE;METLIKA;567;7;;;1/1;;1658;;
387217;1502;DOLE;METLIKA;133;7;;;1/1;;840;;
387217;1502;DOLE;METLIKA;886;9;;;1/1;;554;;
387217;1502;DOLE;METLIKA;131;7;;;1/1;;2727;;
387217;1502;DOLE;METLIKA;900/1;7;;;1/1;;369;;
387217;1502;DOLE;METLIKA;128;7;;;1/1;;2071;;
387217;1502;DOLE;METLIKA;870;9;;;1/1;;8704;;
387217;1502;DOLE;METLIKA;2048;9;;;1/1;;2194;;
387217;1502;DOLE;METLIKA;532;7;;;1/1;;752;;
387217;1502;DOLE;METLIKA;566;7;;;1/1;;227;;
387217;1502;DOLE;METLIKA;528;7;;;1/1;;414;;
387217;1502;DOLE;METLIKA;563/3;7;;;1/1;;277;;
387217;1502;DOLE;METLIKA;260;7;;;1/1;;115;;
387217;1502;DOLE;METLIKA;685;7;;;1/1;;856;;
387217;1502;DOLE;METLIKA;556;7;;;1/1;;1651;;
387217;1502;DOLE;METLIKA;117;7;;;1/1;;255;;
387217;1502;DOLE;METLIKA;894;5;;;1/1;;277;;
387463;1444;AJDOVEC;ŽUŽEMBERK;1093/2;7;;;1/1;;271;;
387463;1444;AJDOVEC;ŽUŽEMBERK;1093/1;7;;;1/1;;1950;;
387470;1949;NEGASTRN;MORAVČE;1223/10;3;;;1/1;;628;;
387683;1362;OKROGLICE;SEVNICA;1952;5;;;1/1;;439;;
387683;1362;OKROGLICE;SEVNICA;1332;7;;;1/1;;1795;;
387683;1362;OKROGLICE;SEVNICA;1318/2;9;;;1/1;;557;;
387683;1362;OKROGLICE;SEVNICA;1953;7;;;1/1;;72;;
387683;1362;OKROGLICE;SEVNICA;1328;7;;;1/1;;788;;
387683;1362;OKROGLICE;SEVNICA;1327;7;;;1/1;;6395;;
387683;1362;OKROGLICE;SEVNICA;1321;7;;;1/1;;7524;;
387683;1362;OKROGLICE;SEVNICA;1951;5;;;1/1;;47;;
387683;1362;OKROGLICE;SEVNICA;1319;7;;;1/1;;9245;;
387683;1362;OKROGLICE;SEVNICA;1323;7;;;1/1;;5186;;
387683;1362;OKROGLICE;SEVNICA;1326;7;;;1/1;;1421;;
387683;1362;OKROGLICE;SEVNICA;1320;7;;;1/1;;3377;;
387683;1362;OKROGLICE;SEVNICA;1325;7;;;1/1;;518;;
387683;1362;OKROGLICE;SEVNICA;1322;7;;;1/1;;3967;;
390389;1408;ŠEVNICA;TREBNJE;109/5;9;;;1/1;;1672;;
390389;1408;ŠEVNICA;TREBNJE;62;7;;;1/1;;1899;;
390692;2412;KOMEN;KOMEN;1834/1;7;;;1/1;;1173;;
390692;2412;KOMEN;KOMEN;1834/2;7;;;1/1;;7;;
390794;1756;ČRNUČE;LJUBLJANA;323/2;5;;;1/1;;472;;
390794;1756;ČRNUČE;LJUBLJANA;322/2;5;;;1/1;;662;;
391063;140;ČRENŠOVCI;ČRENŠOVCI;804/1;7;;;1/1;;2409;;
391179;1830;AMBRUS;IVANČNA GORICA;81/3;5;;;1/1;;363;;
391179;1830;AMBRUS;IVANČNA GORICA;81/1;7;;;1/1;;798;;
391179;1830;AMBRUS;IVANČNA GORICA;81/2;5;;;1/1;;86;;
391182;1465;STARA VAS;ŠKOCJAN;1931/3;5;;;1/1;;2819;;
393081;343;VITOMARCI;TRNOVSKA VAS;51/1;7;;;2125/2137;;2137;;
393508;1515;METLIKA;METLIKA;3509;9;;;1/1;;9017;;
393760;1618;VINICE;RIBNICA;346;7;;;1/1;;1021;;
393760;1618;VINICE;SODRAŽICA;1208/3;7;;;1/1;;277;;
393760;1618;VINICE;SODRAŽICA;1230/1;7;;;1/1;;717;;
393760;1618;VINICE;SODRAŽICA;1231/3;7;;;1/1;;10;;
393760;1618;VINICE;SODRAŽICA;918/2;7;;;1/1;;9;;
393760;1618;VINICE;SODRAŽICA;1272;7;;;1/1;;1690;;
393760;1618;VINICE;SODRAŽICA;1231/1;7;;;1/1;;1482;;
393760;1618;VINICE;SODRAŽICA;1173;7;;;1/1;;1018;;
393760;1618;VINICE;SODRAŽICA;918/3;7;;;1/1;;8;;
393760;1618;VINICE;SODRAŽICA;1263;7;;;1/1;;1230;;
393760;1618;VINICE;SODRAŽICA;907;7;;;1/1;;1090;;
393760;1618;VINICE;SODRAŽICA;1230/2;7;;;1/1;;20;;
393760;1618;VINICE;SODRAŽICA;896;9;;;1/1;;824;;
393760;1618;VINICE;SODRAŽICA;2562;7;;;1/1;;636;;
393760;1618;VINICE;SODRAŽICA;1231/2;7;;;1/1;;62;;
393760;1618;VINICE;SODRAŽICA;918/4;7;;;1/1;;395;;
393760;1618;VINICE;SODRAŽICA;1276;7;;;1/1;;1198;;
393760;1618;VINICE;SODRAŽICA;918/1;7;;;1/1;;45;;
393760;1618;VINICE;SODRAŽICA;2563;7;;;1/1;;332;;
393760;1618;VINICE;SODRAŽICA;1271;9;;;1/1;;2935;;
393760;1618;VINICE;SODRAŽICA;1208/1;7;;;1/1;;228;;
393760;1618;VINICE;SODRAŽICA;1208/2;7;;;1/1;;45;;
393763;829;DRAVOGRAD;DRAVOGRAD;665;5;;;1/80;;611;;
393763;829;DRAVOGRAD;DRAVOGRAD;646;5;;;1/80;;19;;
393763;829;DRAVOGRAD;DRAVOGRAD;666;5;;;1/80;;468;;
394450;330;TRGOVIŠČE;ORMOŽ;648/65;9;;;1/1;;333;;
394450;330;TRGOVIŠČE;ORMOŽ;648/67;7;;;1/1;;1343;;
394450;330;TRGOVIŠČE;ORMOŽ;648/90;9;;;1/1;;252;;
394450;330;TRGOVIŠČE;ORMOŽ;648/91;7;;;1/1;;1173;;
394831;2649;IZLAKE;ZAGORJE OB SAVI;347/16;5;;;1/1;;372;;
395002;1828;PODBUKOVJE;IVANČNA GORICA;333;7;;;1/1;;824;;
395002;1828;PODBUKOVJE;IVANČNA GORICA;334;7;;;1/1;;1313;;
395049;2286;MEDANA;BRDA;613;3;;;15/72;;1309;;
395049;2286;MEDANA;BRDA;522;5;;;15/72;;1551;;
395049;2286;MEDANA;BRDA;614;3;;;15/72;;652;;
395104;1828;PODBUKOVJE;IVANČNA GORICA;321;7;;;1/1;;1824;;
395104;1828;PODBUKOVJE;IVANČNA GORICA;231;7;;;1/1;;1698;;
395761;2175;JESENICE;JESENICE;902/187;6;;;1/1;;17;;
396527;400;PTUJ;PTUJ;4228/3;3;;;1/1;;3217;;
396527;400;PTUJ;PTUJ;4227/8;3;;;1/1;;536;;
396527;400;PTUJ;PTUJ;2713/2;3;;;1/1;;957;;
397026;69;CANKOVA;CANKOVA;629;7;;;1/1;;1633;;
397026;69;CANKOVA;CANKOVA;630;7;;;1/1;;905;;
397026;69;CANKOVA;CANKOVA;628;7;;;1/1;;5765;;
397164;2335;DORNBERK;RENČE-VOGRSKO;4772/3;7;;;1/1;;1369;;
397164;2335;DORNBERK;RENČE-VOGRSKO;4772/2;1;;;1/1;;670;;
397792;907;LUDRANSKI VRH;ČRNA NA KOROŠKEM;242;7;;;1/1;;723;;
397792;907;LUDRANSKI VRH;ČRNA NA KOROŠKEM;233;7;;;1/1;;1126;;
397792;907;LUDRANSKI VRH;ČRNA NA KOROŠKEM;237/2;7;;;1/1;;410;;
397792;907;LUDRANSKI VRH;ČRNA NA KOROŠKEM;235;7;;;1/1;;12168;;
397792;907;LUDRANSKI VRH;ČRNA NA KOROŠKEM;236;7;;;1/1;;1464;;
397792;907;LUDRANSKI VRH;ČRNA NA KOROŠKEM;238/2;7;;;1/1;;158;;
397792;907;LUDRANSKI VRH;ČRNA NA KOROŠKEM;238/1;5;;;1/1;;485;;
397792;907;LUDRANSKI VRH;ČRNA NA KOROŠKEM;237/1;7;;;1/1;;1518;;
398696;170;PINCE;LENDAVA;20;3;;;1/1;;52;;
399736;2143;TRŽIČ;TRŽIČ;616/83;5;;;1/1;;28;;
399736;2143;TRŽIČ;TRŽIČ;616/82;5;;;378/1000;;30;;
402099;1505;BUŠINJA VAS;METLIKA;6021;7;;;1/1;;459;;
402892;2559;MATERIJA;HRPELJE-KOZINA;71;7;;;1/1;;1831;;
402892;2559;MATERIJA;HRPELJE-KOZINA;1605;7;;;1/1;;2689;;
402892;2559;MATERIJA;HRPELJE-KOZINA;243;7;;;1/1;;160;;
402892;2559;MATERIJA;HRPELJE-KOZINA;1607;7;;;1/1;;583;;
403604;2506;PALČJE;PIVKA;1137/7;5;;;1/1;;1049;;
405835;2103;PREDOSLJE;KRANJ;130/4;1;;;29/30;;688;;
405835;2103;PREDOSLJE;KRANJ;130/2;1;;;29/30;;696;;
405835;2103;PREDOSLJE;KRANJ;130/6;1;;;29/30;;227;;
405835;2103;PREDOSLJE;KRANJ;132/11;1;;;29/30;;71;;
406487;25;DOLIČ;KUZMA;1050;7;;;1/1;;6284;;
406681;2594;ANKARAN;KOPER;775/9;7;;;1/1;;1086;;
406800;1996;LOG;VRHNIKA;1937;7;;;20/189;;12649;;
406800;1724;BREZOVICA;BREZOVICA;3056/3;7;;;2/21;;2744;;
406800;1997;BLATNA BREZOVICA;VRHNIKA;2099/353;7;;;20/189;;5834;;
406800;1996;LOG;LOG-DRAGOMER;1525/27;7;;;20/189;;7075;;
406800;1996;LOG;LOG-DRAGOMER;1525/28;7;;;2/21;;14912;;
406800;1996;LOG;LOG-DRAGOMER;1541/2;7;;;2/21;;3208;;
406800;1996;LOG;LOG-DRAGOMER;1379/14;7;;;20/189;;3626;;
407091;2106;VISOKO;ŠENČUR;2059/2;6;;;1/1;;306;;
407555;1697;LANIŠČE;ŠKOFLJICA;940/579;5;;;1/1;;28;;
407555;1697;LANIŠČE;ŠKOFLJICA;940/592;6;;;1/1;;12;;
407919;1697;LANIŠČE;ŠKOFLJICA;940/188;2;;;1/1;;282;;
407919;1697;LANIŠČE;ŠKOFLJICA;940/146;6;;;1/1;;13;;
407940;1300;BREŽICE;BREŽICE;1192/8;5;;;1/1;;57;;
407974;2370;DOL-OTLICA;AJDOVŠČINA;323;5;;;98/126;;60;;
407991;680;TEZNO;MARIBOR;2063/6;3;;;1/1;;123;;
407991;680;TEZNO;MARIBOR;2064/5;3;;;1/1;;7;;
407996;657;MARIBOR-GRAD;MARIBOR;1148;1;;;1/1;;135;;
407996;657;MARIBOR-GRAD;MARIBOR;1146/2;1;;;1/1;;4;;
407996;657;MARIBOR-GRAD;MARIBOR;1146/1;1;;;1/1;;219;;
407996;657;MARIBOR-GRAD;MARIBOR;1145;1;;;1/1;;212;;
407996;657;MARIBOR-GRAD;MARIBOR;1144;1;;;1/1;;221;;
407997;680;TEZNO;MARIBOR;150/9;3;;;1/1;;76;;
407998;636;KAMNICA;MARIBOR;243/2;1;;;1/1;;2907;;
408000;2228;LADRA;KOBARID;393/17;3;;;1/1;;344;;
408001;2218;BORJANA;KOBARID;3854/15;3;;;1/1;;18;;
408001;2218;BORJANA;KOBARID;2609/4;3;;;1/1;;17;;
408005;2219;KRED;KOBARID;3819/7;5;;;1/1;;8;;
408005;2219;KRED;KOBARID;3819/14;5;;;1/1;;13;;
408006;2230;LIVEK;KOBARID;1293/3;3;;;1/2;;160;;
408006;2230;LIVEK;KOBARID;1293/4;3;;;1/2;;126;;
408007;2219;KRED;KOBARID;166/2;5;;;1/1;;78;;
408046;397;HAJDINA;PTUJ;838/10;1;;;1/1;;680;;
408059;2211;ČEZSOČA;BOVEC;4180/77;5;;;1/1;;59;;
408059;2211;ČEZSOČA;BOVEC;4180/78;5;;;1/1;;108;;
408103;892;LEŠE;PREVALJE;212/3;5;;;1/4;;260;;
408112;2396;ŠMARJE;AJDOVŠČINA;1334;3;;;1/1;;367;;
408113;1482;RAGOVO;NOVO MESTO;284/66;3;;;1/1;;35;;
