ID Posla;Šifra KO;Ime KO;Občina;Parcelna številka;Vrsta zemljišča;Vrsta trajnega nasada;Starost trajnega nasada;Prodani delež parcele;Opombe o nepremičnini;Površina parcele;Pogodbena cena parcele;Stopnja DDV parcele
808543;606;RANCA;PESNICA;332/6;7;;;1/1;;1116;;
808543;606;RANCA;PESNICA;332/15;5;;;1/1;;200;;
808543;606;RANCA;PESNICA;332/11;7;;;1/1;;455;;
808543;606;RANCA;PESNICA;332/12;7;;;1/1;;2768;;
808544;1714;SELO PRI ROBU;VELIKE LAŠČE;999/3;1;;;1/1;;1119;;
808545;2634;NOVA VAS;PIRAN;1362;7;;;1/1;;1585;;
808545;2634;NOVA VAS;PIRAN;1390;7;;;1/1;;2955;;
808545;2634;NOVA VAS;PIRAN;1658;9;;;1/1;;247;;
808546;2325;MIREN;MIREN-KOSTANJEVICA;252/1;7;;;1/1;;1087;;
808546;2325;MIREN;MIREN-KOSTANJEVICA;252/2;7;;;1/1;;1055;;
808547;1996;LOG;LOG-DRAGOMER;1512/5;1;;;1/1;;1287;;
808547;1996;LOG;LOG-DRAGOMER;1565/1;1;;;243/398;;3980;;
808547;1996;LOG;LOG-DRAGOMER;1514/2;7;;;1/1;;138;;
808548;1914;ZNOJILE;KAMNIK;1023;9;;;1/1;;1072;;
808548;1914;ZNOJILE;KAMNIK;1025;9;;;1/1;;1021;;
808548;1914;ZNOJILE;KAMNIK;1024;9;;;1/1;;8959;;
808548;1914;ZNOJILE;KAMNIK;1021;9;;;1/1;;10783;;
808549;1700;IG;IG;1466;7;;;1/1;;6934;;
808549;1700;IG;IG;2536;9;;;1/1;;5660;;
808550;1982;ŠUJICA;DOBROVA-POLHOV GRADEC;1927/12;7;;;1/1;;72;;
808550;1982;ŠUJICA;DOBROVA-POLHOV GRADEC;1927/14;7;;;1/1;;198;;
808551;1410;MIRNA;MIRNA;2212/6;5;;;1/1;;2104;;
808552;690;ŽIKARCE;DUPLEK;1024/2;7;;;1/1;;79;;
808553;710;DVORJANE;DUPLEK;406/1;3;;;1/2;;3191;;
808554;699;HOČKO POHORJE;HOČE-SLIVNICA;418/26;3;;;1/1;;77;;
808554;699;HOČKO POHORJE;HOČE-SLIVNICA;418/18;3;;;1/1;;898;;
808555;2121;KLANEC;KRANJ;496;9;;;119/480;;13962;;
808556;2017;DOLENJI LOGATEC;LOGATEC;169/14;7;;;1/1;;601;;
808557;635;BRESTRNICA;MARIBOR;334/7;7;;;1/1;;652;;
808558;1911;KAMNIK;KAMNIK;421/1;5;;;1/48;;640;;
808559;609;JARENINSKI DOL;PESNICA;67/16;1;;;1/1;;626;;
808559;609;JARENINSKI DOL;PESNICA;67/1;1;;;1/1;;659;;
808560;809;ZGORNJA GORTINA;MUTA;372/8;5;;;1/1;;1847;;
808560;809;ZGORNJA GORTINA;MUTA;372/9;5;;;1/1;;52;;
808561;2406;NANOS;VIPAVA;168/742;9;;;1/1;;6730;;
808561;2374;VODICE;AJDOVŠČINA;76/289;9;;;1/1;;9311;;
808562;750;VRHLOGA;SLOVENSKA BISTRICA;1279/2;7;;;1/1;;829;;
808563;2304;NOVA GORICA;NOVA GORICA;784;5;;;1/2;;419;;
808563;2304;NOVA GORICA;NOVA GORICA;785;5;;;1/2;;554;;
808564;1422;TREBNJE;TREBNJE;407/34;5;;;1/1;;78;;
808564;1422;TREBNJE;TREBNJE;407/36;5;;;1/1;;75;;
808564;1422;TREBNJE;TREBNJE;407/38;5;;;1/1;;77;;
808564;1422;TREBNJE;TREBNJE;407/37;5;;;1/1;;77;;
808564;1422;TREBNJE;TREBNJE;407/33;5;;;1/1;;109;;
808564;1422;TREBNJE;TREBNJE;407/35;5;;;1/1;;80;;
808565;2402;LOŽE;VIPAVA;1632/1;7;;;1/1;;741;;
808565;2402;LOŽE;VIPAVA;1632/2;7;;;1/1;;742;;
808567;563;CERŠAK;ŠENTILJ;3/4;5;;;1/1;;148;;
808569;703;RADIZEL;HOČE-SLIVNICA;418/7;5;;;1/1;;582;;
808569;703;RADIZEL;HOČE-SLIVNICA;415/8;5;;;1/1;;59;;
808571;1097;LJUBNICA;VITANJE;437/4;9;;;1/6;;448;;
808571;1097;LJUBNICA;VITANJE;436/2;9;;;1/6;;144;;
808572;437;PODLOŽE;MAJŠPERK;1021/9;3;;;1/1;;1506;;
808572;437;PODLOŽE;MAJŠPERK;1021/11;5;;;1/1;;340;;
808572;437;PODLOŽE;MAJŠPERK;1021/16;9;;;1/1;;2317;;
808573;716;RAČE;RAČE-FRAM;2352;5;;;1/2;;424;;
808573;716;RAČE;RAČE-FRAM;2353;2;;;1/2;;724;;
808574;1970;SMLEDNIK;MEDVODE;415/25;7;;;1/1;;105;;
808574;1970;SMLEDNIK;MEDVODE;415/27;7;;;1/1;;9;;
808574;1970;SMLEDNIK;MEDVODE;415/28;3;;;1/1;;185;;
808574;1970;SMLEDNIK;MEDVODE;415/29;3;;;1/3;;227;;
808575;1225;GROBELCE;ŠMARJE PRI JELŠAH;1136;7;;;1/1;;193;;
808575;1225;GROBELCE;ŠMARJE PRI JELŠAH;492/1;7;;;1/1;;90;;
808575;1225;GROBELCE;ŠMARJE PRI JELŠAH;472;7;;;1/1;;1712;;
808576;381;TIBOLCI;DORNAVA;928/2;9;;;1/1;;3965;;
808577;637;ROŠPOH;MARIBOR;496/5;7;;;1/1;;854;;
808578;599;JURSKI VRH;KUNGOTA;46/11;3;;;1/1;;161;;
808578;599;JURSKI VRH;KUNGOTA;46/4;3;;;1/1;;757;;
808579;1890;ČRNA;KAMNIK;744/33;5;;;1/1;;120;;
808580;2361;DOLE;IDRIJA;845;9;;;1/1;;2108;;
808581;1357;BRESTANICA;KRŠKO;807;5;;;1/6;;1453;;
808582;1540;DOBLIČE;ČRNOMELJ;1838/5;7;;;1/1;;56;;
808583;28;SOTINA;ROGAŠOVCI;458/3;5;;;11/14;;339;;
808583;28;SOTINA;ROGAŠOVCI;459/2;3;;;1/2;;983;;
808584;1000;LEVEC;ŽALEC;97/64;3;;;1/1;;168;;
808585;1522;PRIBIŠJE;SEMIČ;3468/2;3;;;1/1;;556;;
808586;2528;KOSEZE;ILIRSKA BISTRICA;172;7;;;1/1;;2359;;
808587;974;PRELSKA;VELENJE;581;1;;;1/2;;417;;
808587;974;PRELSKA;VELENJE;571/1;9;;;1/2;;439;;
808587;974;PRELSKA;VELENJE;587;7;;;1/2;;1935;;
808587;1056;DOBRNA;DOBRNA;1223;7;;;1/2;;12740;;
808587;1056;DOBRNA;DOBRNA;1225;7;;;1/2;;777;;
808587;974;PRELSKA;VELENJE;575;7;;;1/2;;1111;;
808587;1056;DOBRNA;DOBRNA;1226;7;;;1/2;;7938;;
808587;974;PRELSKA;VELENJE;579;7;;;1/2;;3287;;
808587;974;PRELSKA;VELENJE;584;9;;;1/2;;7675;;
808587;974;PRELSKA;VELENJE;586;7;;;1/2;;1913;;
808587;974;PRELSKA;VELENJE;580/2;1;;;1/2;;554;;
808587;974;PRELSKA;VELENJE;580/1;9;;;1/2;;2795;;
808587;1056;DOBRNA;DOBRNA;1222;7;;;1/2;;1331;;
808587;974;PRELSKA;VELENJE;*18;1;;;1/2;;1006;;
808587;974;PRELSKA;VELENJE;591;9;;;1/2;;2554;;
808587;974;PRELSKA;VELENJE;583;7;;;1/2;;2608;;
808587;974;PRELSKA;VELENJE;571/3;7;;;1/2;;309;;
808587;1056;DOBRNA;DOBRNA;1221;7;;;1/2;;1309;;
808587;1056;DOBRNA;DOBRNA;1224;9;;;1/2;;1047;;
808587;974;PRELSKA;VELENJE;578/1;7;;;1/2;;1490;;
808587;974;PRELSKA;VELENJE;589;9;;;1/2;;25105;;
808587;974;PRELSKA;VELENJE;574;7;;;1/2;;13084;;
808587;974;PRELSKA;VELENJE;582;7;;;1/2;;2410;;
808587;974;PRELSKA;VELENJE;571/2;7;;;1/2;;903;;
808587;1056;DOBRNA;DOBRNA;1227;9;;;1/2;;29435;;
808587;974;PRELSKA;VELENJE;590;9;;;1/2;;144;;
808587;974;PRELSKA;VELENJE;573;7;;;1/2;;1550;;
808587;974;PRELSKA;VELENJE;*19;7;;;1/2;;36;;
808587;1056;DOBRNA;DOBRNA;1220;9;;;1/2;;39170;;
808587;974;PRELSKA;VELENJE;572;9;;;1/2;;237;;
808587;974;PRELSKA;VELENJE;585;7;;;1/2;;5548;;
808587;974;PRELSKA;VELENJE;578/2;7;;;1/2;;262;;
808588;564;ŠENTILJ V SLOVENSKIH GORICAH;ŠENTILJ;*66/2;5;;;1/1;;58;;
808588;564;ŠENTILJ V SLOVENSKIH GORICAH;ŠENTILJ;527/4;7;;;1/1;;719;;
808588;564;ŠENTILJ V SLOVENSKIH GORICAH;ŠENTILJ;427;1;;;1/1;;388;;
808588;564;ŠENTILJ V SLOVENSKIH GORICAH;ŠENTILJ;428;1;;;1/1;;173;;
808588;564;ŠENTILJ V SLOVENSKIH GORICAH;ŠENTILJ;517/1;9;;;1/1;;20272;;
808588;564;ŠENTILJ V SLOVENSKIH GORICAH;ŠENTILJ;*66/1;5;;;1/1;;90;;
808588;564;ŠENTILJ V SLOVENSKIH GORICAH;ŠENTILJ;426;7;;;1/1;;7881;;
808588;564;ŠENTILJ V SLOVENSKIH GORICAH;ŠENTILJ;429;5;;;1/1;;3154;;
808588;564;ŠENTILJ V SLOVENSKIH GORICAH;ŠENTILJ;424/1;7;;;1/1;;2499;;
808588;564;ŠENTILJ V SLOVENSKIH GORICAH;ŠENTILJ;519/3;7;;;1/1;;1276;;
808588;564;ŠENTILJ V SLOVENSKIH GORICAH;ŠENTILJ;515;7;;;1/1;;1744;;
808588;564;ŠENTILJ V SLOVENSKIH GORICAH;ŠENTILJ;519/5;7;;;1/1;;804;;
808588;564;ŠENTILJ V SLOVENSKIH GORICAH;ŠENTILJ;*67;5;;;1/1;;108;;
808588;564;ŠENTILJ V SLOVENSKIH GORICAH;ŠENTILJ;442/1;7;;;1/1;;1832;;
808588;564;ŠENTILJ V SLOVENSKIH GORICAH;ŠENTILJ;423;7;;;1/1;;1054;;
808588;564;ŠENTILJ V SLOVENSKIH GORICAH;ŠENTILJ;516;7;;;1/1;;2248;;
808591;1871;TRBOVLJE;TRBOVLJE;833/2;5;;;127/10000;;471;;
808592;1545;BEDENJ;ČRNOMELJ;*24;2;;;1/2;;601;;
808592;1545;BEDENJ;ČRNOMELJ;1/1;3;;;1/2;;1342;;
808592;1545;BEDENJ;ČRNOMELJ;1/1;3;;;1/2;;1342;;
808592;1545;BEDENJ;ČRNOMELJ;4/2;3;;;1/2;;158;;
808592;1545;BEDENJ;ČRNOMELJ;*24;2;;;1/2;;601;;
808592;1545;BEDENJ;ČRNOMELJ;3;2;;;1/2;;1941;;
808592;1545;BEDENJ;ČRNOMELJ;3;2;;;1/2;;1941;;
808592;1545;BEDENJ;ČRNOMELJ;4/2;3;;;1/2;;158;;
808592;1545;BEDENJ;ČRNOMELJ;1/3;3;;;1/1;;86;;
808592;1545;BEDENJ;ČRNOMELJ;2;3;;;1/1;;392;;
808592;1545;BEDENJ;ČRNOMELJ;4/1;3;;;1/2;;201;;
808592;1545;BEDENJ;ČRNOMELJ;4/1;3;;;1/2;;201;;
808593;772;ŠTATENBERG;MAKOLE;1506/6;3;;;1/1;;54;;
808594;1495;TOPLICE;DOLENJSKE TOPLICE;360/25;3;;;1/1;;300;;
808596;1818;PODBORŠT;IVANČNA GORICA;420/13;7;;;1/1;;2804;;
808596;1818;PODBORŠT;IVANČNA GORICA;395/2;7;;;1/1;;501;;
808597;385;PODVINCI;PTUJ;1195;7;;;1/1;;4849;;
808598;565;SELNICA OB MURI;ŠENTILJ;1340/1;7;;;1/1;;1807;;
808599;1069;ŠENTJUNGERT;CELJE;28;9;;;1/1;;22443;;
808601;636;KAMNICA;MARIBOR;402/2;7;;;1/1;;3150;;
808602;1166;ČAČA VAS;ROGAŠKA SLATINA;*295;5;;;1/1;;89;;
808602;1166;ČAČA VAS;ROGAŠKA SLATINA;52;7;;;1/1;;2294;;
808603;716;RAČE;RAČE-FRAM;2120/27;3;;;1/1;;604;;
808604;1461;ŽALOVIČE;ŠMARJEŠKE TOPLICE;864/2;7;;;1/2;;4015;;
808606;1859;GORE;HRASTNIK;603;9;;;1/1;;2956;;
808609;656;BREZJE;MARIBOR;882;5;;;1/3;;605;;
808610;700;SLIVNIŠKO POHORJE;HOČE-SLIVNICA;334/35;1;;;1/1;;346;;
808612;764;ZGORNJE GRUŠOVJE;OPLOTNICA;442/6;7;;;1/1;;225;;
808613;1770;KAŠELJ;LJUBLJANA;294/6;5;;;1/1;;199;;
808614;1451;MIRNA PEČ;MIRNA PEČ;3039/6;3;;;1/1;;743;;
808614;1451;MIRNA PEČ;MIRNA PEČ;3039/5;3;;;1/1;;743;;
808615;1733;BIZOVIK;LJUBLJANA;870/1;3;;;1/1;;3012;;
808616;2207;BOVEC;BOVEC;8167;9;;;1/1;;417;;
808617;1782;STARA VAS;GROSUPLJE;838/2;7;;;1/1;;348;;
808618;2490;POSTOJNA;POSTOJNA;2219/1;9;;;1/1;;5323;;
808618;2490;POSTOJNA;POSTOJNA;2221/2;9;;;1/1;;2530;;
808618;2490;POSTOJNA;POSTOJNA;2223/1;9;;;1/1;;1689;;
808618;2490;POSTOJNA;POSTOJNA;13/3;9;;;1/1;;2620;;
808620;778;BREZJE PRI POLJČANAH;POLJČANE;534/126;7;;;1/1;;1007;;
808620;778;BREZJE PRI POLJČANAH;POLJČANE;534/63;9;;;1/1;;2949;;
808620;778;BREZJE PRI POLJČANAH;POLJČANE;534/61;9;;;1/1;;11207;;
808620;778;BREZJE PRI POLJČANAH;POLJČANE;534/62;9;;;1/1;;6193;;
808620;778;BREZJE PRI POLJČANAH;POLJČANE;534/129;7;;;1/1;;2410;;
808620;778;BREZJE PRI POLJČANAH;POLJČANE;534/125;7;;;1/1;;759;;
808620;778;BREZJE PRI POLJČANAH;POLJČANE;972;7;;;1/1;;180;;
808620;778;BREZJE PRI POLJČANAH;POLJČANE;534/69;7;;;1/1;;1654;;
808620;778;BREZJE PRI POLJČANAH;POLJČANE;534/127;7;;;1/1;;1241;;
808620;778;BREZJE PRI POLJČANAH;POLJČANE;534/169;7;;;1/1;;3162;;
808620;778;BREZJE PRI POLJČANAH;POLJČANE;973;1;;;1/1;;36;;
808620;778;BREZJE PRI POLJČANAH;POLJČANE;534/128;7;;;1/1;;352;;
808620;778;BREZJE PRI POLJČANAH;POLJČANE;534/68;7;;;1/1;;2471;;
808621;569;SPODNJA VELKA;ŠENTILJ;240;7;;;1/1;;1014;;
808621;569;SPODNJA VELKA;ŠENTILJ;238;7;;;1/1;;3467;;
808621;569;SPODNJA VELKA;ŠENTILJ;*25;3;;;1/1;;79;;
808621;569;SPODNJA VELKA;ŠENTILJ;236;3;;;1/1;;180;;
808621;569;SPODNJA VELKA;ŠENTILJ;234/1;7;;;1/1;;244;;
808621;569;SPODNJA VELKA;ŠENTILJ;239;7;;;1/1;;3503;;
808621;569;SPODNJA VELKA;ŠENTILJ;*26;1;;;1/1;;331;;
808621;569;SPODNJA VELKA;ŠENTILJ;234/5;7;;;1/1;;2158;;
808621;569;SPODNJA VELKA;ŠENTILJ;235;7;;;1/1;;1367;;
808621;569;SPODNJA VELKA;ŠENTILJ;234/3;5;;;1/1;;2908;;
808621;569;SPODNJA VELKA;ŠENTILJ;234/4;7;;;1/1;;710;;
808622;1702;TOMIŠELJ;IG;1099;7;;;1/1;;2385;;
808624;2045;STANIŠE;ŠKOFJA LOKA;437/18;9;;;1/1;;8489;;
808626;1744;ŠINKOV TURN;VODICE;391/2;7;;;1/1;;25;;
808627;748;SPODNJA POLSKAVA;SLOVENSKA BISTRICA;1000/87;1;;;1/1;;656;;
808627;748;SPODNJA POLSKAVA;SLOVENSKA BISTRICA;1000/27;4;;;2/5;;149;;
808627;748;SPODNJA POLSKAVA;SLOVENSKA BISTRICA;1000/95;4;;;2/5;;43;;
808628;707;HOTINJA VAS;HOČE-SLIVNICA;450/58;5;;;1/1;;639;;
808628;707;HOTINJA VAS;HOČE-SLIVNICA;450/56;3;;;1/1;;49;;
808629;1270;BREZJE;BREŽICE;558;5;;;1/1;;147;;
808630;1739;ZGORNJA ŠIŠKA;LJUBLJANA;628/2;5;;;1/28;;237;;
808631;1577;KOČEVJE;KOČEVJE;1961/9;3;;;1/1;;456;;
808631;1577;KOČEVJE;KOČEVJE;1960/10;3;;;1/1;;521;;
808631;1577;KOČEVJE;KOČEVJE;1961/8;3;;;1/1;;552;;
808631;1577;KOČEVJE;KOČEVJE;1960/11;3;;;1/1;;249;;
808631;1577;KOČEVJE;KOČEVJE;1961/7;3;;;1/1;;801;;
808632;1577;KOČEVJE;KOČEVJE;1960/12;3;;;1/1;;232;;
808632;1577;KOČEVJE;KOČEVJE;1961/5;3;;;1/1;;815;;
808632;1577;KOČEVJE;KOČEVJE;1961/10;3;;;1/1;;94;;
808632;1577;KOČEVJE;KOČEVJE;1961/6;3;;;1/1;;582;;
808632;1577;KOČEVJE;KOČEVJE;1960/13;3;;;1/1;;32;;
808633;2432;DUTOVLJE;SEŽANA;2722/152;3;;;1/1;;118;;
808633;2432;DUTOVLJE;SEŽANA;2901/6;3;;;1/1;;396;;
808633;2432;DUTOVLJE;SEŽANA;2722/151;5;;;1/1;;27;;
808633;2432;DUTOVLJE;SEŽANA;2901/5;5;;;1/1;;46;;
808634;1003;ZABUKOVICA;ŽALEC;97/36;6;;;1/1;;77;;
808635;585;KRESNICA;ŠENTILJ;958/3;1;;;1/1;;295;;
808635;585;KRESNICA;ŠENTILJ;958/9;5;;;1/1;;877;;
808636;736;VISOLE;SLOVENSKA BISTRICA;121/12;5;;;1/1;;1606;;
808637;1322;KRŠKO;KRŠKO;216/48;9;;;1/1;;4643;;
808637;1322;KRŠKO;KRŠKO;216/79;7;;;1/1;;948;;
