ID Posla;Vrsta kupoprodajnega posla;Datum uveljavitve;Datum sklenitve pogodbe;Pogodbena cena / Odškodnina;Vključenost DDV;Stopnja DDV;Datum izteka lizinga;Datum prenehanja lizinga;Opombe o pravnem poslu;Posredovanje nepremičninske agencije;Datum zadnje spremembe posla;Datum zadnje uveljavitve posla;Vrsta akta;Tržnost posla
808680;1;15.01.2024;05.12.2023;126000;0;;;;;;19.01.2024;15.01.2024;1;5
808685;2;15.01.2024;27.11.2023;777;0;;;;;;19.01.2024;15.01.2024;1;5
808688;1;15.01.2024;01.12.2023;97500;0;;;;;;19.01.2024;15.01.2024;1;5
808702;3;15.01.2024;30.11.2023;1644,5;0;;;;;;19.01.2024;15.01.2024;1;5
808703;1;15.01.2024;28.11.2023;5000;0;;;;;;19.01.2024;15.01.2024;1;5
808723;1;15.01.2024;30.11.2023;110000;0;;;;;;19.01.2024;15.01.2024;1;5
808725;1;15.01.2024;13.11.2023;30000;0;;;;;;19.01.2024;15.01.2024;1;5
808729;1;15.01.2024;01.12.2023;42000;0;;;;;;19.01.2024;15.01.2024;1;5
808730;1;15.01.2024;05.12.2023;210000;0;;;;;;19.01.2024;15.01.2024;1;5
808741;1;15.01.2024;04.12.2023;40000;0;;;;;;19.01.2024;15.01.2024;1;5
808745;1;15.01.2024;04.12.2023;56000;0;;;;;;19.01.2024;15.01.2024;1;5
808762;1;15.01.2024;05.12.2023;150000;0;;;;;;19.01.2024;15.01.2024;1;5
808767;1;15.01.2024;05.12.2023;122000;0;;;;;;19.01.2024;15.01.2024;1;5
808779;1;15.01.2024;06.12.2023;30000;0;;;;;;19.01.2024;15.01.2024;1;5
808789;1;15.01.2024;07.12.2023;303000;0;;;;;;19.01.2024;15.01.2024;1;5
808799;1;15.01.2024;06.12.2023;180000;0;;;;;;19.01.2024;15.01.2024;1;5
808816;1;15.01.2024;24.11.2023;88000;0;;;;;;19.01.2024;15.01.2024;1;5
808818;1;15.01.2024;01.12.2023;500;0;;;;;;19.01.2024;15.01.2024;1;5
808821;1;15.01.2024;08.11.2023;1423,8;0;;;;;;19.01.2024;15.01.2024;1;5
808851;1;15.01.2024;08.12.2023;100000;0;;;;;;19.01.2024;15.01.2024;1;5
808854;1;15.01.2024;04.12.2023;254000;0;;;;;;19.01.2024;15.01.2024;1;5
808855;1;15.01.2024;04.12.2023;356760;0;;;;;;19.01.2024;15.01.2024;1;5
808856;1;15.01.2024;27.11.2023;1000;0;;;;;;19.01.2024;15.01.2024;1;5
808862;1;15.01.2024;01.12.2023;110000;0;;;;;;19.01.2024;15.01.2024;1;5
808872;1;15.01.2024;28.11.2023;260000;0;;;;;;19.01.2024;15.01.2024;1;5
808958;1;16.01.2024;08.05.2023;39121,2;0;;;;;;19.01.2024;16.01.2024;1;5
808975;1;16.01.2024;20.11.2023;6000;0;;;;;;19.01.2024;16.01.2024;1;5
808980;1;16.01.2024;27.12.2023;100000;0;;;;;;19.01.2024;16.01.2024;1;5
808992;1;16.01.2024;18.10.2023;3000;0;;;;;;19.01.2024;16.01.2024;1;5
808999;2;16.01.2024;20.11.2023;45200,1;0;;;;;;19.01.2024;16.01.2024;1;5
809006;1;16.01.2024;17.10.2023;28300;0;;;;;;19.01.2024;16.01.2024;1;5
809007;1;16.01.2024;09.08.2023;6500;0;;;;;;19.01.2024;16.01.2024;1;5
809026;3;16.01.2024;17.11.2023;640;0;;;;;;19.01.2024;16.01.2024;1;5
809030;1;16.01.2024;10.11.2023;70000;0;;;;;;19.01.2024;16.01.2024;1;5
809034;1;16.01.2024;20.11.2023;275000;0;;;;;;19.01.2024;16.01.2024;1;5
809046;1;16.01.2024;19.11.2023;7500;0;;;;;;19.01.2024;16.01.2024;1;5
809051;1;16.01.2024;07.11.2023;22743;0;;;;;;19.01.2024;16.01.2024;1;5
809069;1;16.01.2024;06.11.2023;1200;0;;;;;;19.01.2024;16.01.2024;1;5
809079;1;16.01.2024;17.11.2023;10000;0;;;;;;19.01.2024;16.01.2024;1;5
809086;1;16.01.2024;21.11.2023;85000;0;;;;;;19.01.2024;16.01.2024;1;5
809091;1;16.01.2024;27.10.2023;7500;0;;;;;;19.01.2024;16.01.2024;1;5
809095;1;16.01.2024;30.10.2023;106271,38;0;;;;;;19.01.2024;16.01.2024;1;5
809105;1;16.01.2024;24.11.2023;140000;0;;;;;;19.01.2024;16.01.2024;1;5
809110;1;16.01.2024;27.11.2023;25000;0;;;;;;19.01.2024;16.01.2024;1;5
809113;1;16.01.2024;24.11.2023;10000;0;;;;;;19.01.2024;16.01.2024;1;5
809114;2;16.01.2024;22.11.2023;114000;0;;;;;;19.01.2024;16.01.2024;1;5
809121;1;16.01.2024;23.11.2023;155000;0;;;;;;19.01.2024;16.01.2024;1;5
809132;1;16.01.2024;26.11.2023;179000;0;;;;;;19.01.2024;16.01.2024;1;5
809134;1;16.01.2024;20.11.2023;77000;0;;;;;;19.01.2024;16.01.2024;1;5
809142;1;16.01.2024;23.11.2023;119500;0;;;;;;19.01.2024;16.01.2024;1;5
809147;1;16.01.2024;22.11.2023;2997;0;;;;;;19.01.2024;16.01.2024;1;5
809149;1;16.01.2024;23.11.2023;207000;0;;;;;;19.01.2024;16.01.2024;1;5
809150;1;16.01.2024;02.11.2023;2000;0;;;;;;19.01.2024;16.01.2024;1;5
809151;1;16.01.2024;23.11.2023;16500;0;;;;;;19.01.2024;16.01.2024;1;5
809165;1;16.01.2024;13.11.2023;125000;0;;;;Pozdravljena Janja - je testiranje opomb uspešno?;;19.01.2024;16.01.2024;1;5
809191;1;16.01.2024;06.11.2023;50000;0;;;;;;19.01.2024;16.01.2024;1;5
809194;1;16.01.2024;20.11.2023;20000;0;;;;;;19.01.2024;16.01.2024;1;5
809197;1;16.01.2024;03.11.2023;20000;0;;;;;;19.01.2024;16.01.2024;1;5
809200;1;16.01.2024;21.11.2023;340000;0;;;;;;19.01.2024;16.01.2024;1;5
809205;1;16.01.2024;08.12.2023;296000;1;3;;;;;16.01.2024;16.01.2024;1;5
809206;1;16.01.2024;17.10.2023;270000;1;3;;;;;16.01.2024;16.01.2024;1;5
809236;1;17.01.2024;14.11.2023;3705;0;;;;;;19.01.2024;17.01.2024;1;5
809238;1;17.01.2024;19.12.2023;60000;0;;;;;;19.01.2024;17.01.2024;1;5
809242;1;17.01.2024;16.12.2023;535000;0;;;;;;19.01.2024;17.01.2024;1;5
809252;1;17.01.2024;18.12.2023;83000;0;;;;;;19.01.2024;17.01.2024;1;5
809260;1;17.01.2024;13.12.2023;97127,5;0;;;;;;19.01.2024;17.01.2024;1;5
809271;1;17.01.2024;19.04.2023;1620;0;;;;;;19.01.2024;17.01.2024;1;5
809275;1;17.01.2024;20.12.2023;145000;0;;;;;;19.01.2024;17.01.2024;1;5
809291;1;17.01.2024;17.12.2023;7000;0;;;;;;19.01.2024;17.01.2024;1;5
809303;1;17.01.2024;20.12.2023;230000;0;;;;;;19.01.2024;17.01.2024;1;5
809305;1;17.01.2024;18.12.2023;2000;0;;;;;;19.01.2024;17.01.2024;1;5
809327;1;17.01.2024;21.12.2023;78600;0;;;;;;19.01.2024;17.01.2024;1;5
809342;1;17.01.2024;09.10.2023;175000;0;;;;;;19.01.2024;17.01.2024;1;5
809351;1;17.01.2024;16.11.2023;108000;0;;;;;;19.01.2024;17.01.2024;1;5
809371;1;17.01.2024;23.11.2023;229500;0;;;;;;19.01.2024;17.01.2024;1;5
809400;1;17.01.2024;16.11.2023;230000;0;;;;;;19.01.2024;17.01.2024;1;5
809408;1;17.01.2024;24.11.2023;130000;0;;;;;;19.01.2024;17.01.2024;1;5
809421;1;17.01.2024;30.11.2023;140000;0;;;;;;19.01.2024;17.01.2024;1;5
809422;1;17.01.2024;21.11.2023;500;0;;;;;;19.01.2024;17.01.2024;1;5
809425;1;17.01.2024;30.11.2023;20000;0;;;;;;19.01.2024;17.01.2024;1;5
809431;1;17.01.2024;28.11.2023;1000;0;;;;;;19.01.2024;17.01.2024;1;5
809433;1;17.01.2024;29.11.2023;32821,8;0;;;;;;19.01.2024;17.01.2024;1;5
809447;1;17.01.2024;24.11.2023;264;0;;;;;;19.01.2024;17.01.2024;1;5
809448;1;17.01.2024;16.11.2023;150;0;;;;;;19.01.2024;17.01.2024;1;5
809454;1;17.01.2024;29.11.2023;135000;0;;;;;;19.01.2024;17.01.2024;1;5
809455;1;17.01.2024;01.12.2023;63360;0;;;;;;19.01.2024;17.01.2024;1;5
809456;1;17.01.2024;30.11.2023;270000;0;;;;;;19.01.2024;17.01.2024;1;5
809457;1;17.01.2024;01.12.2023;220000;0;;;;;;19.01.2024;17.01.2024;1;5
809465;2;17.01.2024;01.12.2023;77968;0;;;;;;19.01.2024;17.01.2024;1;5
809478;1;17.01.2024;24.11.2023;62400;0;;;;;;19.01.2024;17.01.2024;1;5
809491;1;17.01.2024;29.11.2023;56258;0;;;;;;19.01.2024;17.01.2024;1;5
809494;1;17.01.2024;09.11.2023;125000;0;;;;;;19.01.2024;17.01.2024;1;5
809496;1;17.01.2024;01.12.2023;92000;0;;;;;;19.01.2024;17.01.2024;1;5
809501;1;17.01.2024;04.12.2023;8000;0;;;;;;19.01.2024;17.01.2024;1;5
809519;1;17.01.2024;29.11.2023;35000;0;;;;;;19.01.2024;17.01.2024;1;5
809523;1;17.01.2024;27.11.2023;500;0;;;;;;19.01.2024;17.01.2024;1;5
809524;1;17.01.2024;04.01.2023;150000;0;;;;;;19.01.2024;17.01.2024;1;5
809541;1;17.01.2024;30.11.2023;260000;0;;;;;;19.01.2024;17.01.2024;1;5
809542;1;17.01.2024;04.12.2023;49000;0;;;;;;19.01.2024;17.01.2024;1;5
809547;1;17.01.2024;27.11.2023;74000;0;;;;;;19.01.2024;17.01.2024;1;5
809556;1;17.01.2024;19.09.2023;8100;0;;;;;;19.01.2024;17.01.2024;1;5
809558;3;17.01.2024;22.11.2023;60000;0;;;;;;19.01.2024;17.01.2024;1;5
809565;1;17.01.2024;28.11.2023;13000;0;;;;;;19.01.2024;17.01.2024;1;5
809568;1;17.01.2024;03.12.2023;26664,6;0;;;;;;19.01.2024;17.01.2024;1;5
809586;1;17.01.2024;30.11.2023;156500;0;;;;;;19.01.2024;17.01.2024;1;5
809599;1;17.01.2024;04.12.2023;122500;0;;;;;;19.01.2024;17.01.2024;1;5
809606;1;17.01.2024;06.12.2023;95670;0;;;;;;19.01.2024;17.01.2024;1;5
809607;1;17.01.2024;22.11.2023;2364,7;0;;;;;;19.01.2024;17.01.2024;1;5
809625;1;17.01.2024;06.12.2023;279000;0;;;;;;19.01.2024;17.01.2024;1;5
809632;1;17.01.2024;13.11.2023;1000;0;;;;;;19.01.2024;17.01.2024;1;5
809633;1;17.01.2024;02.12.2023;87000;0;;;;;;19.01.2024;17.01.2024;1;5
809637;1;17.01.2024;30.11.2023;64500;0;;;;;;19.01.2024;17.01.2024;1;5
809667;1;17.01.2024;08.12.2023;2500;0;;;;;;19.01.2024;17.01.2024;1;5
809682;1;17.01.2024;06.12.2023;230000;0;;;;;;19.01.2024;17.01.2024;1;5
809691;1;17.01.2024;05.12.2023;22000;0;;;;;;19.01.2024;17.01.2024;1;5
809700;1;17.01.2024;07.12.2023;65000;0;;;;;;19.01.2024;17.01.2024;1;5
809707;1;17.01.2024;11.12.2023;51500;0;;;;;;19.01.2024;17.01.2024;1;5
809711;1;17.01.2024;08.12.2023;270000;0;;;;;;19.01.2024;17.01.2024;1;5
809716;1;17.01.2024;06.11.2023;12000;0;;;;;;19.01.2024;17.01.2024;1;5
809725;1;18.01.2024;29.11.2023;100000;0;;;;;;19.01.2024;18.01.2024;1;5
809727;1;18.01.2024;11.12.2023;22540,98;0;;;;;;19.01.2024;18.01.2024;1;5
809738;1;18.01.2024;08.12.2023;780,5;0;;;;;;19.01.2024;18.01.2024;1;5
809749;1;18.01.2024;25.11.2023;2500;0;;;;;;19.01.2024;18.01.2024;1;5
809769;1;18.01.2024;06.12.2023;66300;0;;;;;;19.01.2024;18.01.2024;1;5
809779;1;18.01.2024;07.12.2023;150000;0;;;;;;19.01.2024;18.01.2024;1;5
809787;1;18.01.2024;02.12.2023;110000;0;;;;;;19.01.2024;18.01.2024;1;5
809798;1;18.01.2024;11.12.2023;15215;0;;;;;;19.01.2024;18.01.2024;1;5
809813;1;18.01.2024;01.12.2023;2577,2;0;;;;;;19.01.2024;18.01.2024;1;5
809821;1;18.01.2024;07.12.2023;120000;0;;;;;;19.01.2024;18.01.2024;1;5
809847;1;18.01.2024;11.12.2023;475000;0;;;;;;19.01.2024;18.01.2024;1;5
809866;1;18.01.2024;08.12.2023;39000;0;;;;;;19.01.2024;18.01.2024;1;5
809872;1;18.01.2024;12.12.2023;119800;0;;;;;;19.01.2024;18.01.2024;1;5
809873;1;18.01.2024;13.12.2023;125000;0;;;;;;19.01.2024;18.01.2024;1;5
809876;1;18.01.2024;09.12.2023;196000;0;;;;;;19.01.2024;18.01.2024;1;5
809878;1;18.01.2024;08.12.2023;199000;0;;;;;;19.01.2024;18.01.2024;1;5
809894;1;18.01.2024;13.11.2023;107500;0;;;;;;19.01.2024;18.01.2024;1;5
809912;1;18.01.2024;15.11.2023;30000;0;;;;;;19.01.2024;18.01.2024;1;5
809913;1;18.01.2024;14.12.2023;210000;0;;;;;;19.01.2024;18.01.2024;1;5
809916;2;18.01.2024;05.05.2021;2989;1;4;;;;;18.01.2024;18.01.2024;1;5
809928;1;18.01.2024;11.12.2023;85500;0;;;;;;19.01.2024;18.01.2024;1;5
809940;1;18.01.2024;11.12.2023;75000;0;;;;;;19.01.2024;18.01.2024;1;5
809942;1;18.01.2024;10.09.2023;6500;0;;;;;;19.01.2024;18.01.2024;1;5
809946;1;18.01.2024;13.12.2023;19659;0;;;;;;19.01.2024;18.01.2024;1;5
809948;1;18.01.2024;29.11.2023;38000;0;;;;;;19.01.2024;18.01.2024;1;5
809955;2;18.01.2024;11.01.2021;5044,7;1;4;;;;;18.01.2024;18.01.2024;1;5
809961;1;18.01.2024;07.12.2023;7000;0;;;;;;19.01.2024;18.01.2024;1;5
809973;1;18.01.2024;15.11.2023;105703;0;;;;;;19.01.2024;18.01.2024;1;5
809983;1;18.01.2024;08.12.2023;3000;0;;;;;;19.01.2024;18.01.2024;1;5
809987;1;18.01.2024;08.12.2023;7000;0;;;;;;19.01.2024;18.01.2024;1;5
809994;1;18.01.2024;15.12.2023;60000;0;;;;;;19.01.2024;18.01.2024;1;5
810010;1;18.01.2024;13.12.2023;10000;0;;;;;;19.01.2024;18.01.2024;1;5
810013;1;18.01.2024;14.12.2023;69723;0;;;;;;19.01.2024;18.01.2024;1;5
810019;1;18.01.2024;29.11.2023;98000;0;;;;;;19.01.2024;18.01.2024;1;5
810022;1;18.01.2024;15.12.2023;500;0;;;;;;19.01.2024;18.01.2024;1;5
810024;2;18.01.2024;08.06.2021;6926,4;1;4;;;;;18.01.2024;18.01.2024;1;5
810041;1;18.01.2024;14.12.2023;86000;0;;;;;;19.01.2024;18.01.2024;1;5
810049;1;18.01.2024;17.11.2023;120000;0;;;;;;19.01.2024;18.01.2024;1;5
810052;1;18.01.2024;13.12.2023;22222;0;;;;;;19.01.2024;18.01.2024;1;5
810054;1;18.01.2024;12.11.2023;13000;0;;;;;;19.01.2024;18.01.2024;1;5
810063;1;18.01.2024;21.11.2023;2083,91;0;;;;;;19.01.2024;18.01.2024;1;5
810074;1;18.01.2024;30.10.2023;15000;0;;;;;;19.01.2024;18.01.2024;1;5
810078;1;18.01.2024;12.12.2023;60000;0;;;;;;19.01.2024;18.01.2024;1;5
810080;1;18.01.2024;08.12.2023;28796;0;;;;;;19.01.2024;18.01.2024;1;5
810088;1;18.01.2024;04.12.2023;88000;0;;;;;;19.01.2024;18.01.2024;1;5
810094;1;18.01.2024;15.12.2023;50000;0;;;;;;19.01.2024;18.01.2024;1;5
810103;1;18.01.2024;13.12.2023;5000;0;;;;;;19.01.2024;18.01.2024;1;5
810104;1;18.01.2024;14.12.2023;139000;0;;;;;;19.01.2024;18.01.2024;1;5
810123;1;18.01.2024;08.12.2023;3000;0;;;;;;19.01.2024;18.01.2024;1;5
810132;1;18.01.2024;30.07.2020;30000;0;;;;;;19.01.2024;18.01.2024;1;5
810134;1;18.01.2024;18.12.2023;280000;0;;;;;;19.01.2024;18.01.2024;1;5
810136;1;18.01.2024;19.12.2023;2990;0;;;;;;19.01.2024;18.01.2024;1;5
810137;1;18.01.2024;14.12.2023;8184;0;;;;;;19.01.2024;18.01.2024;1;5
810219;1;19.01.2024;22.12.2023;164212;1;4;;;;;19.01.2024;19.01.2024;1;5
810290;1;23.01.2024;16.01.2024;5679,1;1;4;;;;;23.01.2024;23.01.2024;1;5
810322;1;23.01.2024;29.11.2023;33000;0;;;;;;17.02.2024;23.01.2024;1;5
810331;1;23.01.2024;27.10.2023;6660;0;;;;;;17.02.2024;23.01.2024;1;5
810334;1;23.01.2024;01.12.2023;648,6;0;;;;;;17.02.2024;23.01.2024;1;5
810338;1;23.01.2024;23.11.2023;648,6;0;;;;;;17.02.2024;23.01.2024;1;5
810345;1;23.01.2024;23.11.2023;648,6;0;;;;;;17.02.2024;23.01.2024;1;5
810350;1;23.01.2024;27.11.2023;5000;0;;;;;;17.02.2024;23.01.2024;1;5
810352;1;23.01.2024;01.12.2023;648,6;0;;;;;;17.02.2024;23.01.2024;1;5
810356;1;23.01.2024;04.12.2023;5000;0;;;;;;17.02.2024;23.01.2024;1;5
810369;1;24.01.2024;06.12.2023;30000;0;;;;;;17.02.2024;24.01.2024;1;5
810371;1;24.01.2024;26.11.2023;2000;0;;;;;;17.02.2024;24.01.2024;1;5
810372;1;24.01.2024;05.12.2023;16711;0;;;;;;17.02.2024;24.01.2024;1;5
810388;1;24.01.2024;09.12.2023;265000;0;;;;;;17.02.2024;24.01.2024;1;5
810434;1;24.01.2024;16.12.2023;181000;0;;;;;;17.02.2024;24.01.2024;1;5
810441;1;24.01.2024;15.12.2023;123000;0;;;;;;17.02.2024;24.01.2024;1;5
810466;1;24.01.2024;13.12.2023;1000;0;;;;;;17.02.2024;24.01.2024;1;5
810491;2;24.01.2024;15.06.2020;3329,37;1;4;;;;;24.01.2024;24.01.2024;1;5
810513;1;25.01.2024;25.01.2024;18342,24;1;4;;;;;25.01.2024;25.01.2024;1;5
810531;1;26.01.2024;22.11.2023;150000;1;4;;;;;26.01.2024;26.01.2024;1;5
810563;2;31.01.2024;08.01.2024;137,25;1;4;;;;;31.01.2024;31.01.2024;1;5
810850;1;07.02.2024;04.12.2023;381,86;1;4;;;obrnjena davčna obveznost po 76. a členu;;07.02.2024;07.02.2024;1;5
811033;1;15.02.2024;08.11.2023;14000;0;;;;;;17.02.2024;15.02.2024;1;5
811039;1;15.02.2024;15.11.2023;10;0;;;;;;17.02.2024;15.02.2024;1;5
811041;1;15.02.2024;24.07.2023;3482;0;;;;;;17.02.2024;15.02.2024;1;5
811042;3;15.02.2024;17.11.2023;167000;0;;;;;;17.02.2024;15.02.2024;1;5
811044;1;15.02.2024;29.06.2023;10671;0;;;;;;17.02.2024;15.02.2024;1;5
811047;1;15.02.2024;14.11.2023;1304,26;0;;;;;;17.02.2024;15.02.2024;1;5
811059;3;15.02.2024;24.11.2023;311600;0;;;;;;17.02.2024;15.02.2024;1;5
811065;1;15.02.2024;24.10.2023;850000;0;;;;;;17.02.2024;15.02.2024;1;5
811069;1;15.02.2024;06.11.2023;1000;0;;;;;;17.02.2024;15.02.2024;1;5
811079;1;15.02.2024;30.11.2023;2980;0;;;;;;17.02.2024;15.02.2024;1;5
811080;1;15.02.2024;01.12.2023;43230;0;;;;;;17.02.2024;15.02.2024;1;5
811092;1;15.02.2024;21.11.2023;111690,22;0;;;;;;17.02.2024;15.02.2024;1;5
811098;1;15.02.2024;05.12.2023;92000;0;;;;;;17.02.2024;15.02.2024;1;5
811101;1;15.02.2024;06.12.2023;142080;0;;;;;;17.02.2024;15.02.2024;1;5
811108;1;15.02.2024;24.11.2023;50000;0;;;;;;17.02.2024;15.02.2024;1;5
811109;1;15.02.2024;07.12.2023;88000;0;;;;;;17.02.2024;15.02.2024;1;5
811112;1;15.02.2024;13.11.2023;5000;0;;;;;;17.02.2024;15.02.2024;1;5
811124;1;15.02.2024;11.12.2023;52440;0;;;;;;17.02.2024;15.02.2024;1;5
811125;1;15.02.2024;11.12.2023;70000;0;;;;;;17.02.2024;15.02.2024;1;5
811134;1;15.02.2024;11.12.2023;123000;0;;;;;;17.02.2024;15.02.2024;1;5
811138;1;15.02.2024;11.12.2023;271145,25;0;;;;;;17.02.2024;15.02.2024;1;5
811139;1;15.02.2024;05.12.2023;10500;0;;;;;;17.02.2024;15.02.2024;1;5
811147;1;15.02.2024;10.12.2023;80000;0;;;;;;17.02.2024;15.02.2024;1;5
811158;1;15.02.2024;04.12.2023;740000;0;;;;;;17.02.2024;15.02.2024;1;5
811175;1;15.02.2024;14.12.2023;13500;0;;;;;;17.02.2024;15.02.2024;1;5
811188;1;15.02.2024;30.10.2023;7071;0;;;;;;17.02.2024;15.02.2024;1;5
811190;1;15.02.2024;06.12.2023;255000;0;;;;;;17.02.2024;15.02.2024;1;5
811204;1;15.02.2024;01.10.2023;85000;0;;;;;;17.02.2024;15.02.2024;1;5
811209;1;15.02.2024;15.12.2023;90000;0;;;;;;17.02.2024;15.02.2024;1;5
811214;3;15.02.2024;14.12.2023;10032,46;0;;;;;;17.02.2024;15.02.2024;1;5
811219;1;15.02.2024;22.08.2016;12998,33;0;;;;;;17.02.2024;15.02.2024;1;5
811223;1;15.02.2024;12.12.2023;200000;0;;;;;;17.02.2024;15.02.2024;1;5
811232;1;15.02.2024;20.11.2023;250000;0;;;;;;17.02.2024;15.02.2024;1;5
811235;1;15.02.2024;08.12.2023;45000;0;;;;;;17.02.2024;15.02.2024;1;5
811236;1;15.02.2024;12.12.2023;12001;0;;;;;;17.02.2024;15.02.2024;1;5
811237;1;15.02.2024;15.12.2023;3000;0;;;;;;17.02.2024;15.02.2024;1;5
811256;1;15.02.2024;18.12.2023;13541,71;0;;;;;;17.02.2024;15.02.2024;1;5
811261;1;15.02.2024;18.12.2023;67431;0;;;;;;17.02.2024;15.02.2024;1;5
811263;1;15.02.2024;15.12.2023;40000;0;;;;;;17.02.2024;15.02.2024;1;5
811277;1;15.02.2024;15.12.2023;17498;0;;;;;;17.02.2024;15.02.2024;1;5
811282;1;15.02.2024;13.12.2023;2500;0;;;;;;17.02.2024;15.02.2024;1;5
811287;1;15.02.2024;20.12.2023;222000;0;;;;;;17.02.2024;15.02.2024;1;5
811299;1;15.02.2024;19.12.2023;10000;0;;;;;;17.02.2024;15.02.2024;1;5
811306;1;15.02.2024;07.11.2023;4000;0;;;;;;17.02.2024;15.02.2024;1;5
811321;1;15.02.2024;20.12.2023;310000;0;;;;;;17.02.2024;15.02.2024;1;5
811331;1;15.02.2024;21.11.2023;7902;0;;;;;;17.02.2024;15.02.2024;1;5
811351;1;15.02.2024;12.10.2023;4000;0;;;;;;17.02.2024;15.02.2024;1;5
811353;1;15.02.2024;21.12.2023;8000;0;;;;;;17.02.2024;15.02.2024;1;5
811369;1;15.02.2024;18.12.2023;120000;0;;;;;;17.02.2024;15.02.2024;1;5
811378;1;15.02.2024;11.10.2023;40000;0;;;;;;17.02.2024;15.02.2024;1;5
811380;1;15.02.2024;19.12.2023;550000;0;;;;;;17.02.2024;15.02.2024;1;5
811385;1;15.02.2024;07.12.2023;68311;0;;;;;;17.02.2024;15.02.2024;1;5
811400;1;15.02.2024;20.12.2023;906000;0;;;;;;17.02.2024;15.02.2024;1;5
811406;1;15.02.2024;20.12.2023;47700;0;;;;;;17.02.2024;15.02.2024;1;5
