ID Posla;Vrsta kupoprodajnega posla;Datum uveljavitve;Datum sklenitve pogodbe;Pogodbena cena / Odškodnina;Vključenost DDV;Stopnja DDV;Datum izteka lizinga;Datum prenehanja lizinga;Opombe o pravnem poslu;Posredovanje nepremičninske agencije;Datum zadnje spremembe posla;Datum zadnje uveljavitve posla;Vrsta akta;Tržnost posla
476955;1;10.01.2020;23.10.2019;50000;0;;;;;;05.04.2022;10.01.2020;1;2
476961;1;10.01.2020;07.11.2019;4000;0;;;;;;05.04.2022;10.01.2020;1;1
477002;1;10.01.2020;13.11.2019;6400;0;;;;;;05.04.2022;10.01.2020;1;1
477010;1;10.01.2020;27.11.2019;9000;0;;;;;;05.04.2022;10.01.2020;1;2
477014;1;10.01.2020;20.11.2019;235000;0;;;;;;05.04.2022;10.01.2020;1;3
477015;1;10.01.2020;19.11.2019;16000;0;;;;;;05.04.2022;10.01.2020;1;3
477016;1;10.01.2020;08.11.2019;3945;0;;;;;;05.04.2022;10.01.2020;1;1
477026;1;10.01.2020;22.11.2019;15000;0;;;;;;05.04.2022;10.01.2020;1;1
477037;1;10.01.2020;11.11.2019;2600;0;;;;;;05.04.2022;10.01.2020;1;1
477055;1;10.01.2020;19.11.2019;15000;0;;;;;;05.04.2022;10.01.2020;1;3
477063;1;10.01.2020;25.11.2019;10000;0;;;;;;05.04.2022;10.01.2020;1;1
477065;1;10.01.2020;21.11.2019;693;0;;;;;;05.04.2022;10.01.2020;1;1
477066;1;10.01.2020;18.10.2019;20000;0;;;;;;05.04.2022;10.01.2020;1;3
477071;1;10.01.2020;18.11.2019;200000;0;;;;;;05.04.2022;10.01.2020;1;1
477072;1;10.01.2020;26.11.2019;10000;0;;;;;;05.04.2022;10.01.2020;1;3
477073;1;10.01.2020;20.11.2019;2000;0;;;;;;05.04.2022;10.01.2020;1;3
477095;1;10.01.2020;27.11.2019;9350;0;;;;;;05.04.2022;10.01.2020;1;2
477101;1;10.01.2020;28.11.2019;7500;0;;;;;;05.04.2022;10.01.2020;1;1
477105;1;10.01.2020;18.11.2019;1520000;0;;;;;;05.04.2022;10.01.2020;1;2
477106;1;10.01.2020;26.11.2019;20000;0;;;;;;05.04.2022;10.01.2020;1;2
477125;1;10.01.2020;05.11.2019;32000;0;;;;;;05.04.2022;10.01.2020;1;2
477127;1;10.01.2020;18.11.2019;1800;0;;;;;;10.01.2020;10.01.2020;1;5
477128;1;10.01.2020;27.11.2019;10000;0;;;;;;05.04.2022;10.01.2020;1;2
477129;1;10.01.2020;27.11.2019;72100;0;;;;;;05.04.2022;10.01.2020;1;3
477130;1;10.01.2020;04.10.2019;2602,5;0;;;;;;05.04.2022;10.01.2020;1;3
477144;1;10.01.2020;27.11.2019;9120;0;;;;;;05.04.2022;10.01.2020;1;2
477152;1;10.01.2020;21.10.2019;9090;0;;;;;;05.04.2022;10.01.2020;1;2
477177;1;10.01.2020;29.11.2019;360000;0;;;;;;05.04.2022;10.01.2020;1;1
477179;1;10.01.2020;25.11.2019;230000;0;;;;;;05.04.2022;10.01.2020;1;3
477184;1;10.01.2020;24.11.2019;124000;0;;;;;;05.04.2022;10.01.2020;1;1
477192;1;10.01.2020;25.11.2019;40000;0;;;;;;05.04.2022;10.01.2020;1;3
477194;1;10.01.2020;27.11.2019;215000;0;;;;;;05.04.2022;10.01.2020;1;3
477203;1;10.01.2020;26.11.2019;277500;0;;;;;;05.04.2022;10.01.2020;1;1
477224;1;10.01.2020;21.11.2019;62000;0;;;;;;05.04.2022;10.01.2020;1;4
477227;1;10.01.2020;29.11.2019;41625;0;;;;;;05.04.2022;10.01.2020;1;2
477231;1;10.01.2020;30.11.2019;14787;0;;;;;;05.04.2022;10.01.2020;1;3
477232;1;10.01.2020;12.11.2019;10000;0;;;;;;05.04.2022;10.01.2020;1;1
477233;1;10.01.2020;11.11.2019;10001,17;0;;;;;;05.04.2022;10.01.2020;1;3
477242;1;10.01.2020;02.12.2019;92500;0;;;;;;05.04.2022;10.01.2020;1;1
477258;1;10.01.2020;27.11.2019;142000;0;;;;;;05.04.2022;10.01.2020;1;2
477260;1;10.01.2020;25.11.2019;19000;0;;;;;;05.04.2022;10.01.2020;1;1
477297;1;10.01.2020;28.10.2019;4458;0;;;;;;05.04.2022;10.01.2020;1;3
477303;1;10.01.2020;13.11.2019;4667,87;0;;;;;;05.04.2022;10.01.2020;1;1
477305;1;10.01.2020;05.09.2019;6202,5;0;;;;;;05.04.2022;10.01.2020;1;2
477311;1;10.01.2020;14.11.2019;10250;0;;;;;;05.04.2022;10.01.2020;1;2
477315;1;10.01.2020;09.05.2019;40000;0;;;;;;05.04.2022;10.01.2020;1;2
477331;1;10.01.2020;29.07.2019;600;0;;;;;;02.06.2023;10.01.2020;1;1
477336;1;10.01.2020;02.12.2019;497000;0;;;;;;05.04.2022;10.01.2020;1;2
477348;1;10.01.2020;27.11.2019;13890;0;;;;;;05.04.2022;10.01.2020;1;1
477361;1;10.01.2020;16.09.2019;7000;0;;;;;;05.04.2022;10.01.2020;1;2
477368;1;10.01.2020;15.11.2019;38000;0;;;;;;05.04.2022;10.01.2020;1;2
477374;1;10.01.2020;15.11.2019;18000;0;;;;;;05.04.2022;10.01.2020;1;4
477386;1;10.01.2020;15.11.2019;19900;0;;;;;;05.04.2022;10.01.2020;1;3
477387;1;10.01.2020;20.11.2019;15000;0;;;;;;05.04.2022;10.01.2020;1;1
477395;1;10.01.2020;28.11.2019;109000;0;;;;;;05.04.2022;10.01.2020;1;1
477400;1;10.01.2020;02.12.2019;170000;0;;;;;;05.04.2022;10.01.2020;1;2
477402;1;10.01.2020;05.11.2019;46130;0;;;;;;05.04.2022;10.01.2020;1;2
477408;1;10.01.2020;10.12.2019;145;1;4;;;;;05.04.2022;10.01.2020;1;2
477412;1;10.01.2020;29.11.2019;132000;0;;;;;;05.04.2022;10.01.2020;1;1
477422;1;10.01.2020;22.11.2019;7000;0;;;;;;05.04.2022;10.01.2020;1;1
477430;1;10.01.2020;22.10.2019;2141,3;0;;;;;;05.04.2022;10.01.2020;1;1
477439;1;10.01.2020;11.11.2019;4638,2;0;;;;;;05.04.2022;10.01.2020;1;1
477449;1;10.01.2020;29.11.2019;820;0;;;;;;05.04.2022;10.01.2020;1;1
477450;1;10.01.2020;09.11.2019;1435;0;;;;;;05.04.2022;10.01.2020;1;3
477453;1;10.01.2020;14.05.2019;731,5;0;;;;;;05.04.2022;10.01.2020;1;1
477456;1;10.01.2020;02.12.2019;136000;0;;;;;;05.04.2022;10.01.2020;1;1
477466;1;10.01.2020;04.11.2019;25000;0;;;;;;05.04.2022;10.01.2020;1;3
477470;1;10.01.2020;20.11.2019;60000;0;;;;;;05.04.2022;10.01.2020;1;1
477511;1;10.01.2020;07.11.2019;32000;0;;;;;;05.04.2022;10.01.2020;1;2
477517;1;10.01.2020;19.11.2019;54000;0;;;;;;05.04.2022;10.01.2020;1;2
477533;1;10.01.2020;18.11.2019;714;0;;;;;;05.04.2022;10.01.2020;1;2
477535;1;10.01.2020;25.09.2019;430;0;;;;;;05.04.2022;10.01.2020;1;3
477536;1;10.01.2020;02.07.2019;740;0;;;;;;05.04.2022;10.01.2020;1;2
477541;1;10.01.2020;27.11.2019;275000;0;;;;;;05.04.2022;10.01.2020;1;1
477545;1;10.01.2020;04.12.2019;220000;0;;;;;;05.04.2022;10.01.2020;1;1
477563;1;10.01.2020;22.11.2019;50000;0;;;;;;05.04.2022;10.01.2020;1;2
477574;1;10.01.2020;03.12.2019;10000;0;;;;;;05.04.2022;10.01.2020;1;1
477594;1;10.01.2020;26.11.2019;1588;0;;;;;;05.04.2022;10.01.2020;1;1
477595;1;10.01.2020;03.12.2019;140000;0;;;;;;05.04.2022;10.01.2020;1;1
477598;1;10.01.2020;29.11.2019;55000;0;;;;;;05.04.2022;10.01.2020;1;1
477603;1;10.01.2020;25.11.2019;33000;0;;;;;;05.04.2022;10.01.2020;1;2
477605;1;10.01.2020;02.12.2019;4530;0;;;;;;05.04.2022;10.01.2020;1;3
477614;1;10.01.2020;02.12.2019;85000;0;;;;;;05.04.2022;10.01.2020;1;2
477615;1;10.01.2020;23.10.2019;90000;0;;;;;;05.04.2022;10.01.2020;1;1
477616;1;10.01.2020;27.11.2019;23000;0;;;;;;05.04.2022;10.01.2020;1;2
477619;1;10.01.2020;27.11.2019;75000;0;;;;;;05.04.2022;10.01.2020;1;1
477633;1;10.01.2020;25.11.2019;385000;0;;;;;;05.04.2022;10.01.2020;1;2
477657;1;10.01.2020;01.12.2019;2632;0;;;;;;05.04.2022;10.01.2020;1;2
477668;1;10.01.2020;02.12.2019;472,75;0;;;;;;05.04.2022;10.01.2020;1;2
477669;1;10.01.2020;11.11.2019;6000;0;;;;;;05.04.2022;10.01.2020;1;2
477673;1;10.01.2020;13.11.2019;12000;0;;;;;;05.04.2022;10.01.2020;1;2
477674;1;10.01.2020;27.11.2019;50000;0;;;;;;05.04.2022;10.01.2020;1;1
477675;1;10.01.2020;26.11.2019;170000;0;;;;;;05.04.2022;10.01.2020;1;1
477676;1;10.01.2020;28.11.2019;273000;0;;;;;;05.04.2022;10.01.2020;1;1
477688;1;10.01.2020;23.11.2019;2000;0;;;;;;05.04.2022;10.01.2020;1;1
477691;1;10.01.2020;26.11.2019;10000;0;;;;;;05.04.2022;10.01.2020;1;1
477694;1;10.01.2020;03.12.2019;50000;0;;;;;;05.04.2022;10.01.2020;1;2
477729;1;10.01.2020;20.11.2019;11500;0;;;;;;05.04.2022;10.01.2020;1;1
477733;1;10.01.2020;27.11.2019;34000;0;;;;;;05.04.2022;10.01.2020;1;4
477752;1;10.01.2020;27.11.2019;6000;0;;;;;;05.04.2022;10.01.2020;1;1
477755;1;10.01.2020;30.10.2019;125000;0;;;;;;05.04.2022;10.01.2020;1;2
477758;1;10.01.2020;13.11.2019;8500;0;;;;;;05.04.2022;10.01.2020;1;2
477761;1;10.01.2020;02.12.2019;214500;0;;;;;;05.04.2022;10.01.2020;1;3
477764;1;10.01.2020;08.08.2019;5948;0;;;;;;05.04.2022;10.01.2020;1;1
477773;1;10.01.2020;24.09.2019;573,5;0;;;;;;05.04.2022;10.01.2020;1;2
477774;1;10.01.2020;07.11.2019;220000;0;;;;;;05.04.2022;10.01.2020;1;2
477775;1;10.01.2020;22.11.2019;2581;0;;;;;;05.04.2022;10.01.2020;1;1
477781;1;10.01.2020;23.11.2019;9000;0;;;;;;05.04.2022;10.01.2020;1;2
477791;1;10.01.2020;30.10.2019;225000;0;;;;;;05.04.2022;10.01.2020;1;1
477808;1;10.01.2020;15.11.2019;15000;0;;;;;;05.04.2022;10.01.2020;1;3
477813;1;10.01.2020;22.11.2019;1900;0;;;;;;05.04.2022;10.01.2020;1;3
477823;1;10.01.2020;06.12.2019;62000;0;;;;;;05.04.2022;10.01.2020;1;1
477824;1;10.01.2020;21.11.2019;64000;0;;;;;;05.04.2022;10.01.2020;1;1
477858;1;10.01.2020;25.11.2019;6500;0;;;;;;05.04.2022;10.01.2020;1;1
477861;1;10.01.2020;02.12.2019;60000;0;;;;;;05.04.2022;10.01.2020;1;1
477866;1;10.01.2020;25.11.2019;30000;0;;;;;;05.04.2022;10.01.2020;1;2
477867;1;10.01.2020;27.11.2019;19300;0;;;;;;05.04.2022;10.01.2020;1;1
477870;1;10.01.2020;22.11.2019;82000;0;;;;;;05.04.2022;10.01.2020;1;2
477873;1;10.01.2020;25.11.2019;90000;0;;;;;;05.04.2022;10.01.2020;1;2
477875;1;10.01.2020;02.12.2019;69000;0;;;;;;05.04.2022;10.01.2020;1;1
477881;1;10.01.2020;19.11.2019;835;0;;;;;;05.04.2022;10.01.2020;1;3
477894;1;10.01.2020;18.11.2019;25920;0;;;;;;05.04.2022;10.01.2020;1;3
477896;1;10.01.2020;19.09.2019;15000;0;;;;;;05.04.2022;10.01.2020;1;1
477922;1;10.01.2020;04.12.2019;7500;0;;;;;;05.04.2022;10.01.2020;1;4
477930;1;10.01.2020;26.11.2019;184000;0;;;;;;05.04.2022;10.01.2020;1;1
477932;1;10.01.2020;22.11.2019;1280;0;;;;;;05.04.2022;10.01.2020;1;3
477939;1;10.01.2020;03.12.2019;95000;0;;;;;;05.04.2022;10.01.2020;1;2
477942;1;10.01.2020;05.12.2019;255000;0;;;;;;05.04.2022;10.01.2020;1;2
477973;1;10.01.2020;04.12.2019;3500;0;;;;;;05.04.2022;10.01.2020;1;2
477975;1;10.01.2020;30.11.2019;150000;0;;;;;;05.04.2022;10.01.2020;1;1
477976;1;10.01.2020;28.11.2019;130000;0;;;;;;05.04.2022;10.01.2020;1;2
477983;1;10.01.2020;09.12.2019;1500;0;;;;;;05.04.2022;10.01.2020;1;1
477984;1;10.01.2020;04.12.2019;3000;0;;;;;;05.04.2022;10.01.2020;1;2
478007;1;10.01.2020;21.10.2019;120000;0;;;;;;02.06.2023;10.01.2020;1;1
478023;1;10.01.2020;27.11.2019;12987,95;0;;;;;;05.04.2022;10.01.2020;1;1
478028;1;10.01.2020;07.11.2019;51250;0;;;;;;05.04.2022;10.01.2020;1;4
478030;1;10.01.2020;26.11.2019;214000;0;;;;;;05.04.2022;10.01.2020;1;1
478035;1;10.01.2020;28.11.2019;7500;0;;;;;;05.04.2022;10.01.2020;1;2
478040;1;10.01.2020;21.10.2019;8800;0;;;;;;05.04.2022;10.01.2020;1;1
478045;1;10.01.2020;06.11.2019;3340;0;;;;;;05.04.2022;10.01.2020;1;1
478061;1;10.01.2020;11.11.2019;1500;0;;;;;;05.04.2022;10.01.2020;1;1
478067;1;10.01.2020;17.09.2019;6000;0;;;;;;05.04.2022;10.01.2020;1;2
478068;1;10.01.2020;03.12.2019;6900;0;;;;;;05.04.2022;10.01.2020;1;2
478082;1;10.01.2020;03.12.2019;30000;0;;;;;;05.04.2022;10.01.2020;1;1
478090;1;10.01.2020;06.12.2019;8800;0;;;;;;05.04.2022;10.01.2020;1;1
478103;1;10.01.2020;03.12.2019;116000;0;;;;;;05.04.2022;10.01.2020;1;1
478108;1;10.01.2020;01.12.2019;12500;0;;;;;;05.04.2022;10.01.2020;1;2
478117;1;10.01.2020;09.12.2019;77000;0;;;;;;05.04.2022;10.01.2020;1;1
478120;1;10.01.2020;03.12.2019;15000;0;;;;;;05.04.2022;10.01.2020;1;1
478124;1;10.01.2020;10.12.2019;60000;0;;;;;;05.04.2022;10.01.2020;1;1
478137;1;10.01.2020;11.11.2019;18000;0;;;;;;05.04.2022;10.01.2020;1;3
478147;1;10.01.2020;09.12.2019;118000;0;;;;;;05.04.2022;10.01.2020;1;1
478149;1;10.01.2020;11.11.2019;32000;0;;;;;;05.04.2022;10.01.2020;1;2
478156;1;10.01.2020;07.11.2019;5450,1;0;;;;;;05.04.2022;10.01.2020;1;1
478164;1;10.01.2020;08.11.2019;28000;0;;;;;;05.04.2022;10.01.2020;1;3
478169;1;10.01.2020;27.11.2019;130000;0;;;;;;05.04.2022;10.01.2020;1;1
478171;1;10.01.2020;25.11.2019;15000;0;;;;;;05.04.2022;10.01.2020;1;4
478173;1;10.01.2020;24.10.2019;319,92;0;;;;;;05.04.2022;10.01.2020;1;1
478176;1;10.01.2020;06.12.2019;160000;0;;;;;;05.04.2022;10.01.2020;1;1
478186;1;10.01.2020;13.11.2019;500;0;;;;;;05.04.2022;10.01.2020;1;2
478198;1;10.01.2020;05.12.2019;720;0;;;;;;05.04.2022;10.01.2020;1;1
478222;1;10.01.2020;02.08.2019;140000;0;;;;;;05.04.2022;10.01.2020;1;3
478233;1;10.01.2020;03.12.2019;14000;0;;;;;;05.04.2022;10.01.2020;1;1
478246;1;10.01.2020;11.12.2019;98000;0;;;;;;05.04.2022;10.01.2020;1;2
478249;1;10.01.2020;09.12.2019;35000;0;;;;;;05.04.2022;10.01.2020;1;2
478259;1;10.01.2020;11.12.2019;83000;0;;;;;;05.04.2022;10.01.2020;1;1
478276;1;10.01.2020;03.10.2019;2500;0;;;;;;05.04.2022;10.01.2020;1;3
478296;1;10.01.2020;08.11.2019;10467;0;;;;;;05.04.2022;10.01.2020;1;2
478300;1;10.01.2020;28.11.2019;19608;0;;;;;;05.04.2022;10.01.2020;1;2
478310;1;10.01.2020;15.11.2019;140000;0;;;;;;05.04.2022;10.01.2020;1;1
478311;1;10.01.2020;19.07.2019;130000;0;;;;;;05.04.2022;10.01.2020;1;2
478318;1;10.01.2020;10.12.2019;36000;0;;;;;;05.04.2022;10.01.2020;1;3
478324;1;10.01.2020;11.12.2019;160000;0;;;;;;05.04.2022;10.01.2020;1;1
478328;1;10.01.2020;11.12.2019;107000;0;;;;;;05.04.2022;10.01.2020;1;2
478338;1;10.01.2020;09.12.2019;45000;0;;;;;;05.04.2022;10.01.2020;1;1
478342;1;11.01.2020;02.12.2019;10000;0;;;;;;05.04.2022;11.01.2020;1;1
478343;1;11.01.2020;06.12.2019;58200;0;;;;;;05.04.2022;11.01.2020;1;1
478352;1;11.01.2020;25.11.2019;9000;0;;;;;;05.04.2022;11.01.2020;1;2
478359;1;11.01.2020;11.12.2019;22500;0;;;;;;05.04.2022;11.01.2020;1;2
478360;1;11.01.2020;09.12.2019;3524,61;0;;;;;;05.04.2022;11.01.2020;1;3
478361;1;11.01.2020;11.12.2019;6500;0;;;;;;05.04.2022;11.01.2020;1;3
478363;1;11.01.2020;10.12.2019;4000;0;;;;;;05.04.2022;11.01.2020;1;4
478370;1;11.01.2020;23.11.2019;3000;0;;;;;;05.04.2022;11.01.2020;1;2
478371;1;11.01.2020;06.12.2019;77000;0;;;;;;05.04.2022;11.01.2020;1;2
478394;1;11.01.2020;10.12.2019;180000;0;;;;;;05.04.2022;11.01.2020;1;1
478398;1;11.01.2020;21.11.2019;20000;0;;;;;;05.04.2022;11.01.2020;1;2
478399;1;11.01.2020;27.11.2019;5000;0;;;;;;05.04.2022;11.01.2020;1;1
478407;1;11.01.2020;10.12.2019;18000;0;;;;;;05.04.2022;11.01.2020;1;3
478411;1;11.01.2020;12.12.2019;1000;0;;;;;;05.04.2022;11.01.2020;1;2
478415;1;11.01.2020;10.12.2019;275000;0;;;;;;05.04.2022;11.01.2020;1;4
478431;1;11.01.2020;09.12.2019;1000;0;;;;;;05.04.2022;11.01.2020;1;2
478436;1;11.01.2020;06.09.2019;1400;0;;;;;;05.04.2022;11.01.2020;1;1
478444;1;11.01.2020;05.12.2019;50000;0;;;;;;05.04.2022;11.01.2020;1;2
478448;1;11.01.2020;15.10.2019;60000;0;;;;;;05.04.2022;11.01.2020;1;1
478460;1;11.01.2020;29.11.2019;18000;0;;;;;;05.04.2022;11.01.2020;1;2
478462;1;11.01.2020;30.09.2019;40500;0;;;;;;05.04.2022;11.01.2020;1;2
478478;1;11.01.2020;25.11.2019;10492;0;;;;;;05.04.2022;11.01.2020;1;3
478485;1;11.01.2020;12.12.2019;257000;0;;;;;;05.04.2022;11.01.2020;1;1
478503;1;11.01.2020;07.11.2019;38000;0;;;;;;05.04.2022;11.01.2020;1;3
478507;1;11.01.2020;25.11.2019;888;0;;;;;;05.04.2022;11.01.2020;1;2
478512;1;11.01.2020;09.12.2019;4353,93;0;;;;;;05.04.2022;11.01.2020;1;2
478526;1;11.01.2020;05.12.2019;60000;0;;;;;;05.04.2022;11.01.2020;1;3
478534;1;11.01.2020;02.12.2019;5280;0;;;;;;05.04.2022;11.01.2020;1;2
478535;1;11.01.2020;13.12.2019;9000;0;;;;;;05.04.2022;11.01.2020;1;1
478536;1;11.01.2020;09.12.2019;15,38;0;;;;;;05.04.2022;11.01.2020;1;3
478538;1;11.01.2020;13.12.2019;162500;0;;;;;;05.04.2022;11.01.2020;1;3
478540;1;11.01.2020;08.12.2019;130000;0;;;;;;05.04.2022;11.01.2020;1;2
478552;1;11.01.2020;10.12.2019;1255,65;0;;;;;;05.04.2022;11.01.2020;1;3
