ID Posla;Šifra KO;Ime KO;Občina;Parcelna številka;Vrsta zemljišča;Vrsta trajnega nasada;Starost trajnega nasada;Prodani delež parcele;Opombe o nepremičnini;Površina parcele;Pogodbena cena parcele;Stopnja DDV parcele
476542;1575;STARA CERKEV;KOČEVJE;324;5;;;1/1;;757;;
476543;2392;AJDOVŠČINA;AJDOVŠČINA;422/3;5;;;1/1;;18;;
476544;642;PERNICA;PESNICA;234/2;5;;;1/12;;345;;
476544;642;PERNICA;PESNICA;234/1;7;;;1/12;;5214;;
476544;642;PERNICA;PESNICA;233;7;;;1/12;;354;;
476545;322;VIČANCI;ORMOŽ;596/11;7;;;1/1;;2889;;
476545;322;VIČANCI;ORMOŽ;588/4;7;;;1/1;;839;;
476546;2397;GABERJE;AJDOVŠČINA;371/4;7;;;1/1;;302;;
476547;2554;RODIK;HRPELJE-KOZINA;11/12;7;;;9/32;;3542;;
476547;2554;RODIK;HRPELJE-KOZINA;11/37;7;;;9/32;;3573;;
476547;2554;RODIK;HRPELJE-KOZINA;11/39;7;;;9/32;;3321;;
476547;2554;RODIK;HRPELJE-KOZINA;11/48;7;;;9/32;;1931;;
476547;2554;RODIK;HRPELJE-KOZINA;11/113;7;;;9/32;;2421;;
476547;2554;RODIK;HRPELJE-KOZINA;11/118;7;;;9/32;;1065;;
476547;2554;RODIK;HRPELJE-KOZINA;13/282;7;;;9/32;;3009;;
476547;2561;BREZOVICA;HRPELJE-KOZINA;1/3;5;;;9/32;;219;;
476547;2561;BREZOVICA;HRPELJE-KOZINA;4;5;;;9/32;;58;;
476547;2561;BREZOVICA;HRPELJE-KOZINA;41;7;;;9/32;;1385;;
476547;2561;BREZOVICA;HRPELJE-KOZINA;152;7;;;9/32;;1385;;
476547;2561;BREZOVICA;HRPELJE-KOZINA;251;7;;;9/32;;496;;
476547;2561;BREZOVICA;HRPELJE-KOZINA;265;7;;;9/32;;773;;
476547;2561;BREZOVICA;HRPELJE-KOZINA;398;7;;;9/32;;547;;
476547;2561;BREZOVICA;HRPELJE-KOZINA;592/1;7;;;9/32;;313;;
476547;2561;BREZOVICA;HRPELJE-KOZINA;592/2;7;;;9/32;;201;;
476547;2561;BREZOVICA;HRPELJE-KOZINA;608/12;7;;;9/32;;115;;
476547;2561;BREZOVICA;HRPELJE-KOZINA;608/14;7;;;9/32;;155;;
476547;2561;BREZOVICA;HRPELJE-KOZINA;609/2;7;;;9/32;;277;;
476547;2561;BREZOVICA;HRPELJE-KOZINA;625/78;7;;;9/32;;2928;;
476547;2561;BREZOVICA;HRPELJE-KOZINA;625/80;7;;;9/32;;1622;;
476547;2561;BREZOVICA;HRPELJE-KOZINA;625/106;7;;;9/32;;94;;
476547;2561;BREZOVICA;HRPELJE-KOZINA;625/147;7;;;9/32;;5576;;
476547;2561;BREZOVICA;HRPELJE-KOZINA;625/148;7;;;9/32;;302;;
476547;2561;BREZOVICA;HRPELJE-KOZINA;625/149;7;;;9/32;;332;;
476547;2561;BREZOVICA;HRPELJE-KOZINA;662;7;;;9/32;;252;;
476547;2561;BREZOVICA;HRPELJE-KOZINA;698;7;;;9/32;;460;;
476547;2561;BREZOVICA;HRPELJE-KOZINA;713;7;;;9/32;;1302;;
476547;2561;BREZOVICA;HRPELJE-KOZINA;715;7;;;9/32;;1219;;
476547;2561;BREZOVICA;HRPELJE-KOZINA;719;7;;;9/32;;1370;;
476547;2561;BREZOVICA;HRPELJE-KOZINA;790;7;;;9/32;;586;;
476547;2561;BREZOVICA;HRPELJE-KOZINA;793;7;;;9/32;;176;;
476547;2561;BREZOVICA;HRPELJE-KOZINA;796;7;;;9/32;;1270;;
476547;2561;BREZOVICA;HRPELJE-KOZINA;808;7;;;9/32;;874;;
476547;2561;BREZOVICA;HRPELJE-KOZINA;842;7;;;9/32;;575;;
476547;2561;BREZOVICA;HRPELJE-KOZINA;845/1;7;;;9/32;;899;;
476547;2561;BREZOVICA;HRPELJE-KOZINA;845/2;7;;;9/32;;417;;
476547;2561;BREZOVICA;HRPELJE-KOZINA;928;7;;;9/32;;9207;;
476547;2561;BREZOVICA;HRPELJE-KOZINA;945;7;;;9/32;;878;;
476547;2561;BREZOVICA;HRPELJE-KOZINA;994;7;;;9/32;;917;;
476547;2561;BREZOVICA;HRPELJE-KOZINA;1024;7;;;9/32;;665;;
476547;2561;BREZOVICA;HRPELJE-KOZINA;1028;7;;;9/32;;306;;
476547;2561;BREZOVICA;HRPELJE-KOZINA;1029;7;;;9/32;;687;;
476547;2561;BREZOVICA;HRPELJE-KOZINA;1080;7;;;9/32;;367;;
476547;2561;BREZOVICA;HRPELJE-KOZINA;1095;7;;;9/32;;374;;
476547;2561;BREZOVICA;HRPELJE-KOZINA;1143;7;;;9/32;;1597;;
476547;2561;BREZOVICA;HRPELJE-KOZINA;1150;7;;;9/32;;453;;
476547;2561;BREZOVICA;HRPELJE-KOZINA;1163;7;;;9/32;;633;;
476547;2561;BREZOVICA;HRPELJE-KOZINA;1209/6;7;;;9/32;;1648;;
476547;2561;BREZOVICA;HRPELJE-KOZINA;1209/35;7;;;9/32;;4050;;
476547;2561;BREZOVICA;HRPELJE-KOZINA;1209/50;7;;;9/32;;4392;;
476547;2561;BREZOVICA;HRPELJE-KOZINA;1209/73;7;;;9/32;;2841;;
476547;2561;BREZOVICA;HRPELJE-KOZINA;1209/98;7;;;9/32;;1928;;
476547;2561;BREZOVICA;HRPELJE-KOZINA;1217/27;7;;;9/32;;2231;;
476547;2561;BREZOVICA;HRPELJE-KOZINA;1267;7;;;9/32;;579;;
476547;2561;BREZOVICA;HRPELJE-KOZINA;1352;7;;;9/32;;593;;
476547;2561;BREZOVICA;HRPELJE-KOZINA;1361;7;;;9/32;;676;;
476547;2561;BREZOVICA;HRPELJE-KOZINA;1368/19;7;;;9/32;;7738;;
476547;2561;BREZOVICA;HRPELJE-KOZINA;1368/21;7;;;9/32;;5327;;
476547;2561;BREZOVICA;HRPELJE-KOZINA;1459;7;;;9/32;;2320;;
476547;2561;BREZOVICA;HRPELJE-KOZINA;1464;7;;;9/32;;575;;
476547;2561;BREZOVICA;HRPELJE-KOZINA;1468;7;;;9/32;;169;;
476547;2561;BREZOVICA;HRPELJE-KOZINA;1480;7;;;9/32;;637;;
476547;2561;BREZOVICA;HRPELJE-KOZINA;1484;7;;;9/32;;302;;
476547;2561;BREZOVICA;HRPELJE-KOZINA;1537/2;7;;;9/32;;151;;
476547;2561;BREZOVICA;HRPELJE-KOZINA;1537/6;7;;;9/32;;97;;
476547;2561;BREZOVICA;HRPELJE-KOZINA;1548;7;;;9/32;;798;;
476547;2561;BREZOVICA;HRPELJE-KOZINA;67;7;;;1/4;;1000;;
476547;2561;BREZOVICA;HRPELJE-KOZINA;279;7;;;1/4;;2644;;
476547;2561;BREZOVICA;HRPELJE-KOZINA;288;7;;;1/4;;950;;
476550;1115;SLOVENSKE KONJICE;SLOVENSKE KONJICE;1366/10;5;;;1/1;;22;;
476550;1115;SLOVENSKE KONJICE;SLOVENSKE KONJICE;1366/11;5;;;1/1;;73;;
476550;1115;SLOVENSKE KONJICE;SLOVENSKE KONJICE;1543;5;;;1/1;;248;;
476550;1115;SLOVENSKE KONJICE;SLOVENSKE KONJICE;61/3;5;;;1/1;;37;;
476550;1115;SLOVENSKE KONJICE;SLOVENSKE KONJICE;76/2;5;;;1/1;;212;;
476552;1722;TRNOVSKO PREDMESTJE;LJUBLJANA;457/8;5;;;73/12000;;24;;
476552;1722;TRNOVSKO PREDMESTJE;LJUBLJANA;444/4;5;;;73/12000;;807;;
476552;1722;TRNOVSKO PREDMESTJE;LJUBLJANA;444/5;5;;;73/12000;;21;;
476552;1722;TRNOVSKO PREDMESTJE;LJUBLJANA;457/13;5;;;73/12000;;665;;
476552;1722;TRNOVSKO PREDMESTJE;LJUBLJANA;457/11;5;;;73/12000;;222;;
476552;1722;TRNOVSKO PREDMESTJE;LJUBLJANA;457/15;5;;;73/12000;;370;;
476552;1722;TRNOVSKO PREDMESTJE;LJUBLJANA;444/6;6;;;73/12000;;11;;
476552;1722;TRNOVSKO PREDMESTJE;LJUBLJANA;444/7;6;;;73/12000;;11;;
476553;1778;VOLAVLJE;LJUBLJANA;2780/3;7;;;1/1;;150;;
476553;1778;VOLAVLJE;LJUBLJANA;2778/1;7;;;1/10;;68784;;
476555;421;LANCOVA VAS;HAJDINA;701/13;7;;;164025/2139480;;29757;;
476555;421;LANCOVA VAS;HAJDINA;701/15;7;;;164025/2139480;;18887;;
476555;421;LANCOVA VAS;VIDEM;703/50;7;;;6545/361707;;120539;;
476556;851;LEGEN;SLOVENJ GRADEC;94/38;5;;;1/6;;616;;
476557;1871;TRBOVLJE;TRBOVLJE;785/4;5;;;40/1000;;765;;
476557;1871;TRBOVLJE;TRBOVLJE;785/5;5;;;12/1000;;1223;;
476558;2667;SPODNJI VURMAT;SELNICA OB DRAVI;338;7;;;1/1;;424;;
476559;480;POHORJE;CIRKULANE;172/2;5;;;1/1;;4735;;
476559;480;POHORJE;CIRKULANE;172/5;7;;;1/1;;54;;
476559;480;POHORJE;CIRKULANE;172/6;7;;;1/1;;2853;;
476559;480;POHORJE;CIRKULANE;204/1;7;;;1/1;;250;;
476560;365;JIRŠOVCI;DESTRNIK;5;7;;;1/1;;5505;;
476560;365;JIRŠOVCI;DESTRNIK;6;7;;;1/1;;1088;;
476560;365;JIRŠOVCI;DESTRNIK;7;7;;;1/1;;1010;;
476560;365;JIRŠOVCI;DESTRNIK;11/2;1;;;1/1;;366;;
476560;365;JIRŠOVCI;DESTRNIK;38/1;7;;;1/2;;487;;
476560;365;JIRŠOVCI;DESTRNIK;38/2;7;;;1/2;;488;;
476562;1028;SEDRAŽ;LAŠKO;1602;9;;;1/1;;2529;;
476564;1791;ŽALNA;GROSUPLJE;155;9;;;1/6;;10772;;
476564;1815;DRAGA;IVANČNA GORICA;16/11;5;;;1/6;;2580;;
476565;5;MARKOVCI;ŠALOVCI;298;9;;;1/1;;1904;;
476565;5;MARKOVCI;ŠALOVCI;307;9;;;1/1;;2756;;
476565;5;MARKOVCI;ŠALOVCI;429;9;;;1/1;;2293;;
476565;5;MARKOVCI;ŠALOVCI;462;9;;;1/1;;1624;;
476565;5;MARKOVCI;ŠALOVCI;467;9;;;1/1;;1016;;
476565;5;MARKOVCI;ŠALOVCI;1386;9;;;1/1;;1444;;
476565;5;MARKOVCI;ŠALOVCI;1575;9;;;1/1;;2510;;
476565;5;MARKOVCI;ŠALOVCI;1618;9;;;1/1;;272;;
476565;5;MARKOVCI;ŠALOVCI;1628;9;;;1/1;;736;;
476565;5;MARKOVCI;ŠALOVCI;1745;9;;;1/1;;1861;;
476565;5;MARKOVCI;ŠALOVCI;2346;9;;;1/1;;1821;;
476565;5;MARKOVCI;ŠALOVCI;2411;9;;;1/1;;800;;
476565;5;MARKOVCI;ŠALOVCI;2425;9;;;1/1;;1653;;
476565;5;MARKOVCI;ŠALOVCI;2428;9;;;1/1;;825;;
476565;5;MARKOVCI;ŠALOVCI;2436;9;;;1/1;;1508;;
476565;5;MARKOVCI;ŠALOVCI;2457;9;;;1/1;;1517;;
476565;5;MARKOVCI;ŠALOVCI;2538;9;;;1/1;;15;;
476565;5;MARKOVCI;ŠALOVCI;3199/2;5;;;1/1;;1168;;
476565;5;MARKOVCI;ŠALOVCI;3220;7;;;1/1;;1826;;
476565;5;MARKOVCI;ŠALOVCI;3222;7;;;1/1;;1955;;
476565;5;MARKOVCI;ŠALOVCI;3474;9;;;1/1;;1079;;
476565;5;MARKOVCI;ŠALOVCI;3508;9;;;1/1;;100;;
476565;5;MARKOVCI;ŠALOVCI;3528;9;;;1/1;;1417;;
476565;5;MARKOVCI;ŠALOVCI;3546;9;;;1/1;;3647;;
476565;5;MARKOVCI;ŠALOVCI;3547;7;;;1/1;;2260;;
476565;5;MARKOVCI;ŠALOVCI;3552;9;;;1/1;;2153;;
476565;5;MARKOVCI;ŠALOVCI;3564;5;;;1/1;;444;;
476565;5;MARKOVCI;ŠALOVCI;3565;3;;;1/1;;342;;
476565;5;MARKOVCI;ŠALOVCI;3566;3;;;1/1;;3041;;
476565;5;MARKOVCI;ŠALOVCI;3567;7;;;1/1;;2768;;
476565;5;MARKOVCI;ŠALOVCI;3568;7;;;1/1;;739;;
476565;5;MARKOVCI;ŠALOVCI;3588;7;;;1/1;;251;;
476565;5;MARKOVCI;ŠALOVCI;3590;9;;;1/1;;430;;
476565;5;MARKOVCI;ŠALOVCI;3673;9;;;1/1;;757;;
476565;5;MARKOVCI;ŠALOVCI;3679;3;;;1/1;;565;;
476565;5;MARKOVCI;ŠALOVCI;4064;7;;;1/1;;16034;;
476565;5;MARKOVCI;ŠALOVCI;4185;7;;;1/1;;15405;;
476566;322;VIČANCI;ORMOŽ;1283/1;1;;;1/1;;297;;
