ID Posla;Šifra KO;Ime KO;Občina;Parcelna številka;Vrsta zemljišča;Vrsta trajnega nasada;Starost trajnega nasada;Prodani delež parcele;Opombe o nepremičnini;Površina parcele;Pogodbena cena parcele;Stopnja DDV parcele
240429;998;VELIKA PIREŠICA;ŽALEC;*265;3;;;1/1;;112;;
240429;998;VELIKA PIREŠICA;ŽALEC;1133;9;;;1/1;;1340;;
240429;998;VELIKA PIREŠICA;ŽALEC;1148;7;;;1/1;;2316;;
240429;998;VELIKA PIREŠICA;ŽALEC;1147;7;;;1/1;;5400;;
240429;998;VELIKA PIREŠICA;ŽALEC;1154/1;7;;;1/1;;1377;;
240429;998;VELIKA PIREŠICA;ŽALEC;1154/2;3;;;1/1;;3927;;
240429;998;VELIKA PIREŠICA;ŽALEC;1155/4;3;;;1/1;;429;;
240429;998;VELIKA PIREŠICA;ŽALEC;1155/5;3;;;1/1;;345;;
240429;998;VELIKA PIREŠICA;ŽALEC;1155/6;2;;;1/1;;387;;
240429;998;VELIKA PIREŠICA;ŽALEC;1156;7;;;1/1;;94;;
240429;998;VELIKA PIREŠICA;ŽALEC;1157/1;3;;;1/1;;8237;;
240429;998;VELIKA PIREŠICA;ŽALEC;1157/2;2;;;1/1;;257;;
240429;998;VELIKA PIREŠICA;ŽALEC;1158/1;3;;;1/1;;6623;;
240429;998;VELIKA PIREŠICA;ŽALEC;1158/2;3;;;1/1;;1253;;
240429;998;VELIKA PIREŠICA;ŽALEC;1161/1;3;;;1/1;;516;;
240429;998;VELIKA PIREŠICA;ŽALEC;1161/2;3;;;1/1;;406;;
240429;998;VELIKA PIREŠICA;ŽALEC;1162/1;3;;;1/1;;1110;;
240429;998;VELIKA PIREŠICA;ŽALEC;1162/2;3;;;1/1;;689;;
240429;998;VELIKA PIREŠICA;ŽALEC;1179/1;3;;;1/1;;7273;;
240429;998;VELIKA PIREŠICA;ŽALEC;1179/2;9;;;1/1;;5761;;
240429;998;VELIKA PIREŠICA;ŽALEC;1179/3;9;;;1/1;;1506;;
240429;998;VELIKA PIREŠICA;ŽALEC;1182/1;3;;;1/1;;353;;
240429;998;VELIKA PIREŠICA;ŽALEC;1182/2;3;;;1/1;;3499;;
240429;998;VELIKA PIREŠICA;ŽALEC;1182/3;3;;;1/1;;462;;
240429;998;VELIKA PIREŠICA;ŽALEC;1182/4;3;;;1/1;;1439;;
240429;998;VELIKA PIREŠICA;ŽALEC;1182/5;3;;;1/1;;878;;
240429;998;VELIKA PIREŠICA;ŽALEC;1182/6;3;;;1/1;;206;;
240429;998;VELIKA PIREŠICA;ŽALEC;1183/1;3;;;1/1;;1124;;
240429;998;VELIKA PIREŠICA;ŽALEC;1183/5;2;;;1/1;;24277;;
240429;998;VELIKA PIREŠICA;ŽALEC;1184;3;;;1/1;;3484;;
240429;998;VELIKA PIREŠICA;ŽALEC;1185;2;;;1/1;;1400;;
240429;998;VELIKA PIREŠICA;ŽALEC;1186/1;3;;;1/1;;12911;;
240429;998;VELIKA PIREŠICA;ŽALEC;1186/11;7;;;1/1;;2043;;
240429;998;VELIKA PIREŠICA;ŽALEC;1186/12;7;;;1/1;;12158;;
240429;998;VELIKA PIREŠICA;ŽALEC;1186/3;3;;;1/1;;1755;;
240429;998;VELIKA PIREŠICA;ŽALEC;1186/4;3;;;1/1;;17587;;
240429;998;VELIKA PIREŠICA;ŽALEC;1186/5;3;;;1/1;;2441;;
240429;998;VELIKA PIREŠICA;ŽALEC;1186/7;3;;;1/1;;13510;;
240429;998;VELIKA PIREŠICA;ŽALEC;1187/1;7;;;1/1;;2194;;
240429;998;VELIKA PIREŠICA;ŽALEC;1187/2;7;;;1/1;;827;;
240429;998;VELIKA PIREŠICA;ŽALEC;1187/3;7;;;1/1;;2464;;
240429;998;VELIKA PIREŠICA;ŽALEC;1188/1;7;;;1/1;;550;;
240429;998;VELIKA PIREŠICA;ŽALEC;1189/1;3;;;1/1;;12976;;
240429;998;VELIKA PIREŠICA;ŽALEC;1189/12;3;;;1/1;;2995;;
240429;998;VELIKA PIREŠICA;ŽALEC;1189/13;3;;;1/1;;870;;
240429;998;VELIKA PIREŠICA;ŽALEC;1189/3;3;;;1/1;;2045;;
240429;998;VELIKA PIREŠICA;ŽALEC;1189/4;3;;;1/1;;281;;
240429;998;VELIKA PIREŠICA;ŽALEC;1189/6;3;;;1/1;;2836;;
240429;998;VELIKA PIREŠICA;ŽALEC;1189/9;3;;;1/1;;1475;;
240429;998;VELIKA PIREŠICA;ŽALEC;1190/2;3;;;1/1;;1131;;
240429;998;VELIKA PIREŠICA;ŽALEC;910/1;7;;;1/1;;535;;
240429;998;VELIKA PIREŠICA;ŽALEC;913/2;7;;;1/1;;353;;
240429;998;VELIKA PIREŠICA;ŽALEC;918;7;;;1/1;;1382;;
240429;998;VELIKA PIREŠICA;ŽALEC;920;7;;;1/1;;788;;
240441;2134;ŽABNICA;KRANJ;2937/19;5;;;1/1;;1011;;
240441;2134;ŽABNICA;KRANJ;2937/12;6;;;1/8;;94;;
240441;2134;ŽABNICA;KRANJ;2937/17;6;;;1/8;;155;;
240458;2593;OLTRA;ANKARAN;1020/3;7;;;1/1;;76;;
240458;2593;OLTRA;ANKARAN;1020/2;7;;;1/1;;2023;;
240477;1961;TRZIN;TRZIN;1260/6;2;;;1/1;;91;;
240481;1961;TRZIN;TRZIN;815/4;5;;;1/1;;7;;
240486;1961;TRZIN;TRZIN;1244/287;5;;;4/128;;128;;
240486;1961;TRZIN;TRZIN;1244/283;5;;;1/75;;75;;
240486;1961;TRZIN;TRZIN;1244/93;5;;;1/417;;417;;
240493;1961;TRZIN;TRZIN;1569/22;6;;;1/1;;45;;
240498;1961;TRZIN;TRZIN;1574/35;2;;;1/1;;39;;
240501;1134;ZLATEČE;ŠENTJUR;680/6;5;;;1/1;;103;;
240514;1483;KANDIJA;NOVO MESTO;419/3;5;;;1/1;;405;;
240529;388;ROGOZNICA;PTUJ;860/1;3;;;1/1;;715;;
240580;2306;ROŽNA DOLINA;NOVA GORICA;218/3;6;;;1/1;;1107;;
240580;2306;ROŽNA DOLINA;NOVA GORICA;218/6;6;;;1/1;;330;;
240580;2306;ROŽNA DOLINA;NOVA GORICA;218/7;6;;;1/1;;74;;
240580;2306;ROŽNA DOLINA;NOVA GORICA;218/8;6;;;1/1;;338;;
240580;2306;ROŽNA DOLINA;NOVA GORICA;218/9;6;;;1/1;;6;;
240580;2306;ROŽNA DOLINA;NOVA GORICA;218/10;6;;;1/1;;4121;;
240580;2306;ROŽNA DOLINA;NOVA GORICA;217;6;;;1/1;;240;;
240580;2306;ROŽNA DOLINA;NOVA GORICA;215/1;6;;;1/1;;1163;;
240580;2306;ROŽNA DOLINA;NOVA GORICA;218/2;6;;;1/1;;46;;
240669;1738;DRAVLJE;LJUBLJANA;58/10;3;;;1/2;;168;;
240669;1738;DRAVLJE;LJUBLJANA;58/9;3;;;1/2;;125;;
240669;1754;ŠENTVID NAD LJUBLJANO;LJUBLJANA;730/6;3;;;1/1;;3;;
240669;1754;ŠENTVID NAD LJUBLJANO;LJUBLJANA;845;3;;;71/5000;;4963;;
240669;1754;ŠENTVID NAD LJUBLJANO;LJUBLJANA;846/4;3;;;1/1;;55;;
240669;1754;ŠENTVID NAD LJUBLJANO;LJUBLJANA;848/5;3;;;2/5;;1057;;
240669;1754;ŠENTVID NAD LJUBLJANO;LJUBLJANA;847;3;;;1/1;;12;;
240669;1754;ŠENTVID NAD LJUBLJANO;LJUBLJANA;848/14;3;;;1/2;;92;;
240669;1754;ŠENTVID NAD LJUBLJANO;LJUBLJANA;848/17;3;;;4134/10000;;186;;
240669;1754;ŠENTVID NAD LJUBLJANO;LJUBLJANA;848/18;3;;;4134/10000;;27;;
240669;1756;ČRNUČE;LJUBLJANA;902/40;3;;;1/1;;91;;
240669;1756;ČRNUČE;LJUBLJANA;902/12;3;;;1/1;;30;;
240669;1756;ČRNUČE;LJUBLJANA;902/9;3;;;1/100;;1778;;
240669;1756;ČRNUČE;LJUBLJANA;902/39;3;;;1/100;;43;;
240797;2452;DIVAČA;DIVAČA;552/441;6;;;1/1;;14;;
240798;638;KRČEVINA;MARIBOR;204/29;5;;;1/1;;123;;
240798;638;KRČEVINA;MARIBOR;204/30;5;;;1/1;;206;;
240798;638;KRČEVINA;MARIBOR;204/31;6;;;1/1;;11;;
240798;638;KRČEVINA;MARIBOR;204/32;6;;;1/1;;11;;
240798;638;KRČEVINA;MARIBOR;204/38;6;;;1/1;;12;;
240798;638;KRČEVINA;MARIBOR;204/39;6;;;1/1;;13;;
240798;638;KRČEVINA;MARIBOR;204/35;5;;;1/1;;3;;
240798;638;KRČEVINA;MARIBOR;204/24;2;;;3/4;;393;;
240798;638;KRČEVINA;MARIBOR;204/22;5;;;3/4;;11;;
240869;2219;KRED;KOBARID;1193/128;3;;;1/1;;45;;
240874;2226;VRSNO;KOBARID;786/5;5;;;1/1;;15;;
240945;2631;PORTOROŽ;PIRAN;1627/17;2;;;1/1;;46;;
241020;2555;DRAGA;HRPELJE-KOZINA;998/56;5;;;1/1;;1955;;
241020;2555;DRAGA;HRPELJE-KOZINA;998/90;5;;;1/1;;1020;;
241020;2555;DRAGA;HRPELJE-KOZINA;998/95;5;;;1/1;;85;;
241020;2555;DRAGA;HRPELJE-KOZINA;998/96;5;;;1/1;;33;;
241020;2555;DRAGA;HRPELJE-KOZINA;998/98;5;;;1/1;;77;;
241020;2555;DRAGA;HRPELJE-KOZINA;998/102;5;;;1/1;;826;;
241020;2555;DRAGA;HRPELJE-KOZINA;1074/8;5;;;1/1;;15;;
241032;2455;SEŽANA;SEŽANA;4212/309;5;;;1/1;;51;;
241251;728;BOJTINA;SLOVENSKA BISTRICA;*53;3;;;1/1;;180;;
241276;2626;IZOLA;IZOLA;2730/38;6;;;1/1;;76;;
241398;2455;SEŽANA;SEŽANA;4212/899;6;;;1/1;;13;;
241681;1535;ČRNOMELJ;ČRNOMELJ;1126/48;3;;;1/1;;13;;
241683;1535;ČRNOMELJ;ČRNOMELJ;1131/26;3;;;1/1;;115;;
241696;1562;UČAKOVCI;ČRNOMELJ;2694/174;3;;;1/1;;87;;
241738;1730;MOSTE;LJUBLJANA;127/193;5;;;1/1;;921;;
241738;1730;MOSTE;LJUBLJANA;127/185;5;;;1/1;;834;;
241773;1911;KAMNIK;KAMNIK;526/10;3;;;1;;1702;;
241789;1911;KAMNIK;KAMNIK;499/12;3;;;1;;2536;;
241789;1911;KAMNIK;KAMNIK;1497/19;3;;;1;;393;;
241789;1911;KAMNIK;KAMNIK;496/26;3;;;1;;58;;
241796;1911;KAMNIK;KAMNIK;526/22;3;;;1;;481;;
241802;2631;PORTOROŽ;PIRAN;1627/8;5;;;1/1;;59;;
241802;2631;PORTOROŽ;PIRAN;1627/33;5;;;1/1;;119;;
241802;2631;PORTOROŽ;PIRAN;1627/32;5;;;1/1;;30;;
241802;2631;PORTOROŽ;PIRAN;1627/30;5;;;1/1;;30;;
241802;2631;PORTOROŽ;PIRAN;1627/31;5;;;1/1;;42;;
241802;2631;PORTOROŽ;PIRAN;1627/26;5;;;1/1;;30;;
241802;2631;PORTOROŽ;PIRAN;1627/27;5;;;1/1;;32;;
241802;2631;PORTOROŽ;PIRAN;1627/14;5;;;1/1;;27;;
241804;1911;KAMNIK;KAMNIK;526/19;3;;;1;;2239;;
241829;1178;ROGATEC;ROGATEC;528/6;3;;;1;;483;;
241829;1178;ROGATEC;ROGATEC;528/3;6;;;1;;2745;;
241965;1075;OSTROŽNO;CELJE;*457;3;;;6493/11858;na zemljišču stoji stavba z ID znakom 1075-2609;11858;;
241965;1075;OSTROŽNO;CELJE;608/1;3;;;672/2099;na zemljišču stoji stavka z ID znakom 1075-2607;2099;;
241965;1075;OSTROŽNO;CELJE;608/70;3;;;67/287;na zemljišču stojita stavbi  z ID znakom 1075-2158 in 1075-2160;287;;
241965;1075;OSTROŽNO;CELJE;608/71;3;;;1/1;na zemljišču stoji stavba z ID znakom 1075-2155;1446;;
241965;1075;OSTROŽNO;CELJE;608/76;3;;;377/407;na zemljišču stoji stavba z ID znakom 1075-2155;407;;
241965;1075;OSTROŽNO;CELJE;608/77;3;;;672/906;na parceli je zgrjena dostopna pot in asfaltirano parkirišče;906;;
241965;1075;OSTROŽNO;CELJE;608/55;3;;;1/1;na parceli je zgrajena asfaltirana dostopna pot;18;;
241965;1075;OSTROŽNO;CELJE;608/56;3;;;1/1;na zmeljišču stoji stavba z ID znakom 1075-2157;335;;
241965;1075;OSTROŽNO;CELJE;608/72;3;;;1/1;na parceli stoji stavba z ID znakom 2155;36;;
241965;1075;OSTROŽNO;CELJE;1140/2;3;;;54/1040;na parceli stoji stavba z ID znakom 1075-2158;1040;;
241965;1075;OSTROŽNO;CELJE;1140/16;3;;;1082/1091;na parceli stojista stavbi z ID zankom 1075-2607 in ID znakom 1075-448;1091;;
241965;1075;OSTROŽNO;CELJE;608/35;3;;;1/1;na parceli stoji stavba z ID znakom 1075-2157 in zgrajeno asfaltirano parkirišče;2941;;
241965;1075;OSTROŽNO;CELJE;635/4;3;;;1/1;na parceli stoji stavba z ID znakom 1075-2157;644;;
241965;1075;OSTROŽNO;CELJE;635/8;3;;;1/1;na parceli je zgrajena asfaltirana dostopna pot;901;;
241965;1075;OSTROŽNO;CELJE;635/7;3;;;1/1;na parceli stoji stavba z ID zankom 1075-2157;156;;
241966;1775;SOSTRO;LJUBLJANA;424/1;1;;;1/1;;1312;;
242028;694;ROGOZA;HOČE-SLIVNICA;696/109;5;;;1/1;;180;;
242050;1704;KAMNIK;BREZOVICA;933/4;3;;;1/1;;675;;
242077;2634;NOVA VAS;PIRAN;2065/4;3;;;1/1;;627;;
242077;2634;NOVA VAS;PIRAN;2068/4;3;;;1/1;;1165;;
242077;2634;NOVA VAS;PIRAN;2068/5;3;;;1/1;;195;;
242077;2634;NOVA VAS;PIRAN;2068/6;3;;;1/1;;1065;;
242077;2634;NOVA VAS;PIRAN;2068/7;3;;;1/1;;1172;;
242090;2455;SEŽANA;SEŽANA;6879/26;1;;;1/1;;358;;
242098;2455;SEŽANA;SEŽANA;4212/908;6;;;1/1;;18;;
242108;2631;PORTOROŽ;PIRAN;3530/20;5;;;1/1;;82;;
242112;885;POLJANA;PREVALJE;210/6;5;;;100/100;;2547;;
242113;108;NEMČAVCI;MURSKA SOBOTA;539/63;1;;;115/1000;;2213;;
242113;108;NEMČAVCI;MURSKA SOBOTA;539/64;1;;;115/1000;;1820;;
242113;108;NEMČAVCI;MURSKA SOBOTA;539/65;1;;;115/1000;;478;;
242113;108;NEMČAVCI;MURSKA SOBOTA;539/66;1;;;115/1000;;6183;;
242113;108;NEMČAVCI;MURSKA SOBOTA;539/67;1;;;115/1000;;7230;;
242118;920;MOZIRJE;MOZIRJE;7/4;1;;;1/1;;468;;
242122;108;NEMČAVCI;MURSKA SOBOTA;539/63;1;;;115/1000;;2213;;
242122;108;NEMČAVCI;MURSKA SOBOTA;539/64;1;;;115/1000;;1820;;
242122;108;NEMČAVCI;MURSKA SOBOTA;539/65;1;;;115/1000;;478;;
242122;108;NEMČAVCI;MURSKA SOBOTA;539/66;1;;;115/1000;;6183;;
242122;108;NEMČAVCI;MURSKA SOBOTA;539/67;1;;;115/1000;;7230;;
242127;920;MOZIRJE;MOZIRJE;7/4;1;;;1/1;;468;;
242166;1540;DOBLIČE;ČRNOMELJ;2342/101;4;;;1/1;;543;;
242166;1540;DOBLIČE;ČRNOMELJ;2342/107;4;;;1/1;;681;;
242166;1540;DOBLIČE;ČRNOMELJ;2342/163;4;;;1/1;;715;;
242166;1540;DOBLIČE;ČRNOMELJ;2342/165;4;;;1/1;;839;;
242166;1540;DOBLIČE;ČRNOMELJ;2342/103;4;;;1/1;;757;;
242166;1540;DOBLIČE;ČRNOMELJ;2342/181;4;;;1/1;;343;;
242166;1540;DOBLIČE;ČRNOMELJ;2342/170;4;;;1/1;;1152;;
242166;1540;DOBLIČE;ČRNOMELJ;2342/193;4;;;1/1;;142;;
242166;1540;DOBLIČE;ČRNOMELJ;2342/162;4;;;1/1;;157;;
242166;1540;DOBLIČE;ČRNOMELJ;2342/96;4;;;1/1;;3582;;
242166;1540;DOBLIČE;ČRNOMELJ;2342/125;4;;;1/1;;122;;
242166;1540;DOBLIČE;ČRNOMELJ;2342/231;4;;;1/1;;824;;
242166;1540;DOBLIČE;ČRNOMELJ;2342/17;4;;;1/1;;240;;
242166;1540;DOBLIČE;ČRNOMELJ;2342/114;4;;;1/1;;2253;;
242166;1540;DOBLIČE;ČRNOMELJ;2342/237;4;;;1/1;;187;;
242166;1540;DOBLIČE;ČRNOMELJ;2285/6;4;;;1/1;;38;;
242166;1540;DOBLIČE;ČRNOMELJ;2342/117;4;;;1/1;;210;;
242166;1540;DOBLIČE;ČRNOMELJ;2342/108;4;;;1/1;;472;;
242166;1540;DOBLIČE;ČRNOMELJ;2342/131;4;;;1/1;;147;;
242166;1540;DOBLIČE;ČRNOMELJ;2342/102;4;;;1/1;;3835;;
242166;1540;DOBLIČE;ČRNOMELJ;2342/65;4;;;1/1;;386;;
242166;1540;DOBLIČE;ČRNOMELJ;2342/87;4;;;1/1;;22;;
242166;1540;DOBLIČE;ČRNOMELJ;2342/98;4;;;1/1;;496;;
242166;1540;DOBLIČE;ČRNOMELJ;2342/133;4;;;1/1;;327;;
242166;1540;DOBLIČE;ČRNOMELJ;2342/276;4;;;1/1;;7785;;
242166;1540;DOBLIČE;ČRNOMELJ;2550/8;4;;;1/1;;212;;
242166;1540;DOBLIČE;ČRNOMELJ;2342/32;4;;;1/1;;734;;
242166;1540;DOBLIČE;ČRNOMELJ;2342/134;4;;;1/1;;104;;
242166;1540;DOBLIČE;ČRNOMELJ;2342/51;4;;;1/1;;352;;
242166;1540;DOBLIČE;ČRNOMELJ;2342/62;4;;;1/1;;245;;
242166;1540;DOBLIČE;ČRNOMELJ;2547/6;4;;;1/1;;204;;
242166;1540;DOBLIČE;ČRNOMELJ;2342/145;4;;;1/1;;540;;
242166;1540;DOBLIČE;ČRNOMELJ;2549/6;4;;;1/1;;197;;
242166;1540;DOBLIČE;ČRNOMELJ;2342/89;4;;;1/1;;340;;
242166;1540;DOBLIČE;ČRNOMELJ;2342/272;4;;;1/1;;77;;
242166;1540;DOBLIČE;ČRNOMELJ;2342/22;4;;;1/1;;607;;
242166;1540;DOBLIČE;ČRNOMELJ;2455/1;4;;;1/1;;87;;
242166;1540;DOBLIČE;ČRNOMELJ;2548/6;4;;;1/1;;241;;
242166;1540;DOBLIČE;ČRNOMELJ;2342/120;4;;;1/1;;721;;
242166;1540;DOBLIČE;ČRNOMELJ;2342/202;4;;;1/1;;115;;
242166;1540;DOBLIČE;ČRNOMELJ;2342/216;4;;;1/1;;1267;;
242166;1540;DOBLIČE;ČRNOMELJ;2342/130;4;;;1/1;;262;;
242166;1540;DOBLIČE;ČRNOMELJ;2342/115;4;;;1/1;;134;;
242166;1540;DOBLIČE;ČRNOMELJ;2342/111;4;;;1/1;;1131;;
242166;1540;DOBLIČE;ČRNOMELJ;2342/236;4;;;1/1;;213;;
242166;1540;DOBLIČE;ČRNOMELJ;2544/11;4;;;1/1;;615;;
242166;1540;DOBLIČE;ČRNOMELJ;2342/122;4;;;1/1;;310;;
242166;1540;DOBLIČE;ČRNOMELJ;2619/12;4;;;1/1;;838;;
242166;1540;DOBLIČE;ČRNOMELJ;2342/265;4;;;1/1;;236;;
242166;1540;DOBLIČE;ČRNOMELJ;2342/274;4;;;1/1;;442;;
242166;1540;DOBLIČE;ČRNOMELJ;2564/1;4;;;1/1;;618;;
242166;1540;DOBLIČE;ČRNOMELJ;2283/2;4;;;1/1;;12;;
242166;1540;DOBLIČE;ČRNOMELJ;2342/80;4;;;1/1;;636;;
242166;1540;DOBLIČE;ČRNOMELJ;2342/82;4;;;1/1;;258;;
242166;1540;DOBLIČE;ČRNOMELJ;2342/110;4;;;1/1;;169;;
242166;1540;DOBLIČE;ČRNOMELJ;2342/109;4;;;1/1;;76;;
242166;1540;DOBLIČE;ČRNOMELJ;2619/18;4;;;1/1;;47;;
242166;1540;DOBLIČE;ČRNOMELJ;2342/88;4;;;1/1;;315;;
242166;1540;DOBLIČE;ČRNOMELJ;2342/37;4;;;1/1;;789;;
242166;1540;DOBLIČE;ČRNOMELJ;2342/174;4;;;1/1;;75;;
242166;1540;DOBLIČE;ČRNOMELJ;2342/118;4;;;1/1;;298;;
242166;1540;DOBLIČE;ČRNOMELJ;2342/61;4;;;1/1;;271;;
242166;1540;DOBLIČE;ČRNOMELJ;2342/99;4;;;1/1;;1212;;
242166;1540;DOBLIČE;ČRNOMELJ;2342/31;4;;;1/1;;933;;
242166;1540;DOBLIČE;ČRNOMELJ;2342/175;4;;;1/1;;1865;;
242166;1540;DOBLIČE;ČRNOMELJ;2342/290;4;;;1/1;;363;;
242166;1540;DOBLIČE;ČRNOMELJ;2342/91;4;;;1/1;;144;;
242166;1540;DOBLIČE;ČRNOMELJ;2342/132;4;;;1/1;;71;;
242166;1540;DOBLIČE;ČRNOMELJ;2342/20;4;;;1/1;;1432;;
242166;1540;DOBLIČE;ČRNOMELJ;2284/7;4;;;1/1;;101;;
242166;1540;DOBLIČE;ČRNOMELJ;2342/90;4;;;1/1;;349;;
242166;1540;DOBLIČE;ČRNOMELJ;2285/5;4;;;1/1;;87;;
242166;1540;DOBLIČE;ČRNOMELJ;2342/66;4;;;1/1;;301;;
242166;1540;DOBLIČE;ČRNOMELJ;2342/116;4;;;1/1;;186;;
242166;1540;DOBLIČE;ČRNOMELJ;2551/9;4;;;1/1;;276;;
242166;1540;DOBLIČE;ČRNOMELJ;2342/129;4;;;1/1;;125;;
242166;1540;DOBLIČE;ČRNOMELJ;2342/267;4;;;1/1;;329;;
242166;1540;DOBLIČE;ČRNOMELJ;2342/21;4;;;1/1;;363;;
242166;1540;DOBLIČE;ČRNOMELJ;2342/273;4;;;1/1;;29;;
242166;1540;DOBLIČE;ČRNOMELJ;2342/113;4;;;1/1;;640;;
242166;1540;DOBLIČE;ČRNOMELJ;2342/235;4;;;1/1;;508;;
242166;1540;DOBLIČE;ČRNOMELJ;2342/167;4;;;1/1;;1354;;
242166;1540;DOBLIČE;ČRNOMELJ;2557/13;4;;;1/1;;659;;
242166;1540;DOBLIČE;ČRNOMELJ;2342/173;4;;;1/1;;19;;
242183;1736;BRINJE I;LJUBLJANA;202/5;2;;;745/5739;;512;;
242183;1736;BRINJE I;LJUBLJANA;202/6;5;;;745/5739;;697;;
242183;1736;BRINJE I;LJUBLJANA;202/4;6;;;745/5739;;62;;
242193;1724;BREZOVICA;BREZOVICA;576/10;5;;;1/1;;132;;
242195;2593;OLTRA;ANKARAN;751/1;5;;;1/1;;1390;;
242199;1736;BRINJE I;LJUBLJANA;202/5;2;;;624/5739;;512;;
242199;1736;BRINJE I;LJUBLJANA;202/6;5;;;624/5739;;697;;
242199;1736;BRINJE I;LJUBLJANA;202/4;6;;;624/5739;;62;;
242209;680;TEZNO;MARIBOR;2503/4;6;;;1;;834;;
242209;680;TEZNO;MARIBOR;2399/27;6;;;1;;1902;;
242209;680;TEZNO;MARIBOR;2500/17;2;;;1;;170;;
242209;680;TEZNO;MARIBOR;2600/16;2;;;1;;33;;
242209;680;TEZNO;MARIBOR;2605;2;;;1;;398;;
242216;2593;OLTRA;ANKARAN;751/1;5;;;1/1;;1390;;
242218;2593;OLTRA;ANKARAN;751/1;5;;;1/1;;1390;;
242220;2593;OLTRA;ANKARAN;751/1;5;;;1/1;;1390;;
242226;2593;OLTRA;ANKARAN;751/1;5;;;1/1;;1390;;
242227;2175;JESENICE;JESENICE;902/189;6;;;1/1;;12;;
242230;2593;OLTRA;ANKARAN;751/1;5;;;1/1;;1390;;
242241;2190;BLED;BLED;407/2;5;;;1/1;;1162;;
242241;2190;BLED;BLED;420;5;;;1/1;;952;;
242241;2190;BLED;BLED;405;5;;;1/1;;1506;;
242279;2190;BLED;BLED;408/1;5;;;1/1;;434;;
242279;2190;BLED;BLED;409/2;5;;;1/1;;490;;
242279;2190;BLED;BLED;410;5;;;1/1;;4913;;
242279;2190;BLED;BLED;417/2;5;;;1/1;;700;;
242279;2190;BLED;BLED;417/4;5;;;1/1;;293;;
242303;1740;SPODNJA ŠIŠKA;LJUBLJANA;847/3;5;;;1/1;;178;;
