ID Posla;Vrsta kupoprodajnega posla;Datum uveljavitve;Datum sklenitve pogodbe;Pogodbena cena / Odškodnina;Vključenost DDV;Stopnja DDV;Datum izteka lizinga;Datum prenehanja lizinga;Opombe o pravnem poslu;Posredovanje nepremičninske agencije;Datum zadnje spremembe posla;Datum zadnje uveljavitve posla;Vrsta akta;Tržnost posla
243015;1;15.01.2016;16.10.2015;20000;0;;;;;0;30.07.2019;15.01.2016;1;1
243030;4;15.01.2016;19.11.2015;150000;0;;;;pv 7976/2015;0;15.01.2016;15.01.2016;1;4
243037;1;15.01.2016;24.11.2015;288000;0;;;;;0;30.07.2019;15.01.2016;1;2
243040;1;15.01.2016;15.10.2015;6000;0;;;;;0;30.07.2019;15.01.2016;1;2
243053;1;15.01.2016;13.11.2015;105000;0;;;;;0;02.06.2023;15.01.2016;1;3
243074;1;15.01.2016;25.11.2015;1133;0;;;;;0;30.07.2019;15.01.2016;1;3
243079;3;15.01.2016;26.11.2015;48110;0;;;;;0;30.07.2019;15.01.2016;1;1
243094;1;15.01.2016;20.11.2015;3500;0;;;;;0;30.07.2019;15.01.2016;1;2
243107;1;15.01.2016;14.09.2015;5054;0;;;;;0;30.07.2019;15.01.2016;1;2
243127;1;15.01.2016;26.11.2015;1825;0;;;;;0;30.07.2019;15.01.2016;1;2
243128;1;15.01.2016;03.12.2015;270;0;;;;;0;30.07.2019;15.01.2016;1;1
243131;1;15.01.2016;03.11.2015;2051;0;;;;N 8792/2015;0;30.07.2019;15.01.2016;1;2
243146;3;15.01.2016;30.11.2015;21152,13;0;;;;;0;30.07.2019;15.01.2016;1;3
243158;1;15.01.2016;10.12.2015;65000;0;;;;;0;30.07.2019;15.01.2016;1;1
243160;1;15.01.2016;13.11.2015;2598;0;;;;;0;30.07.2019;15.01.2016;1;1
243171;1;15.01.2016;22.10.2015;23573,75;0;;;;;0;30.07.2019;15.01.2016;1;3
243178;1;15.01.2016;07.12.2015;39800;0;;;;;0;30.07.2019;15.01.2016;1;1
243193;1;15.01.2016;19.11.2015;6000;0;;;;;0;30.07.2019;15.01.2016;1;2
243194;1;15.01.2016;20.11.2015;265733,33;0;;;;;0;15.01.2016;15.01.2016;1;5
243195;1;15.01.2016;24.11.2015;6500;0;;;;;1;30.07.2019;15.01.2016;1;1
243199;1;15.01.2016;03.12.2015;70000;0;;;;;0;30.07.2019;15.01.2016;1;1
243203;1;15.01.2016;01.12.2015;2800,2;0;;;;;0;30.07.2019;15.01.2016;1;2
243207;1;15.01.2016;17.11.2015;3500;0;;;;;0;30.07.2019;15.01.2016;1;1
243212;3;15.01.2016;03.07.2015;40929;0;;;;;0;30.07.2019;15.01.2016;1;3
243227;1;15.01.2016;09.12.2015;20000;0;;;;;1;30.07.2019;15.01.2016;1;1
243229;1;15.01.2016;10.12.2015;34800;0;;;;;0;30.07.2019;15.01.2016;1;1
243237;2;15.01.2016;12.10.2015;49000;0;;;;;0;30.07.2019;15.01.2016;1;1
243239;1;15.01.2016;02.12.2015;215600;0;;;;;1;30.07.2019;15.01.2016;1;1
243242;1;15.01.2016;08.12.2015;347000;0;;;;4236-8626/2015;0;30.07.2019;15.01.2016;1;2
243247;1;15.01.2016;01.12.2015;23344;0;;;;;0;30.07.2019;15.01.2016;1;1
243257;1;15.01.2016;23.11.2015;95000;0;;;;;1;30.07.2019;15.01.2016;1;1
243265;3;15.01.2016;14.12.2015;19600;0;;;;;0;30.07.2019;15.01.2016;1;3
243282;1;15.01.2016;11.12.2015;40000;0;;;;;0;30.07.2019;15.01.2016;1;1
243298;1;15.01.2016;17.11.2015;4000;0;;;;;0;30.07.2019;15.01.2016;1;3
243304;1;15.01.2016;07.12.2015;30000;0;;;;ŠT. PREJ. VP. 4236-8766/2015;0;30.07.2019;15.01.2016;1;3
243308;1;15.01.2016;03.12.2015;1774;0;;;;;0;30.07.2019;15.01.2016;1;1
243315;1;15.01.2016;13.11.2015;33330;0;;;;;0;30.07.2019;15.01.2016;1;3
243317;2;15.01.2016;10.11.2015;250;0;;;;;0;30.07.2019;15.01.2016;1;3
243318;3;15.01.2016;15.10.2015;2951,36;0;;;;;0;30.07.2019;15.01.2016;1;4
243324;1;15.01.2016;08.12.2015;50000;0;;;;;0;30.07.2019;15.01.2016;1;1
243327;1;15.01.2016;02.11.2015;5000;0;;;;4236-8367/2015;0;30.07.2019;15.01.2016;1;2
243354;1;15.01.2016;10.12.2015;51900;0;;;;;1;30.07.2019;15.01.2016;1;1
243355;1;15.01.2016;10.12.2015;25000;0;;;;Priložen cenilni zapisnik pooblaščenega ocenjevalca Boris Pajnkihar.;0;30.07.2019;15.01.2016;1;4
243360;1;15.01.2016;09.12.2015;114000;0;;;;DPN 8753;1;30.07.2019;15.01.2016;1;1
243376;1;15.01.2016;17.09.2015;12882;0;;;;;0;30.07.2019;15.01.2016;1;1
243388;2;15.01.2016;30.11.2015;165155;0;;;;;0;30.07.2019;15.01.2016;1;1
243395;1;15.01.2016;11.12.2015;47000;0;;;;;1;30.07.2019;15.01.2016;1;2
243399;1;15.01.2016;11.11.2015;11745;0;;;;;0;30.07.2019;15.01.2016;1;3
243402;1;15.01.2016;21.07.2015;339,5;0;;;;;0;30.07.2019;15.01.2016;1;2
243404;2;15.01.2016;27.11.2015;7265;0;;;;;0;30.07.2019;15.01.2016;1;2
243411;1;15.01.2016;30.11.2015;5000;0;;;;N 8669/2015;0;30.07.2019;15.01.2016;1;3
243438;1;15.01.2016;30.10.2015;10000;0;;;;;0;30.07.2019;15.01.2016;1;2
243447;1;15.01.2016;04.11.2015;1607;0;;;;;0;30.07.2019;15.01.2016;1;3
243482;1;15.01.2016;02.12.2015;72000;0;;;;;1;30.07.2019;15.01.2016;1;1
243491;1;15.01.2016;10.12.2015;24500;0;;;;;0;30.07.2019;15.01.2016;1;1
243496;1;15.01.2016;08.12.2015;12500;0;;;;;0;30.07.2019;15.01.2016;1;1
243500;1;15.01.2016;09.12.2015;83500;0;;;;;1;30.07.2019;15.01.2016;1;1
243509;1;15.01.2016;20.11.2015;80000;0;;;;;1;30.07.2019;15.01.2016;1;2
243512;4;15.01.2016;24.11.2015;30000;0;;;;;0;15.01.2016;15.01.2016;1;4
243530;1;15.01.2016;16.11.2015;5000;0;;;;ŠT. PREJ. VP. 4236-8667/2015;0;30.07.2019;15.01.2016;1;2
243537;1;15.01.2016;10.11.2015;175500;0;;;;DPN 8616;1;30.07.2019;15.01.2016;1;1
243540;1;15.01.2016;12.11.2015;22000;0;;;;;1;30.07.2019;15.01.2016;1;2
243542;1;15.01.2016;15.11.2015;15000;0;;;;;0;30.07.2019;15.01.2016;1;2
243546;2;15.01.2016;29.09.2015;73600;0;;;;;0;30.07.2019;15.01.2016;1;1
243548;1;15.01.2016;03.12.2015;123000;0;;;;;0;30.07.2019;15.01.2016;1;4
243556;1;15.01.2016;17.11.2015;2000;0;;;;N 8606/2015;0;30.07.2019;15.01.2016;1;2
243562;4;15.01.2016;27.11.2015;35000;0;;;;;0;15.01.2016;15.01.2016;1;4
243580;1;15.01.2016;07.12.2015;60000;0;;;;;0;30.07.2019;15.01.2016;1;1
243583;1;15.01.2016;08.12.2015;35000;0;;;;;1;30.07.2019;15.01.2016;1;1
243587;1;15.01.2016;09.12.2015;62700;0;;;;;0;30.07.2019;15.01.2016;1;2
243594;1;15.01.2016;08.12.2015;15150;0;;;;PV 8698/2015;0;30.07.2019;15.01.2016;1;4
243599;1;15.01.2016;25.11.2015;2450;0;;;;;0;30.07.2019;15.01.2016;1;1
243607;1;15.01.2016;03.12.2015;250;0;;;;;0;30.07.2019;15.01.2016;1;3
243639;1;15.01.2016;23.11.2015;30000;0;;;;;1;30.07.2019;15.01.2016;1;1
243646;3;15.01.2016;09.10.2015;12733,77;0;;;;;0;30.07.2019;15.01.2016;1;3
243655;2;15.01.2016;07.12.2015;92500;0;;;;;0;30.07.2019;15.01.2016;1;2
243660;1;15.01.2016;07.12.2015;165000;0;;;;ŠT. PREJ. VP. 4236-8646/2015;1;30.07.2019;15.01.2016;1;2
243677;1;15.01.2016;26.11.2015;320000;0;;;;N 8275/2015;0;30.07.2019;15.01.2016;1;4
243681;1;15.01.2016;25.11.2015;15000;0;;;;;0;30.07.2019;15.01.2016;1;1
243682;1;15.01.2016;19.11.2015;1300;0;;;;;0;30.07.2019;15.01.2016;1;1
243685;1;15.01.2016;13.11.2015;4000;0;;;;;0;30.07.2019;15.01.2016;1;4
243692;1;15.01.2016;17.11.2015;2894,4;0;;;;;0;30.07.2019;15.01.2016;1;1
243696;1;15.01.2016;15.10.2015;16736,2;0;;;;;0;30.07.2019;15.01.2016;1;2
243720;1;15.01.2016;30.11.2015;168000;0;;;;;0;30.07.2019;15.01.2016;1;1
243726;1;15.01.2016;27.11.2015;115000;0;;;;PV 8312/2015;0;30.07.2019;15.01.2016;1;1
243739;1;15.01.2016;25.11.2015;78000;0;;;;;0;30.07.2019;15.01.2016;1;2
243763;1;15.01.2016;27.11.2015;243600;0;;;;;0;30.07.2019;15.01.2016;1;4
243768;1;15.01.2016;08.11.2015;25987,64;0;;;;dpn 8644;0;30.07.2019;15.01.2016;1;3
243774;4;15.01.2016;07.12.2015;17566;0;;;;;0;15.01.2016;15.01.2016;1;4
243778;1;15.01.2016;10.11.2015;43000;0;;;;;0;30.07.2019;15.01.2016;1;1
243786;1;15.01.2016;13.11.2015;47100;0;;;;;0;30.07.2019;15.01.2016;1;1
243791;1;15.01.2016;16.11.2015;5376;0;;;;;0;30.07.2019;15.01.2016;1;2
243798;1;15.01.2016;03.12.2015;103000;0;;;;PV 8526;1;30.07.2019;15.01.2016;1;2
243802;1;15.01.2016;23.11.2015;65000;0;;;;;0;30.07.2019;15.01.2016;1;2
243804;3;15.01.2016;30.11.2015;143265,5;0;;;;;0;30.07.2019;15.01.2016;1;3
243816;1;15.01.2016;24.11.2015;78;0;;;;;0;30.07.2019;15.01.2016;1;2
243818;1;15.01.2016;11.11.2015;100000;0;;;;N 8236/2015;1;30.07.2019;15.01.2016;1;1
243827;1;15.01.2016;10.11.2015;747;0;;;;;0;30.07.2019;15.01.2016;1;1
243833;1;15.01.2016;24.08.2015;6195;0;;;;;0;30.07.2019;15.01.2016;1;3
243846;1;15.01.2016;27.10.2015;180000;0;;;;;0;30.07.2019;15.01.2016;1;2
243853;1;15.01.2016;04.12.2015;3344;0;;;;;0;30.07.2019;15.01.2016;1;1
243854;1;15.01.2016;27.11.2015;105000;0;;;;;1;30.07.2019;15.01.2016;1;2
243865;1;15.01.2016;07.12.2015;30000;0;;;;;0;30.07.2019;15.01.2016;1;3
243869;1;15.01.2016;19.11.2015;57000;0;;;;;0;30.07.2019;15.01.2016;1;2
243875;1;15.01.2016;17.11.2015;59220;0;;;;4236-8556/2015;0;30.07.2019;15.01.2016;1;1
243877;1;15.01.2016;02.12.2015;60;0;;;;4236-8584/2015;0;30.07.2019;15.01.2016;1;2
243883;1;15.01.2016;27.11.2015;87120;0;;;;;1;30.07.2019;15.01.2016;1;2
243887;1;15.01.2016;30.11.2015;230000;0;;;;PV 8401;0;30.07.2019;15.01.2016;1;1
243895;1;15.01.2016;24.11.2015;9000;0;;;;N 8208/2015;0;30.07.2019;15.01.2016;1;1
243908;1;15.01.2016;24.11.2015;590;0;;;;;0;30.07.2019;15.01.2016;1;2
243914;1;15.01.2016;25.11.2015;559636,26;0;;;;;0;30.07.2019;15.01.2016;1;3
243918;1;15.01.2016;10.11.2015;1316;0;;;;;0;30.07.2019;15.01.2016;1;1
243933;1;15.01.2016;23.11.2015;285;0;;;;;0;30.07.2019;15.01.2016;1;1
243945;1;15.01.2016;09.06.2015;67400;0;;;;;0;30.07.2019;15.01.2016;1;2
243947;1;15.01.2016;26.11.2015;31164;0;;;;;0;30.07.2019;15.01.2016;1;2
243952;1;15.01.2016;27.07.2015;832,06;0;;;;DPN 8439;0;30.07.2019;15.01.2016;1;1
243953;1;15.01.2016;20.11.2015;1080;0;;;;;0;30.07.2019;15.01.2016;1;1
243967;1;15.01.2016;27.11.2015;7400;0;;;;4236-8394/2015;0;30.07.2019;15.01.2016;1;2
243992;1;15.01.2016;04.12.2015;8000;0;;;;;0;30.07.2019;15.01.2016;1;2
244011;4;15.01.2016;27.11.2015;419,5;0;;;;PV 8488/2015;0;15.01.2016;15.01.2016;1;4
244014;1;15.01.2016;16.11.2015;130000;0;;;;PV 7881/2015;0;30.07.2019;15.01.2016;1;2
244015;1;15.01.2016;20.11.2015;80500;0;;;;;1;30.07.2019;15.01.2016;1;1
244018;1;15.01.2016;10.11.2015;200000;0;;;;;0;30.07.2019;15.01.2016;1;4
244030;1;15.01.2016;03.12.2015;300;0;;;;;0;30.07.2019;15.01.2016;1;2
244034;1;15.01.2016;23.11.2015;400;0;;;;;0;30.07.2019;15.01.2016;1;1
244036;3;15.01.2016;21.10.2015;943000;0;;;;DPN 8415;0;30.07.2019;15.01.2016;1;3
244055;1;15.01.2016;19.10.2015;750;0;;;;;0;30.07.2019;15.01.2016;1;2
244075;1;15.01.2016;26.11.2015;82000;0;;;;;0;30.07.2019;15.01.2016;1;2
244076;1;15.01.2016;23.11.2015;62500;0;;;;;1;30.07.2019;15.01.2016;1;1
244084;3;15.01.2016;18.11.2015;4153;0;;;;;0;30.07.2019;15.01.2016;1;3
244091;1;15.01.2016;11.11.2015;200;0;;;;;0;30.07.2019;15.01.2016;1;2
244093;1;15.01.2016;08.10.2015;7000;0;;;;;0;30.07.2019;15.01.2016;1;2
244106;1;15.01.2016;24.08.2015;528;0;;;;PV 8311/2015;0;30.07.2019;15.01.2016;1;3
244132;1;15.01.2016;23.11.2015;1585;0;;;;;0;30.07.2019;15.01.2016;1;1
244147;1;15.01.2016;11.11.2015;532,4;0;;;;;0;30.07.2019;15.01.2016;1;4
244159;1;15.01.2016;30.11.2015;52500;0;;;;;0;30.07.2019;15.01.2016;1;1
244168;1;15.01.2016;28.09.2015;74;0;;;;PV 7514/2015;0;30.07.2019;15.01.2016;1;4
244172;3;15.01.2016;05.10.2015;34370;0;;;;;0;30.07.2019;15.01.2016;1;3
244174;1;15.01.2016;24.11.2015;59010;0;;;;;0;30.07.2019;15.01.2016;1;1
244188;1;15.01.2016;20.11.2015;11300;0;;;;;0;30.07.2019;15.01.2016;1;2
244191;1;15.01.2016;16.11.2015;3000;0;;;;;0;30.07.2019;15.01.2016;1;2
244195;1;15.01.2016;25.11.2015;1476,1;0;;;;;0;30.07.2019;15.01.2016;1;1
244202;1;15.01.2016;30.10.2015;19000;0;;;;;0;30.07.2019;15.01.2016;1;1
244207;1;15.01.2016;18.11.2015;310;0;;;;PV 8299/2015;0;30.07.2019;15.01.2016;1;2
244208;1;15.01.2016;01.12.2015;120000;0;;;;ŠT.PR. V. 4236-8417/2015;0;30.07.2019;15.01.2016;1;2
244210;1;15.01.2016;19.08.2015;2000;0;;;;;0;30.07.2019;15.01.2016;1;1
244225;1;15.01.2016;29.11.2015;800;0;;;;4236-8362/2015;0;30.07.2019;15.01.2016;1;3
244238;1;15.01.2016;26.11.2015;30000;0;;;;;1;30.07.2019;15.01.2016;1;2
244241;1;15.01.2016;26.11.2015;125000;0;;;;;0;30.07.2019;15.01.2016;1;1
244242;4;15.01.2016;30.11.2015;3044;0;;;;;0;15.01.2016;15.01.2016;1;4
244271;1;15.01.2016;05.10.2015;974,75;0;;;;;0;30.07.2019;15.01.2016;1;3
244276;1;15.01.2016;25.11.2015;30192;0;;;;;0;30.07.2019;15.01.2016;1;2
244283;1;15.01.2016;27.11.2015;910;0;;;;;0;30.07.2019;15.01.2016;1;4
244290;1;15.01.2016;25.11.2015;42000;0;;;;;1;30.07.2019;15.01.2016;1;1
244292;1;15.01.2016;30.11.2015;14000;0;;;;;0;30.07.2019;15.01.2016;1;2
244294;1;15.01.2016;30.11.2015;5800;0;;;;;0;30.07.2019;15.01.2016;1;2
244295;2;15.01.2016;20.11.2015;173709,27;0;;;;;0;30.07.2019;15.01.2016;1;2
244309;1;15.01.2016;13.11.2015;570;0;;;;;0;30.07.2019;15.01.2016;1;1
244312;1;15.01.2016;30.11.2015;26426;0;;;;;0;30.07.2019;15.01.2016;1;3
244318;1;15.01.2016;01.10.2015;1900;0;;;;;0;30.07.2019;15.01.2016;1;1
244346;1;15.01.2016;05.10.2015;2240;0;;;;n 7884 in 7890 ni menjava;0;30.07.2019;15.01.2016;1;1
244360;1;15.01.2016;20.11.2015;59850;0;;;;;0;30.07.2019;15.01.2016;1;3
244375;1;15.01.2016;27.10.2015;2000;0;;;;;0;30.07.2019;15.01.2016;1;2
244386;1;15.01.2016;27.11.2015;1048,6;0;;;;;0;02.06.2023;15.01.2016;1;2
244387;1;15.01.2016;18.11.2015;29900;0;;;;;0;30.07.2019;15.01.2016;1;1
244392;1;15.01.2016;19.11.2015;85500;0;;;;;1;30.07.2019;15.01.2016;1;1
244396;1;15.01.2016;30.11.2015;9000;0;;;;PV 8384/2015;0;30.07.2019;15.01.2016;1;1
244401;1;15.01.2016;06.11.2015;7000;0;;;;PV 8056/2015;0;30.07.2019;15.01.2016;1;1
244424;1;15.01.2016;23.11.2015;54000;0;;;;n 8131/15;1;30.07.2019;15.01.2016;1;1
